Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Sr,87.62,249.0,0.95,5.695,,197.2,2.845296741767612,3.7937289890234824,0.75,0.25,0.011381186967070448,4.125522795310602e-05,0.04125522795310602,I4/mmm,139,4,275.87259922565966,973627,K3Sr
Mn,54.93804,197.0,1.55,7.434,,68.0,2.993236058864151,3.9909814118188676,0.75,0.25,0.011972944235456603,5.673652512104995e-05,0.05673652512104995,I4/mcm,140,8,422.05419559663846,1078656,K3Mn
Mn,54.93804,197.0,1.55,7.434,,68.0,3.2298297094892123,4.306439612652283,0.75,0.25,0.012919318837956849,6.847683987523792e-05,0.06847683987523792,Pm-3m,221,4,188.666983778681,1184901,K3Mn
Ag,107.868,172.0,1.93,7.576,1.302,55.0,10.434040973018774,13.912054630691701,0.75,0.25,0.0417361638920751,0.00021638932860690736,0.21638932860690735,Pm-3m,221,4,192.87533336679914,976592,K3Ag
O,15.999,152.0,3.44,13.618,1.461,5.3,7.365888753586105,11.048833130379156,0.6666666666666666,0.3333333333333333,0.022097666260758313,0.0003024687115474248,0.3024687115474248,P4_2/nmc,137,24,584.4615437466448,776104,K2O
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,12.22175720422097,16.295676272294628,0.75,0.75,0.016295676272294626,0.00013843182015256425,0.13843182015256425,P6_3/mmc,194,8,706.2975660221183,1185558,CsK3
P,30.973762,180.0,2.19,10.487,0.746,25.0,4.83361986549082,12.084049663727049,0.4,0.6,0.008056033109151366,0.00016854620335244444,0.16854620335244444,Fmmm,69,10,286.7830760556089,8262,K2P3
O,15.999,152.0,3.44,13.618,1.461,5.3,3.752265549266616,11.256796647799847,0.3333333333333333,0.6666666666666666,0.005628398323899924,0.00019695346329863322,0.19695346329863322,C2/c,15,6,114.30920237976811,21325,KO2
Fe,55.84,194.0,1.83,7.902,0.163,62.0,11.055226510735086,13.819033138418858,0.8,0.2,0.05527613255367543,5.3634380336935444e-05,0.05363438033693545,I4_1/a,88,20,4122.440285982712,1182806,K4Fe
Ba,137.33,268.0,0.89,5.212,,272.0,12.675818712868706,50.70327485147482,0.25,0.75,0.016901091617158272,0.0001905743801704313,0.1905743801704313,P6_3/mmc,194,8,532.1100853759117,1185155,KBa3
Tl,204.383,196.0,1.62,6.108,0.2,66.0,4.625490640818293,17.731047456470122,0.2608695652173913,0.7391304347826086,0.006258016749342396,0.00012846885478494727,0.12846885478494727,Cccm,66,92,3312.438175522245,1196555,K6Tl17
O,15.999,152.0,3.44,13.618,1.461,5.3,5.853351212477541,11.706702424955083,0.5,0.5,0.011706702424955083,0.00032617228305542866,0.32617228305542867,P-62m,189,12,215.34697519897514,998917,K2O2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.9114651867253674,11.734395560176102,0.3333333333333333,0.6666666666666666,0.005867197780088051,0.0002278128946882597,0.22781289468825972,P2_1/c,14,12,206.03566933704096,1180742,KO2
Sn,118.71,217.0,1.96,7.344,1.2,53.0,2.3176790927408097,11.974675312494186,0.1935483870967742,0.8064516129032258,0.0028739220749986042,6.26883995365636e-05,0.0626883995365636,P4_332,212,124,4584.4559699157135,571066,K6Sn25
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,2.803200675373169,3.7376009004975588,0.75,0.25,0.011212802701492676,5.700519429720357e-05,0.05700519429720357,P6_3/mmc,194,8,393.39582435359677,976409,K3Nb
O,15.999,152.0,3.44,13.618,1.461,5.3,8.036351756529085,12.054527634793626,0.6666666666666666,0.3333333333333333,0.024109055269587253,0.00031490516029684604,0.314905160296846,Pnnm,58,6,153.11946775886938,998915,K2O
Co,58.93319,192.0,1.88,7.881,0.661,55.0,2.9166781419527243,3.8889041892702996,0.75,0.25,0.011666712567810898,6.272869655852313e-05,0.06272869655852313,I4/mmm,139,4,185.9868482509654,1185067,K3Co
Co,58.93319,192.0,1.88,7.881,0.661,55.0,2.8037635593518497,3.7383514124691333,0.75,0.25,0.0112150542374074,4.1821949486645935e-05,0.041821949486645936,P2_1/c,14,8,536.3238383226708,1079139,K3Co
Pb,207.0,202.0,2.33,7.417,0.36,57.0,5.400919515988312,21.603678063953247,0.25,0.75,0.007201226021317749,0.000162729754740498,0.162729754740498,Pm-3m,221,4,132.7580078910843,1185202,KPb3
Te,127.6,206.0,2.1,9.01,1.971,38.0,3.5653611837865498,14.261444735146199,0.25,0.75,0.0047538149117154,0.00011103624972315554,0.11103624972315554,P6_3/mmc,194,8,256.87907815157615,1185106,KTe3
N,14.007,155.0,3.04,14.534,,7.4,1.5535668091951567,6.214267236780627,0.25,0.75,0.002071422412260209,4.848123642625778e-05,0.04848123642625778,I4/mcm,140,8,256.3576218289241,636056,KN3
Sr,87.62,249.0,0.95,5.695,,197.2,10.217342465295387,40.869369861181546,0.25,0.75,0.013623123287060515,0.00017536727362226949,0.17536727362226948,I4/mmm,139,4,233.05015250001378,974738,KSr3
Pm,144.91276,236.0,,5.55,,200.0,3.150327225291932,4.200436300389242,0.75,0.25,0.012601308901167728,5.457338471568724e-05,0.05457338471568724,P6_3/mmc,194,8,461.8115210121997,1185146,K3Pm
Zn,65.4,139.0,1.65,9.394,,38.67,2.003797323473938,2.6717297646319174,0.75,0.25,0.008015189293895752,3.875810271062193e-05,0.03875810271062193,Fm-3m,225,4,206.80035227057522,1185029,K3Zn
Sb,121.76,206.0,2.05,8.64,1.07,43.0,2.6655953067328313,10.662381226931325,0.25,0.75,0.003554127075643775,8.208123184565024e-05,0.08208123184565023,P6_3/mmc,194,8,259.8007117383768,1206096,KSb3
O,15.999,152.0,3.44,13.618,1.461,5.3,6.505098033088584,9.757647049632876,0.6666666666666666,0.3333333333333333,0.01951529409926575,0.00026813936082093555,0.26813936082093554,C2/m,12,6,145.56083105082163,998914,K2O
Pb,207.0,202.0,2.33,7.417,0.36,57.0,2.7273767959439255,8.182130387831776,0.3333333333333333,0.6666666666666666,0.004091065193915888,7.775359786996252e-05,0.07775359786996253,P6_3/mmc,194,12,420.9261365122072,21170,KPb2
Ga,69.723,187.0,1.81,5.999,0.3,50.0,2.854127086642625,3.805502782190167,0.75,0.25,0.0114165083465705,6.088537057708934e-05,0.060885370577089336,Pm-3m,221,4,187.50823454569624,1184834,K3Ga
Mg,24.305,173.0,1.31,7.646,,71.2,8.337058338209538,66.6964667056763,0.125,0.875,0.009528066672239472,0.0003121117770362958,0.3121117770362958,P-6m2,187,8,213.69416860524333,1016293,KMg7
In,114.818,193.0,1.78,5.786,0.3,65.0,2.556817060098363,3.409089413464484,0.75,0.25,0.010227268240393451,5.3223842936985236e-05,0.05322384293698523,Pm-3m,221,4,192.1557647106035,982665,K3In
Be,9.012183,153.0,1.57,9.323,,37.74,2.1732920804532125,2.897722773937617,0.75,0.25,0.00869316832181285,4.822686313523914e-05,0.04822686313523914,Fm-3m,225,4,180.2557279629658,1184861,K3Be
Sm,150.4,229.0,1.17,5.644,,192.0,3.2107506525068317,4.281000870009109,0.75,0.25,0.012843002610027326,5.5340678871851646e-05,0.055340678871851644,P6_3/mmc,194,8,464.1432982695036,976221,K3Sm
Co,58.93319,192.0,1.88,7.881,0.661,55.0,3.06113244296675,6.1222648859335,0.5,0.5,0.006122264885933501,0.00010570017134429571,0.10570017134429571,Pnma,62,8,231.68419911038865,1079231,KCo
O,15.999,152.0,3.44,13.618,1.461,5.3,2.69586759502835,10.7834703801134,0.25,0.75,0.0035944901267044665,0.00013787129391743528,0.13787129391743527,Imm2,44,4,78.2140362486996,998913,KO3
Er,167.26,235.0,1.24,6.108,,150.0,3.750131781631763,5.000175708842351,0.75,0.25,0.015000527126527052,6.535756552988509e-05,0.06535756552988509,Fm-3m,225,4,229.51477774471238,1184895,K3Er
Zr,91.22,186.0,1.33,6.634,0.426,112.0,2.3667490021484756,3.155665336197967,0.75,0.25,0.009466996008593902,4.654850853324236e-05,0.04654850853324236,Fm-3m,225,4,203.3791480522539,973265,K3Zr
O,15.999,152.0,3.44,13.618,1.461,5.3,3.885011528742629,11.655034586227888,0.3333333333333333,0.6666666666666666,0.005827517293113944,0.00019525779614640724,0.19525779614640723,Pa-3,205,12,238.76198167245042,998916,KO2
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,10.02477045180282,40.09908180721128,0.25,0.25,0.04009908180721128,9.142422198867309e-05,0.09142422198867309,P6_3/mmc,194,8,877.2091451252232,1183940,Cs3K
Cu,63.55,140.0,1.9,7.726,1.228,46.5,9.698499780178636,12.931333040238183,0.75,0.25,0.038793999120714545,0.0001974754689658265,0.1974754689658265,Pm-3m,221,4,196.44971258393576,1184878,K3Cu
Ga,69.723,187.0,1.81,5.999,0.3,50.0,2.8736226139665253,3.8314968186220337,0.75,0.25,0.011494490455866101,6.168136582596533e-05,0.061681365825965326,Fm-3m,225,4,186.35272260828233,1184851,K3Ga
La,138.9055,240.0,1.1,5.577,0.5,215.0,2.331792029593496,3.2645088414308945,0.7142857142857143,0.2857142857142857,0.008161272103577236,3.7399341933528806e-05,0.037399341933528805,C2/c,15,14,872.878685200671,1097055,K5La2
Cr,51.996,189.0,1.66,6.767,0.666,83.0,2.7569715897113873,3.6759621196151833,0.75,0.25,0.01102788635884555,5.513824991373978e-05,0.05513824991373978,Fm-3m,225,4,200.00428697134862,1184873,K3Cr
Zn,65.4,139.0,1.65,9.394,,38.67,1.987910478574325,2.6505473047657664,0.75,0.25,0.0079516419142973,3.7622221683357265e-05,0.037622221683357264,I4/mmm,139,4,211.3549269158345,1185097,K3Zn
Na,22.9897693,227.0,0.93,5.139,0.548,162.7,11.632188781901037,15.509585042534717,0.75,0.25,0.04652875512760415,0.00017742767858572672,0.17742767858572672,P6_3/mmc,194,8,524.4813605011815,1184919,K3Na
Eu,151.964,233.0,,5.67,,184.0,14.710030840686676,58.8401233627467,0.25,0.75,0.019613374454248902,0.00028547797141654217,0.2854779714165422,I4/mmm,139,4,206.11090610873376,1185221,KEu3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,2.238665712419819,8.954662849679275,0.25,0.75,0.0029848876165597584,6.68345119989836e-05,0.0668345119989836,P6_3/mmc,194,8,267.96523478215727,1185151,KSn3
C,12.011,170.0,2.55,11.26,1.263,11.3,1.5789792747296378,3.1579585494592757,0.5,0.5,0.0031579585494592756,5.366146221879937e-05,0.05366146221879937,C2/m,12,4,117.69931041323504,1064814,KC
Cr,51.996,189.0,1.66,6.767,0.666,83.0,2.7658653915913995,3.687820522121866,0.75,0.25,0.011063461566365599,5.3372602019014104e-05,0.0533726020190141,Pm-3m,221,4,207.28728126135235,1184874,K3Cr
Ir,192.22,202.0,2.2,9.1,1.565,54.0,1.5644430737395505,2.0859240983194005,0.75,0.25,0.006257772294958202,4.9035067764474764e-05,0.04903506776447476,I4/mmm,139,4,127.61830625003995,1184875,K3Ir
Co,58.93319,192.0,1.88,7.881,0.661,55.0,2.387944994284012,3.1839266590453494,0.75,0.25,0.009551779977136049,5.328835447220125e-05,0.053288354472201246,P6_3/mmc,194,8,358.49408643754964,976583,K3Co
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,3.4532612958501003,13.813045183400401,0.25,0.75,0.004604348394466801,0.00010584272757969843,0.10584272757969843,Pm-3m,221,4,130.5053781139505,1184943,KBi3
N,14.007,155.0,3.04,14.534,,7.4,1.5771532233219,3.1543064466438,0.5,0.5,0.0031543064466438,6.458593956221412e-05,0.06458593956221412,P4/nmm,129,4,97.67780628492153,1064119,KN
Pm,144.91276,236.0,,5.55,,200.0,2.87231752745715,3.8297567032762,0.75,0.25,0.0114892701098286,5.078672213072817e-05,0.05078672213072817,I4/mmm,139,4,226.22586431655319,1185157,K3Pm
V,50.9415,179.0,1.63,6.746,0.525,87.0,3.1262872122587253,4.168382949678301,0.75,0.25,0.012505148849034902,6.386572742116848e-05,0.06386572742116849,Fm-3m,225,4,195.80374880205363,973444,K3V
Ta,180.9479,217.0,1.5,7.89,0.322,74.0,1.99480326690455,2.6597376892060667,0.75,0.25,0.0079792130676182,4.355423282554263e-05,0.043554232825542626,Fm-3m,225,4,183.20178200771213,1185022,K3Ta
Mn,54.93804,197.0,1.55,7.434,,68.0,3.153306762484538,4.204409016646051,0.75,0.25,0.012613227049938152,6.396529469245294e-05,0.06396529469245293,I4/mmm,139,4,197.18860220347497,1184916,K3Mn
W,183.84,210.0,2.36,7.98,0.815,68.0,2.1672943550861246,2.8897258067814997,0.75,0.25,0.008669177420344499,4.721095339248112e-05,0.047210953392481124,Fm-3m,225,4,183.62640017613293,973446,K3W
Ca,40.08,231.0,1.0,6.113,,160.8,9.343883968229349,37.375535872917396,0.25,0.75,0.012458511957639133,0.00019714719798574008,0.19714719798574007,I4/mmm,139,4,189.58187716987396,1185070,KCa3
Zn,65.4,139.0,1.65,9.394,,38.67,2.1911654455310123,2.921553927374683,0.75,0.25,0.00876466178212405,4.38075417131955e-05,0.0438075417131955,Pm-3m,221,4,200.07198394070122,1185031,K3Zn
Sm,150.4,229.0,1.17,5.644,,192.0,12.016547823494024,48.0661912939761,0.25,0.75,0.016022063764658697,0.0003153670857442049,0.3153670857442049,I4/mmm,139,4,152.4134681986525,1185088,KSm3
In,114.818,193.0,1.78,5.786,0.3,65.0,2.397773419935725,3.1970312265809664,0.75,0.25,0.0095910936797429,4.866009173657942e-05,0.04866009173657942,I4/mmm,139,4,197.10389638523748,982664,K3In
Tc,96.90636,209.0,1.9,7.28,0.55,79.0,3.2047296583535747,4.272972877804766,0.75,0.25,0.012818918633414299,7.163287423588348e-05,0.07163287423588348,Fm-3m,225,4,178.95301242837527,1185030,K3Tc
Co,58.93319,192.0,1.88,7.881,0.661,55.0,2.8724789008846874,5.744957801769375,0.5,0.5,0.005744957801769375,9.972598033130242e-05,0.09972598033130242,Pnma,62,8,230.4297348668378,1180846,KCo
Mo,95.95,209.0,2.16,7.092,0.746,87.0,2.706500940750637,3.60866792100085,0.75,0.25,0.010826003763002549,5.475518817232175e-05,0.05475518817232175,Fm-3m,225,4,197.71649270808268,1184863,K3Mo
Nd,144.24,229.0,1.14,5.525,,208.0,12.154953140784686,48.619812563138744,0.25,0.75,0.016206604187712914,0.00031036332168538614,0.31036332168538616,I4/mmm,139,4,156.65450511070512,982195,KNd3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,1.8696843126006129,2.4929124168008174,0.75,0.25,0.0074787372504024514,4.2694083564832166e-05,0.04269408356483217,Fm-3m,225,4,175.17034272549213,973614,K3Sn
Si,28.085,210.0,1.9,8.152,1.385,37.3,1.9490401152184749,2.598720153624633,0.75,0.25,0.0077961604608739,5.000749718588169e-05,0.05000749718588169,Fm-3m,225,4,155.89983301693695,973528,K3Si
P,30.973762,180.0,2.19,10.487,0.746,25.0,5.312729904322041,10.625459808644083,0.5,0.5,0.010625459808644083,0.00014042493518390064,0.14042493518390065,Immm,71,2,75.66647472351666,1057787,KP
Yb,173.05,242.0,,6.254,,139.0,3.6538526959099746,14.615410783639899,0.25,0.75,0.0048718035945466325,0.00010635723361158336,0.10635723361158336,I4/mmm,139,4,137.4181171072518,1185082,KYb3
B,10.81,192.0,2.04,8.298,0.277,20.5,1.4361622240771301,9.53089475978459,0.1506849315068493,0.8493150684931506,0.001690965199316621,0.00012477999160909734,0.12477999160909735,Pm,6,73,840.197542936739,685078,K11B62
O,15.999,152.0,3.44,13.618,1.461,5.3,1.9883096401908995,7.953238560763598,0.25,0.75,0.002651079520254533,0.00011269987037034275,0.11269987037034275,I4/mcm,140,16,282.28030909453514,1726,KO3
B,10.81,192.0,2.04,8.298,0.277,20.5,7.688429278395576,15.376858556791152,0.5,0.5,0.015376858556791152,0.00024586967179787033,0.24586967179787034,Fm-3m,225,2,62.54068850521947,1059907,KB
Eu,151.964,233.0,,5.67,,184.0,12.898922313231513,17.19856308430868,0.75,0.25,0.05159568925292605,0.00019540118523257325,0.19540118523257324,Fm-3m,225,4,264.0500322017754,1184917,K3Eu
Hg,200.59,209.0,2.0,10.438,,33.0,10.089634002217588,13.452845336290117,0.75,0.25,0.04035853600887035,0.00020904444252012197,0.20904444252012197,I4/mmm,139,4,193.06198970099652,983365,K3Hg
Rb,85.468,303.0,0.82,4.177,0.468,319.8,2.086917518472694,8.347670073890775,0.25,0.75,0.002782556691296925,2.262963985261727e-05,0.022629639852617272,P6_3/mmc,194,8,737.7642886283328,1185168,KRb3
Pd,106.42,202.0,2.2,8.337,0.557,26.14,1.9677459748697494,2.9516189623046243,0.6666666666666666,0.3333333333333333,0.005903237924609249,5.014863367605354e-05,0.05014863367605354,P4/mmm,123,3,117.71483073183113,1180861,K2Pd
Mg,24.305,173.0,1.31,7.646,,71.2,2.2000295243736128,2.933372699164817,0.75,0.25,0.008800118097494451,4.061154659775676e-05,0.040611546597756766,Fm-3m,225,4,216.69005085318614,1184862,K3Mg
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,1.8983119588548,2.5310826118064,0.75,0.25,0.0075932478354192,5.44762350327433e-05,0.0544762350327433,I4/mmm,139,4,139.38642842801505,1185110,K3Rh
Tc,96.90636,209.0,1.9,7.28,0.55,79.0,3.379866367688166,5.06979955153225,0.6666666666666666,0.3333333333333333,0.010139599103064499,0.00010673788396633121,0.10673788396633122,Amm2,38,9,284.9859504315134,1180954,K2Tc
Hf,178.49,212.0,1.3,6.825,,103.0,2.227164227445213,2.9695523032602837,0.75,0.25,0.008908656909780852,4.598534234982638e-05,0.04598534234982638,Fm-3m,225,4,193.72818499446242,1184880,K3Hf
O,15.999,152.0,3.44,13.618,1.461,5.3,3.5752936066511163,10.725880819953348,0.3333333333333333,0.6666666666666666,0.005362940409976674,0.00018948422376910298,0.18948422376910298,P2_1/c,14,12,226.4226668922776,734250,KO2
Ca,40.08,231.0,1.0,6.113,,160.8,2.1500653212483503,2.866753761664467,0.75,0.25,0.008600261284993402,3.370564773351292e-05,0.03370564773351292,Fm-3m,225,4,255.1578700694221,1184877,K3Ca
Ce,140.116,235.0,1.12,5.539,0.5,205.0,4.279161391868512,17.11664556747405,0.25,0.75,0.005705548522491349,0.00012835324992539,0.12835324992539002,Pm-3m,221,4,133.35576292321167,1185051,KCe3
V,50.9415,179.0,1.63,6.746,0.525,87.0,2.98791631280075,3.9838884170676665,0.75,0.25,0.011951665251203,6.129109980439903e-05,0.061291099804399035,I4/mmm,139,4,194.99838132036905,1185139,K3V
O,15.999,152.0,3.44,13.618,1.461,5.3,6.750211223197268,10.125316834795901,0.6666666666666666,0.3333333333333333,0.020250633669591803,0.00023034341165225093,0.23034341165225092,P-1,2,6,175.82993604491847,936219,K2O
Cl,35.45,175.0,3.16,12.968,3.617,14.6,5.819723911696999,11.639447823393999,0.5,0.5,0.011639447823394,0.00020568921679249132,0.20568921679249133,Pm-3m,221,2,56.587545058992596,23289,KCl
Tm,168.93422,227.0,1.25,6.184,,144.0,3.0661177543930185,4.088157005857358,0.75,0.25,0.012264471017572075,5.427927368913008e-05,0.05427927368913008,P6_3/mmc,194,8,451.90254710531053,1185140,K3Tm
Hg,200.59,209.0,2.0,10.438,,33.0,2.8485591226736937,11.394236490694775,0.25,0.75,0.0037980788302315917,9.52910363344411e-05,0.09529103633444111,P6_3/mmc,194,8,239.1460294482399,1185099,KHg3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,1.3901788561608834,2.0852682842413253,0.6666666666666666,0.3333333333333333,0.004170536568482651,2.5811190767349197e-05,0.025811190767349196,Fm-3m,225,3,161.5786193699487,1021516,K2Sn
Pr,140.90766,239.0,1.13,5.464,,216.0,3.0156637529058123,4.020885003874416,0.75,0.25,0.01206265501162325,5.2522659750500437e-05,0.05252265975050044,I4/mmm,139,4,229.66573035190427,1185111,K3Pr
S,32.07,180.0,2.58,10.36,2.077,19.4,1.7955061616536026,3.591012323307205,0.5,0.5,0.003591012323307205,9.107361812185165e-06,0.009107361812185164,C2/m,12,2,394.29775574553565,1180648,KS
Dy,162.5,229.0,1.22,5.939,,163.0,2.3595829538190625,3.1461106050920833,0.75,0.25,0.00943833181527625,4.1862505763083507e-05,0.04186250576308351,I4/mmm,139,4,225.46026911746532,1184900,K3Dy
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,6.560200064980361,8.200250081225452,0.8,0.2,0.032801000324901804,8.849262831124352e-05,0.08849262831124352,Fd-3m,227,10,741.3272936031495,1211781,K4Bi
N,14.007,155.0,3.04,14.534,,7.4,7.262249780449762,9.68299970726635,0.75,0.25,0.02904899912179905,0.00015502640722215406,0.15502640722215405,P6_3/mcm,193,8,374.7619472361455,11801,K3N
Pm,144.91276,236.0,,5.55,,200.0,11.317842157339498,45.271368629357994,0.25,0.75,0.015090456209785998,0.0002970083143891421,0.2970083143891421,I4/mmm,139,4,152.42458354227477,1185063,KPm3
Ru,101.1,207.0,2.2,7.361,1.05,72.0,2.51746426198595,3.356619015981267,0.75,0.25,0.010069857047943801,6.527459485085752e-05,0.06527459485085751,Fm-3m,225,4,154.26916200631942,1185000,K3Ru
Zr,91.22,186.0,1.33,6.634,0.426,112.0,2.349469680324225,3.1326262404323,0.75,0.25,0.009397878721296899,4.527862489280826e-05,0.045278624892808254,I4/mmm,139,4,207.55662839905708,1185188,K3Zr
Zr,91.22,186.0,1.33,6.634,0.426,112.0,2.2233042562300427,3.334956384345064,0.6666666666666666,0.3333333333333333,0.006669912768690127,4.5449726272570544e-05,0.045449726272570545,P6_3/mmc,194,6,293.50728005222334,1077243,K2Zr
O,15.999,152.0,3.44,13.618,1.461,5.3,1.05052885314433,3.15158655943299,0.3333333333333333,0.6666666666666666,0.001575793279716495,3.870695390171732e-05,0.03870695390171732,P4/mmm,123,3,81.42171475015405,1223320,KO2
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,2.4466890908462,3.262252121128267,0.75,0.25,0.0097867563633848,4.516874954138523e-05,0.04516874954138523,Fm-3m,225,4,216.67096084689754,973535,K3Sc
W,183.84,210.0,2.36,7.98,0.815,68.0,1.7679484472913005,2.3572645963884002,0.75,0.25,0.007071793789165202,3.78438162511683e-05,0.0378438162511683,I4/mmm,139,4,186.86788198711025,1185087,K3W
C,12.011,170.0,2.55,11.26,1.263,11.3,1.2482077766235582,3.744623329870675,0.3333333333333333,0.6666666666666666,0.0018723116649353375,5.210433493985712e-05,0.05210433493985712,C2/c,15,6,143.73557724872646,1211632,KC2
Cd,112.41,158.0,1.69,8.994,,46.0,1.665166593927475,2.220222125236633,0.75,0.25,0.0066606663757099,3.157410465779794e-05,0.03157410465779794,Pm-3m,221,4,210.9534521373957,982780,K3Cd
O,15.999,152.0,3.44,13.618,1.461,5.3,6.5979456397549585,9.896918459632438,0.6666666666666666,0.3333333333333333,0.019793836919264875,0.0002869325581134385,0.2869325581134385,P4_2/nmc,137,24,551.8742675814266,1974672,K2O
U,238.0289,240.0,1.38,6.194,,180.0,2.0824321502963254,2.7765762003951004,0.75,0.25,0.008329728601185301,3.6209786972391196e-05,0.036209786972391196,Pm-3m,221,4,230.04080657907355,1185213,K3U
C,12.011,170.0,2.55,11.26,1.263,11.3,0.45690139768768445,27.870985258948753,0.01639344262295082,0.9836065573770492,0.0004645164209824792,4.193375299535722e-05,0.041933752995357225,Pnnm,58,122,1329.286470592534,29687,KC60
I,126.9045,198.0,2.66,10.451,3.059,32.9,5.031829497073106,10.063658994146213,0.5,0.5,0.010063658994146213,0.0001128480142404113,0.1128480142404113,Pnma,62,8,356.715501354117,1524274,KI
Re,186.207,217.0,1.9,7.88,0.15,62.0,2.300298545824825,3.0670647277664336,0.75,0.25,0.0092011941832993,5.3400457957497753e-05,0.05340045795749775,Fm-3m,225,4,172.3055294885799,1066388,K3Re
Li,7.0,182.0,0.98,5.392,0.618,164.1125,1.9912838244430497,2.6550450992573995,0.75,0.25,0.0079651352977722,3.3661428904199085e-05,0.033661428904199084,Pm-3m,221,4,236.6249905920836,1184845,K3Li
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,10.747927632196113,14.330570176261483,0.75,0.25,0.04299171052878445,0.00022418260054954216,0.22418260054954217,C2/m,12,4,191.77095110592091,1180810,K3Rh
N,14.007,155.0,3.04,14.534,,7.4,3.4057885606106995,10.2173656818321,0.3333333333333333,0.6666666666666666,0.005108682840916049,0.00016003609681427086,0.16003609681427086,Immm,71,3,63.84413195036751,1206884,KN2
Pm,144.91276,236.0,,5.55,,200.0,12.953549535052813,51.81419814021125,0.25,0.75,0.017271399380070416,0.00034011167664636506,0.34011167664636505,Pm-3m,221,4,152.3446611745872,1184963,KPm3
Rb,85.468,303.0,0.82,4.177,0.468,319.8,12.89498748252295,17.193316643363936,0.75,0.25,0.0515799499300918,0.0001591323131444057,0.1591323131444057,Fm-3m,225,4,324.1324713434237,1185090,K3Rb
Th,232.038,237.0,1.3,6.08,,240.0,1.8234389056054878,2.4312518741406506,0.75,0.25,0.0072937556224219515,3.462902942595425e-05,0.03462902942595425,I4/mmm,139,4,210.6254706912266,1185172,K3Th
Hf,178.49,212.0,1.3,6.825,,103.0,1.9490884696982749,2.598784626264367,0.75,0.25,0.0077963538787931,4.021558993859879e-05,0.04021558993859879,Pm-3m,221,4,193.86396894081577,1184868,K3Hf
Se,78.97,190.0,2.55,9.752,2.021,28.9,3.9314499999388435,7.862899999877687,0.5,0.5,0.007862899999877687,0.00012133521711614627,0.12133521711614627,Pbca,61,32,1036.849836248422,734654,KSe
Si,28.085,210.0,1.9,8.152,1.385,37.3,1.501678478765275,3.00335695753055,0.5,0.5,0.00300335695753055,3.855276207535541e-05,0.03855276207535541,Fm-3m,225,2,77.9025106336136,1058944,KSi
F,18.99840316,135.0,3.98,17.423,3.339,3.74,5.39257070809695,10.7851414161939,0.5,0.5,0.0107851414161939,0.00031159519563667343,0.3115951956366734,Pm-3m,221,2,34.612669152863326,8454,KF
Ga,69.723,187.0,1.81,5.999,0.3,50.0,3.0137607466678507,7.534401866669627,0.4,0.6,0.005022934577779751,0.00011053040665967081,0.11053040665967082,I4/mmm,139,10,272.6634993705746,568052,K2Ga3
S,32.07,180.0,2.58,10.36,2.077,19.4,6.386499419796126,12.772998839592251,0.5,0.5,0.01277299883959225,0.0002260181384330596,0.2260181384330596,Pm-3m,221,2,56.513158316164365,1057125,KS
Rb,85.468,303.0,0.82,4.177,0.468,319.8,2.0735759502540065,2.7647679336720086,0.75,0.25,0.008294303801016025,2.5625961358337856e-05,0.025625961358337855,P6_3/mmc,194,8,647.3360109330945,976115,K3Rb
Hg,200.59,209.0,2.0,10.438,,33.0,3.0514290751878996,12.205716300751599,0.25,0.75,0.004068572100250533,0.00010120390003187723,0.10120390003187724,Pm-3m,221,4,120.60519700235899,1185041,KHg3
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,1.9095665070137866,3.5463377987398896,0.5384615384615384,0.5384615384615384,0.0035463377987398894,1.9531466137589208e-05,0.019531466137589208,P6_3/mmc,194,26,2541.9868038890936,569866,Cs6K7
O,15.999,152.0,3.44,13.618,1.461,5.3,7.449022220010771,11.173533330016156,0.6666666666666666,0.3333333333333333,0.022347066660032312,0.00033492207158309647,0.33492207158309645,Pbca,61,24,533.7854636907763,776016,K2O
C,12.011,170.0,2.55,11.26,1.263,11.3,1.3226551031228435,2.645310206245687,0.5,0.5,0.002645310206245687,4.913292841992556e-05,0.04913292841992556,I4_1/acd,142,16,430.7189156138957,243,KC
Ag,107.868,172.0,1.93,7.576,1.302,55.0,3.6907075057607495,11.07212251728225,0.3333333333333333,0.6666666666666666,0.005536061258641124,0.0001532698073639834,0.1532698073639834,P6_3/mmc,194,12,288.95769382650286,12735,KAg2
