Symbol_x,Structure,Result_1,Anion Site,Structure_SG
Zn,Mn1 Zn3,0.39166181220051977,3.0,Li-Zn3.0
Zn,Mn1 Zn3,0.3208417497254149,3.0,Li-Zn3.0
Zn,Mn2 Zn6,0.3179837628029558,3.0,Li-Zn3.0
Zn,Mn1 Zn3,0.2799069552850452,3.0,Li-Zn3.0
Zn,Mn1 Zn13,0.2235799064836605,13.0,Li-Zn13.0
