Symbol_x,Structure,Result_1,Anion Site,Structure_SG
C,Mn23 C6,0.33362194507319787,0.26,Li-C0.26
C,Mn12 C4,0.4819721050318197,0.33,Li-C0.33
C,Mn10 C4,0.3930065363748173,0.4,Li-C0.4
C,Mn28 C12,0.3565858713119176,0.43,Li-C0.43
