Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
S,32.07,180.0,2.58,10.36,2.077,19.4,2.908839826952665,5.81767965390533,0.5,0.5,0.00581767965390533,0.0001276671775888443,0.1276671775888443,P1,1,100,2278.455498029936,1244974,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.461961931238444,4.923923862476888,0.5,0.5,0.004923923862476889,0.00012058336432359128,0.12058336432359128,R3m,160,36,735.0153980340059,1200836,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2803924801019453,4.560784960203891,0.5,0.5,0.00456078496020389,9.403409304931995e-05,0.09403409304931995,P1,1,100,2425.0698934331213,1244980,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.5019167052680835,5.003833410536167,0.5,0.5,0.005003833410536167,0.00012329909448042267,0.12329909448042267,R3m,160,24,486.99466268966034,581601,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.8518948492185947,5.703789698437189,0.5,0.5,0.005703789698437189,0.00011777075933515775,0.11777075933515775,P1,1,100,2421.56445735612,1245035,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.68902978626818,5.37805957253636,0.5,0.5,0.00537805957253636,0.00011112390728274505,0.11112390728274506,P1,1,100,2419.848124513998,1245238,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6525228136014376,5.305045627202875,0.5,0.5,0.005305045627202875,0.0001356456351235889,0.13564563512358888,P6_3mc,186,40,782.1918666781079,561286,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.290092673586275,4.58018534717255,0.5,0.5,0.004580185347172551,9.569730333731378e-05,0.09569730333731379,P1,1,100,2393.058731774456,1245236,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.9093886279996406,5.818777255999281,0.5,0.5,0.0058187772559992815,0.00012442251817294616,0.12442251817294615,P1,1,100,2338.3135711460345,1245004,ZnS
N,14.007,155.0,3.04,14.534,,7.4,0.5426934341614286,3.7988540391300005,0.14285714285714285,0.8571428571428571,0.0006331423398550001,3.6131141598467784e-05,0.03613114159846778,P1,1,14,210.2814287656551,1103897,ZnN6
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3524122680121002,4.7048245360242005,0.5,0.5,0.0047048245360242005,9.817339538810718e-05,0.09817339538810718,P1,1,100,2396.181021051935,1244921,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.528720263070097,5.057440526140194,0.5,0.5,0.005057440526140195,0.0001250371298146911,0.12503712981469112,P3m1,156,72,1456.1103506684549,582680,ZnS
N,14.007,155.0,3.04,14.534,,7.4,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,P3_221,154,42,584.6487655636153,1195863,ZnN6
N,14.007,155.0,3.04,14.534,,7.4,0.5603925600121725,3.9227479200852073,0.14285714285714285,0.8571428571428571,0.0006537913200142013,3.612119237139957e-05,0.03612119237139957,Pnma,62,84,1303.1954913618647,1208632,ZnN6
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3093152736729907,4.618630547345981,0.5,0.5,0.004618630547345981,9.293733264936791e-05,0.09293733264936792,P1,1,100,2484.809072781902,1244986,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.9565181643632354,5.913036328726471,0.5,0.5,0.0059130363287264705,0.00012812909962062787,0.12812909962062788,P1,1,100,2307.4525405369013,1245068,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6726885925220283,5.345377185044057,0.5,0.5,0.005345377185044057,0.00013681505221278505,0.13681505221278506,P3m1,156,16,312.56076571051693,556005,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,3.1901751583954816,6.380350316790963,0.5,0.5,0.006380350316790963,0.00023514193865197406,0.23514193865197405,P1,1,80,1085.361523064469,1245255,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.866588384530665,5.73317676906133,0.5,0.5,0.00573317676906133,0.00012344564109686003,0.12344564109686003,P1,1,100,2322.146297803609,1245050,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2983783492027,4.5967566984054,0.5,0.5,0.0045967566984054,9.733415525237294e-05,0.09733415525237295,P1,1,100,2361.3276791105322,1245296,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.5253895338476626,5.050779067695325,0.5,0.5,0.005050779067695325,0.0001248082846912181,0.1248082846912181,R3m,160,16,323.7463974569447,556468,ZnS
N,14.007,155.0,3.04,14.534,,7.4,0.6969448647348196,4.878614053143737,0.14285714285714285,0.8571428571428571,0.000813102342190623,5.030785670451154e-05,0.050307856704511544,P2_1/c,14,28,387.90076721405865,1192688,ZnN6
S,32.07,180.0,2.58,10.36,2.077,19.4,2.487171231241014,4.974342462482028,0.5,0.5,0.004974342462482028,0.00012230536572899482,0.12230536572899482,R3m,160,36,732.0869676566429,1201781,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.630553174252611,5.261106348505222,0.5,0.5,0.005261106348505222,0.00013432007113443024,0.13432007113443023,P3m1,156,36,705.0317459876596,556989,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.551175293416447,5.102350586832894,0.5,0.5,0.005102350586832894,0.000123936917414404,0.12393691741440399,P3m1,156,24,494.0271899555795,557058,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6576203223102945,5.315240644620589,0.5,0.5,0.005315240644620589,0.00013592428588903754,0.13592428588903754,R3m,160,10,195.52211033721053,13456,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2715604366002897,4.5431208732005794,0.5,0.5,0.00454312087320058,9.599375998867379e-05,0.0959937599886738,P1,1,100,2366.362601973617,1245319,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.36782150147729,4.73564300295458,0.5,0.5,0.0047356430029545805,0.00010073396803853824,0.10073396803853825,P1,1,100,2350.5690757376124,1245122,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3107185373281203,4.6214370746562405,0.5,0.5,0.00462143707465624,9.504843928815281e-05,0.0950484392881528,P1,1,100,2431.0957177559217,1245310,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.30443008600543,4.60886017201086,0.5,0.5,0.00460886017201086,9.572790530327562e-05,0.09572790530327563,P1,1,100,2407.270981961596,1245317,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6605884536476148,5.3211769072952295,0.5,0.5,0.00532117690729523,0.00013612062565965534,0.13612062565965535,P3m1,156,48,938.1990800894241,555594,ZnS
N,14.007,155.0,3.04,14.534,,7.4,3.9171642774464503,6.528607129077416,0.6,0.4,0.009792910693616125,0.0003244012229613448,0.32440122296134477,Pnma,62,20,241.501202843074,754553,Zn3N2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.655407631162812,5.310815262325624,0.5,0.5,0.005310815262325624,0.00013579491865302164,0.13579491865302162,P3m1,156,32,625.7453890033256,556775,ZnS
N,14.007,155.0,3.04,14.534,,7.4,2.5775937265021627,5.155187453004325,0.5,0.5,0.005155187453004325,0.00022118781935756123,0.22118781935756124,P6_3mc,186,4,46.613664965616444,971911,ZnN
S,32.07,180.0,2.58,10.36,2.077,19.4,2.524408816070075,5.04881763214015,0.5,0.5,0.00504881763214015,0.00012466434436457475,0.12466434436457476,R3m,160,16,323.99433264575674,556576,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.657958109090492,5.315916218180984,0.5,0.5,0.005315916218180984,0.0001359241341695015,0.13592413416950153,R3m,160,6,117.3283078239485,555763,ZnS
C,12.011,170.0,2.55,11.26,1.263,11.3,0.44950037194641257,1.3485011158392377,0.3333333333333333,0.6666666666666666,0.0006742505579196189,2.0040704038499684e-05,0.020040704038499686,Pn-3m,224,12,269.1524435965257,1207473,ZnC2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6434883716397586,5.286976743279517,0.5,0.5,0.0052869767432795175,0.00013510468936786527,0.13510468936786527,P3m1,156,56,1095.7084428709459,555151,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3056700914771455,4.611340182954291,0.5,0.5,0.004611340182954291,9.492943583403709e-05,0.09492943583403708,P1,1,100,2428.8252334166345,1245316,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,1.6001170083014873,3.2002340166029746,0.5,0.5,0.003200234016602975,9.587596657497788e-05,0.09587596657497788,P6_3/mmc,194,4,66.75779407345627,2346983,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.655662375723054,5.311324751446108,0.5,0.5,0.005311324751446108,0.0001358042362304362,0.1358042362304362,P3m1,156,28,547.5421723522082,556716,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.641674178367281,5.283348356734562,0.5,0.5,0.005283348356734562,0.00013498222526375488,0.1349822252637549,P3m1,156,48,939.3856140233423,554889,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6447817680439174,5.289563536087835,0.5,0.5,0.0052895635360878344,0.00013517969358935893,0.13517969358935894,P3m1,156,48,939.1168266126416,554829,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.5227272286580336,5.045454457316067,0.5,0.5,0.005045454457316067,0.00012467304462453893,0.12467304462453893,P3m1,156,88,1780.657533394444,680085,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.486042324691833,4.972084649383666,0.5,0.5,0.004972084649383666,0.00012220802961364187,0.12220802961364187,R3m,160,36,732.3375065603344,1202023,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6545261698573377,5.309052339714675,0.5,0.5,0.0053090523397146755,0.00013573000171550825,0.13573000171550825,P6_3mc,186,8,156.45921381014978,10281,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2363266742243,4.4726533484486,0.5,0.5,0.0044726533484486,8.934882409048335e-05,0.08934882409048335,P1,1,100,2502.9167389596273,1244890,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.662137362141089,5.324274724282178,0.5,0.5,0.005324274724282178,0.00013622048996697776,0.13622048996697778,P3m1,156,56,1094.3999123482856,554820,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6550621244800348,5.3101242489600695,0.5,0.5,0.00531012424896007,0.0001357932100378553,0.1357932100378553,P3m1,156,56,1094.925725148063,554681,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6601602391933543,5.320320478386709,0.5,0.5,0.005320320478386709,0.00013609492996344622,0.13609492996344622,P3m1,156,48,938.2251896935226,555543,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.659684150201556,5.319368300403112,0.5,0.5,0.005319368300403112,0.00013606295292911493,0.13606295292911494,P3m1,156,36,703.7083007976346,557026,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2728143100391947,4.545628620078389,0.5,0.5,0.004545628620078389,9.555737158916483e-05,0.09555737158916483,P1,1,100,2378.4814004835052,1245199,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.661175460923437,5.322350921846874,0.5,0.5,0.005322350921846874,0.00013615323522371035,0.13615323522371034,P3m1,156,40,781.8177677675948,555782,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,2.0961633839382583,6.288490151814775,0.3333333333333333,0.6666666666666666,0.0031442450759073875,0.00019398958132085903,0.19398958132085903,P2_12_12_1,19,12,129.666554440645,1237278,ZnO2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6658304873690684,5.331660974738137,0.5,0.5,0.005331660974738137,0.0001364263534112955,0.1364263534112955,P6_3mc,186,16,312.6469830159192,561118,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2824617112948795,4.564923422589759,0.5,0.5,0.0045649234225897594,9.410159196792476e-05,0.09410159196792477,P1,1,100,2425.529327997845,1245197,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,4.42722037918378,8.85444075836756,0.5,0.5,0.00885444075836756,0.00043359773938384726,0.43359773938384727,Fm-3m,225,2,20.42086467274929,2229,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.660709126133912,5.321418252267824,0.5,0.5,0.005321418252267824,0.00013611672223778453,0.13611672223778454,P3m1,156,40,781.8904488416568,557418,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.660380585332063,5.320761170664126,0.5,0.5,0.005320761170664125,0.000136101798125774,0.136101798125774,P3m1,156,32,625.5037031322238,556950,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.4994880391491074,4.998976078298215,0.5,0.5,0.004998976078298215,0.00012306624203515062,0.12306624203515062,R3m,160,14,284.3414405884981,543011,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,3.389073768831381,6.778147537662762,0.5,0.5,0.006778147537662762,0.00025622461791411597,0.256224617914116,P1,1,80,1058.1571111851138,1245109,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6775356504499523,5.355071300899905,0.5,0.5,0.005355071300899905,0.00013712544183949396,0.13712544183949396,P3m1,156,16,312.4188322203866,556395,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.642112507964232,5.284225015928464,0.5,0.5,0.005284225015928464,0.00013501180036469285,0.13501180036469285,P3m1,156,28,547.9458093527128,556392,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6570420434939535,5.314084086987907,0.5,0.5,0.005314084086987907,0.00013591275885395891,0.13591275885395893,P3m1,156,32,625.5876645338942,555779,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.4874686958489867,4.974937391697973,0.5,0.5,0.004974937391697973,0.00012232512945709278,0.12232512945709278,R3m,160,36,732.0562295580811,1196782,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.661119424497925,5.32223884899585,0.5,0.5,0.00532223884899585,0.00013614968692028155,0.13614968692028154,P3m1,156,40,781.8216801500441,556155,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6549843323567224,5.309968664713445,0.5,0.5,0.005309968664713445,0.00013578230180029285,0.13578230180029285,P3m1,156,36,703.9167453901262,556152,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.779575610274009,8.338726830822027,0.3333333333333333,0.6666666666666666,0.0041693634154110135,0.0001587120228299656,0.1587120228299656,Pa-3,205,12,210.15992820545503,1102743,ZnS2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6630140235394,5.3260280470788,0.5,0.5,0.0053260280470788,0.00013626276232874858,0.13626276232874857,P3m1,156,40,781.7290587767748,556732,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.2843147784333695,4.568629556866739,0.5,0.5,0.004568629556866739,9.603334852731484e-05,0.09603334852731485,P1,1,100,2378.6682579163007,1245136,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.659513364424365,5.31902672884873,0.5,0.5,0.00531902672884873,0.00013607012393555753,0.13607012393555754,F-43m,216,2,39.09033500526396,10695,ZnS
C,12.011,170.0,2.55,11.26,1.263,11.3,6.081717819551738,8.10895709273565,0.75,0.25,0.02432687127820695,0.0004752347357686288,0.4752347357686288,I4/mmm,139,4,51.18916915629385,981336,Zn3C
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6543774805694826,5.308754961138965,0.5,0.5,0.005308754961138965,0.00013572794038037381,0.1357279403803738,P3m1,156,28,547.5848911260169,556815,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.9184162364377397,5.8368324728754795,0.5,0.5,0.005836832472875479,0.0001237922931102431,0.12379229311024309,P1,1,100,2357.510441977795,1245213,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,3.8561604446558877,7.712320889311775,0.5,0.5,0.007712320889311775,0.0003142476971601572,0.3142476971601572,P6_3mc,186,4,49.084343077182005,1017539,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.278142687124715,4.55628537424943,0.5,0.5,0.004556285374249429,9.419954981480971e-05,0.09419954981480971,P1,1,100,2418.422053612143,1245222,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,1.1863285455895858,3.5589856367687576,0.3333333333333333,0.6666666666666666,0.0017794928183843789,8.360667179167475e-05,0.08360667179167475,Immm,71,18,255.40920793762407,1178680,ZnO2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.93253136084009,5.86506272168018,0.5,0.5,0.00586506272168018,0.00012603280921771133,0.12603280921771132,P1,1,100,2326.799965058609,1245246,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.0805661788659053,4.161132357731811,0.5,0.5,0.004161132357731811,8.94036267205267e-05,0.0894036267205267,P1,1,100,2327.160826897659,1244969,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.655756838340112,5.311513676680224,0.5,0.5,0.0053115136766802235,0.00013576333908310508,0.1357633390831051,P6_3mc,186,4,78.24665646193154,560588,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6573262543647655,5.314652508729531,0.5,0.5,0.005314652508729531,0.00013592515044052284,0.13592515044052284,P3m1,156,64,1251.1950858848784,555666,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3063672191073694,4.612734438214739,0.5,0.5,0.004612734438214739,9.616690980561945e-05,0.09616690980561944,P1,1,100,2398.2960706226195,1245248,ZnS
N,14.007,155.0,3.04,14.534,,7.4,7.092609377538125,14.18521875507625,0.5,0.5,0.01418521875507625,0.0007409133270951984,0.7409133270951984,Pm-3m,221,2,19.145584559384798,999469,ZnN
O,15.999,152.0,3.44,13.618,1.461,5.3,2.741454386326443,5.482908772652886,0.5,0.5,0.005482908772652886,0.00023152733799157354,0.23152733799157355,F-43m,216,2,23.681474594816258,1986,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6598731476726454,5.319746295345291,0.5,0.5,0.005319746295345291,0.00013606524559420455,0.13606524559420455,P3m1,156,48,938.3285976571598,554713,ZnS
N,14.007,155.0,3.04,14.534,,7.4,7.119105419121088,9.492140558828117,0.75,0.25,0.028476421676484353,0.0005848456372570989,0.5848456372570989,I4/mmm,139,4,48.6904917510158,981366,Zn3N
O,15.999,152.0,3.44,13.618,1.461,5.3,2.464157659613879,7.392472978841637,0.3333333333333333,0.6666666666666666,0.0036962364894208184,0.0002427208226965213,0.2427208226965213,Pa-3,205,12,121.82676206704514,8484,ZnO2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.4808669493567,4.9617338987134,0.5,0.5,0.0049617338987134,0.00012189427515191293,0.12189427515191292,R3m,160,20,407.05225020040933,555858,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.65951552666123,5.31903105332246,0.5,0.5,0.00531903105332246,0.0001360542226937211,0.1360542226937211,P6_3mc,186,20,390.9493544567458,561258,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,2.749504732012225,5.49900946402445,0.5,0.5,0.00549900946402445,0.00023203967582863982,0.23203967582863982,P6_3mc,186,4,47.397148305666846,2133,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.65990666676,5.31981333352,0.5,0.5,0.00531981333352,0.0001360837641623105,0.1360837641623105,P6_3mc,186,32,625.4751539265097,560725,ZnS
N,14.007,155.0,3.04,14.534,,7.4,5.978191773948124,7.970922365264166,0.75,0.25,0.023912767095792497,0.0004891683660958306,0.48916836609583064,Pm-3m,221,4,48.884532919914655,1187906,Zn3N
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3227868277995602,4.6455736555991205,0.5,0.5,0.00464557365559912,9.820640030715345e-05,0.09820640030715344,P1,1,100,2365.2092129787247,1244979,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.5039726974137984,5.007945394827597,0.5,0.5,0.005007945394827597,0.00012340391471422996,0.12340391471422996,R3m,160,24,486.9808618073073,581602,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6446436810229317,5.289287362045863,0.5,0.5,0.005289287362045863,0.0001351703073876038,0.1351703073876038,P3m1,156,44,860.8719193878266,556000,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.4501039188782574,4.900207837756515,0.5,0.5,0.0049002078377565145,0.0001197292516228024,0.1197292516228024,R3m,160,24,491.12888668452393,608468,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6558648328234193,5.311729665646839,0.5,0.5,0.005311729665646838,0.0001358111169173098,0.1358111169173098,R3m,160,8,156.44462062353696,555410,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6607667546574025,5.321533509314805,0.5,0.5,0.005321533509314805,0.00013612696114587085,0.13612696114587086,P3m1,156,36,703.663714824446,557175,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6441947524251255,5.288389504850251,0.5,0.5,0.005288389504850251,0.0001355600269379431,0.13556002693794308,P3m1,156,52,1014.296988809619,555214,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.504081190632506,5.008162381265012,0.5,0.5,0.005008162381265012,0.0001234111354345644,0.12341113543456439,R3m,160,24,486.9734676985088,581258,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.27467082368182,4.54934164736364,0.5,0.5,0.00454934164736364,9.32667817364797e-05,0.0932667817364797,P1,1,100,2438.8863658968967,1245054,ZnS
N,14.007,155.0,3.04,14.534,,7.4,2.5460478270178997,5.092095654035799,0.5,0.5,0.005092095654035799,0.0002174633444664238,0.2174633444664238,F-43m,216,2,23.415880347697012,999485,ZnN
S,32.07,180.0,2.58,10.36,2.077,19.4,2.7974900924011603,5.594980184802321,0.5,0.5,0.00559498018480232,0.00011793321144635538,0.11793321144635538,P1,1,100,2372.0969335882646,1245062,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,4.97239725269698,9.94479450539396,0.5,0.5,0.00994479450539396,0.0005098475565927312,0.5098475565927312,Pm-3m,221,2,19.505427410212953,13161,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,2.64592237340783,5.29184474681566,0.5,0.5,0.00529184474681566,0.00013524925771163886,0.13524925771163887,P3m1,156,56,1095.5450360160282,554961,ZnS
N,14.007,155.0,3.04,14.534,,7.4,4.31610125409195,7.193502090153251,0.6,0.4,0.010790253135229876,0.0003689683795077936,0.3689683795077936,Cmcm,63,20,233.95507549181636,1524551,Zn3N2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.462210687083125,4.92442137416625,0.5,0.5,0.00492442137416625,0.00012060018321831726,0.12060018321831725,R3m,160,36,734.9871481914097,1202959,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6590001841267363,5.318000368253473,0.5,0.5,0.005318000368253473,0.0001360217694143689,0.1360217694143689,P3m1,156,36,703.7403427458321,557346,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3028876313680158,4.6057752627360316,0.5,0.5,0.004605775262736031,9.621448441226251e-05,0.0962144844122625,P1,1,100,2393.493708806398,1244922,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.4862264326777224,4.972452865355445,0.5,0.5,0.004972452865355445,0.0001222204865107588,0.1222204865107588,R3m,160,36,732.3170945528773,1199343,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.6447875362971476,5.289575072594295,0.5,0.5,0.0052895750725942955,0.0001351864076143445,0.1351864076143445,P3m1,156,44,860.8162140757008,556543,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.5211328928843746,5.042265785768749,0.5,0.5,0.005042265785768749,0.00012456277334403873,0.12456277334403873,P3m1,156,88,1781.1075381330425,680087,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,2.6080201855936376,5.216040371187275,0.5,0.5,0.005216040371187275,0.00021030536056838834,0.21030536056838833,P4_2/mnm,136,8,99.20889048362783,1093993,ZnO
O,15.999,152.0,3.44,13.618,1.461,5.3,2.1658960452193545,6.497688135658063,0.3333333333333333,0.6666666666666666,0.0032488440678290313,0.00019242707114999495,0.19242707114999494,P2_1,4,12,135.06806702042834,1178720,ZnO2
S,32.07,180.0,2.58,10.36,2.077,19.4,2.3196064173081,4.6392128346162,0.5,0.5,0.0046392128346162,9.735336935720983e-05,0.09735336935720983,P1,1,100,2382.666807141497,1245117,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,2.658956611043125,5.31791322208625,0.5,0.5,0.00531791322208625,0.0001360255264429021,0.13602552644290208,P6_3mc,186,28,547.3295127474391,561196,ZnS
N,14.007,155.0,3.04,14.534,,7.4,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,P1,1,14,195.4219692455173,2204873,ZnN6
