Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
Pu,Li3 Pu1,4,3.0,1.0,0.06636244102050923,0.016590610255127307,0.022120813673503076,0.06636244102050923,92.46960758655263,977299,Li3 Pu1
Ge,Li3 Ge1,4,3.0,1.0,0.04527638421135351,0.011319096052838377,0.015092128070451169,0.04527638421135351,58.51110353805032,867342,Li3 Ge1
O,Li1 O8,9,1.0,8.0,0.004702978344403053,0.000522553149378117,0.004702978344403053,0.0005878722930503816,123.34687367688744,1235698,Li1 O8
Ga,Li4 Ga2,6,4.0,2.0,0.09067185308098674,0.015111975513497791,0.022667963270246685,0.04533592654049337,90.33180312920854,29210,Li4 Ga2
Be,Li2 Be2,4,2.0,2.0,0.0406212429776366,0.01015531074440915,0.0203106214888183,0.0203106214888183,44.5977030487153,1001825,Li2 Be2
Mg,Li3 Mg3,6,3.0,3.0,0.08488963060637586,0.01414827176772931,0.02829654353545862,0.02829654353545862,122.20410249957574,976262,Li3 Mg3
P,Li12 P28,40,12.0,28.0,0.08699555650894933,0.0021748889127237332,0.007249629709079111,0.0031069841610339047,782.9438513326726,28336,Li12 P28
Ag,Li6 Ag4,10,6.0,4.0,0.1002291927639424,0.01002291927639424,0.016704865460657067,0.0250572981909856,161.1726015272332,1222584,Li6 Ag4
O,Li68 O34,102,68.0,34.0,0.928398315287132,0.009101944267520902,0.013652916401281353,0.027305832802562706,1043.2220574283567,1245092,Li68 O34
F,Li1 F1,2,1.0,1.0,0.01777251822491788,0.00888625911245894,0.01777251822491788,0.01777251822491788,17.022151182750694,1138,Li1 F1
Cr,Li3 Cr1,4,3.0,1.0,0.08178923353933096,0.02044730838483274,0.02726307784644365,0.08178923353933096,73.29890488343499,1185185,Li3 Cr1
Tl,Li1 Tl3,4,1.0,3.0,0.033476125312028954,0.008369031328007238,0.033476125312028954,0.011158708437342985,103.68029664076982,973191,Li1 Tl3
Pm,Li1 Pm3,4,1.0,3.0,0.11367303125694794,0.028418257814236986,0.11367303125694794,0.03789101041898265,124.92066678927574,1185395,Li1 Pm3
Mg,Li1 Mg149,150,1.0,149.0,1.1317469976357024,0.007544979984238016,1.1317469976357024,0.007595617433796661,3357.544929051029,866755,Li1 Mg149
Pt,Li3 Pt1,4,3.0,1.0,0.05259307992494007,0.013148269981235017,0.01753102664164669,0.05259307992494007,56.182557590110214,976322,Li3 Pt1
O,Li1 O8,9,1.0,8.0,0.0031148409078648152,0.00034609343420720167,0.0031148409078648152,0.0003893551134831019,112.1590186230118,1235252,Li1 O8
