Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
N,Mn8 N4,12,8.0,4.0,0.15858524147527847,0.013215436789606539,0.01982315518440981,0.03964631036881962,120.29446762790971,9981,Mn8 N4
Ga,Mn3 Ga1,4,3.0,1.0,0.06964811596839537,0.017412028992098844,0.023216038656131793,0.06964811596839537,48.937209165497016,1210627,Mn3 Ga1
Hf,Hf12 Mn12,24,12.0,12.0,0.5448884589785192,0.022703685790771633,0.04540737158154327,0.04540737158154327,413.0148176115566,1974638,Hf12 Mn12
O,Mn6 O12,18,6.0,12.0,0.03809036620161378,0.00211613145564521,0.006348394366935631,0.0031741971834678153,248.3767057400838,796336,Mn6 O12
S,Mn4 S8,12,4.0,8.0,0.004577684361925988,0.00038147369682716564,0.001144421090481497,0.0005722105452407485,223.02381335326075,1386044,Mn4 S8
Al,Mn48 Al108,156,48.0,108.0,1.6286406602021777,0.010440004232065241,0.033930013754212035,0.015080006112983126,2283.989211880234,1212295,Mn48 Al108
Zr,Zr2 Mn4,6,4.0,4.0,0.12455039025812925,0.020758398376354875,0.031137597564532313,0.031137597564532313,99.36788531344733,2027032,Zr2 Mn4
F,Mn7 F18,25,7.0,18.0,0.0025269863756290784,0.00010107945502516314,0.0003609980536612969,0.00014038813197939323,391.2542185624253,753607,Mn7 F18
Ni,Mn1 Ni1,2,1.0,1.0,0.042602942449881,0.0213014712249405,0.042602942449881,0.042602942449881,24.46797515326995,1221603,Mn1 Ni1
As,Mn8 As6,14,8.0,6.0,0.18500810859446548,0.013214864899604677,0.023126013574308185,0.030834684765744247,209.85598562461644,9305,Mn8 As6
Rh,Mn3 Rh1,4,3.0,1.0,0.10641229198593828,0.02660307299648457,0.03547076399531276,0.10641229198593828,46.873793856767456,2577,Mn3 Rh1
B,Mn4 B16,20,4.0,16.0,0.0766948201940777,0.003834741009703885,0.019173705048519424,0.004793426262129856,142.98913181169272,1106184,Mn4 B16
Sb,Mn28 Sb26,54,28.0,26.0,0.42697610712529066,0.007906964946764641,0.015249146683046095,0.016422157966357334,1060.995274161872,684805,Mn28 Sb26
Ni,Mn1 Ni3,4,1.0,3.0,0.09289255422995593,0.023223138557488983,0.09289255422995593,0.030964184743318645,44.49233801060091,11501,Mn1 Ni3
Ga,Mn4 Ga10,14,4.0,10.0,0.22113933708659972,0.015795666934757122,0.05528483427164993,0.022113933708659973,211.48028010661886,607225,Mn4 Ga10
S,Mn1 S1,2,1.0,1.0,0.019551353374648018,0.009775676687324009,0.019551353374648018,0.019551353374648018,29.763331769995265,556853,Mn1 S1
N,Mn1 N1,2,1.0,1.0,0.020535575613127674,0.010267787806563837,0.020535575613127674,0.020535575613127674,18.934332375519034,1009130,Mn1 N1
Si,Mn3 Si1,4,3.0,1.0,0.06582806878112207,0.01645701719528052,0.02194268959370736,0.06582806878112207,44.943114683321014,20211,Mn3 Si1
Tm,Tm1 Mn12,13,12.0,12.0,0.2647114192905026,0.020362416868500204,0.02205928494087522,0.02205928494087522,201.3491377553882,2751309,Tm1 Mn12
O,Mn9 O13,22,9.0,13.0,0.13519038944429998,0.006145017702013636,0.015021154382699999,0.010399260726484614,267.465977619115,1045833,Mn9 O13
P,Mn2 P4,6,2.0,4.0,0.005230843906250206,0.0008718073177083676,0.002615421953125103,0.0013077109765625514,80.64918391470745,754064,Mn2 P4
Br,Mn1 Br2,3,1.0,2.0,0.0011476732026673951,0.00038255773422246506,0.0011476732026673951,0.0005738366013336976,85.84532282559803,569843,Mn1 Br2
O,Mn1 O2,3,1.0,2.0,0.009707233265458904,0.003235744421819635,0.009707233265458904,0.004853616632729452,32.51712861074038,25223,Mn1 O2
Au,Mn1 Au1,2,1.0,1.0,0.036367440590642196,0.018183720295321098,0.036367440590642196,0.036367440590642196,33.00690617878121,12674,Mn1 Au1
Br,Mn1 Br2,3,1.0,2.0,0.001446821295384728,0.0004822737651282427,0.001446821295384728,0.000723410647692364,84.1541111857435,28306,Mn1 Br2
Pd,Mn3 Pd5,8,3.0,5.0,0.20878823410228417,0.02609852926278552,0.06959607803409472,0.04175764682045684,120.0153718001258,1078895,Mn3 Pd5
Ni,Mn1 Ni1,2,1.0,1.0,0.053894082470050224,0.026947041235025112,0.053894082470050224,0.053894082470050224,21.8183441189966,1221588,Mn1 Ni1
Lu,Lu6 Mn23,29,23.0,23.0,0.6042638651373025,0.020836685004734568,0.02627234196249141,0.02627234196249141,415.71968212168406,1193176,Lu6 Mn23
As,Mn4 As2,6,4.0,2.0,0.09062090461519509,0.015103484102532516,0.022655226153798773,0.045310452307597546,82.78680773549901,610522,Mn4 As2
Pt,Mn1 Pt1,2,1.0,1.0,0.04124093205621201,0.020620466028106004,0.04124093205621201,0.04124093205621201,26.986701762088376,1221545,Mn1 Pt1
F,Mn4 F12,16,4.0,12.0,0.011304642496876995,0.0007065401560548122,0.0028261606242192486,0.0009420535414064162,219.38213407662386,757186,Mn4 F12
B,Mn4 B4,8,4.0,4.0,0.08932997256761015,0.011166246570951268,0.022332493141902537,0.022332493141902537,66.60079467531301,8365,Mn4 B4
Ge,Mn3 Ge1,4,3.0,1.0,0.07085323316922953,0.017713308292307384,0.023617744389743178,0.07085323316922953,47.89694096772305,865027,Mn3 Ge1
Al,Mn8 Al12,20,8.0,12.0,0.36153338407921004,0.0180766692039605,0.045191673009901255,0.030127782006600837,254.05365864176244,1180309,Mn8 Al12
Si,Mn4 Si4,8,4.0,4.0,0.07611730501372939,0.009514663126716174,0.019029326253432347,0.019029326253432347,90.17124166729074,1431,Mn4 Si4
Ge,Mn12 Ge20,32,12.0,20.0,0.25577761629875806,0.00799305050933619,0.02131480135822984,0.012788880814937903,449.9697912372623,1097859,Mn12 Ge20
Te,Mn3 Te1,4,3.0,1.0,0.05652217231889754,0.014130543079724386,0.01884072410629918,0.05652217231889754,53.30965691640835,1185993,Mn3 Te1
Yb,Yb1 Mn3,4,3.0,3.0,0.10937372328135804,0.02734343082033951,0.03645790776045268,0.03645790776045268,67.91170548029433,1187582,Yb1 Mn3
P,Mn6 P3,9,6.0,3.0,0.0916956258257976,0.010188402869533066,0.0152826043042996,0.0305652086085992,112.34244078820463,2019629,Mn6 P3
S,Mn4 S8,12,4.0,8.0,0.019707687076047004,0.0016423072563372502,0.004926921769011751,0.0024634608845058754,230.00662869748098,1095335,Mn4 S8
Ge,Mn44 Ge32,76,44.0,32.0,0.9589728113417785,0.012618063307128663,0.021794836621404055,0.029967900354430577,1017.9998432499607,654223,Mn44 Ge32
Yb,Yb4 Mn8,12,8.0,8.0,0.33306264739512004,0.027755220616260002,0.041632830924390005,0.041632830924390005,224.47819464648418,1102024,Yb4 Mn8
S,Mn4 S8,12,4.0,8.0,0.018002272555282514,0.0015001893796068762,0.0045005681388206285,0.0022502840694103143,168.48508369035204,1455,Mn4 S8
F,Mn8 F28,36,8.0,28.0,0.014084955195756185,0.0003912487554376718,0.0017606193994695232,0.0005030341141341495,518.8989915622993,759987,Mn8 F28
Hf,Hf16 Mn8,24,8.0,8.0,0.4966260355660238,0.020692751481917657,0.062078254445752976,0.062078254445752976,450.23273743952825,1192157,Hf16 Mn8
P,Mn4 P16,20,4.0,16.0,0.013220023101004688,0.0006610011550502344,0.003305005775251172,0.000826251443812793,292.2604253071863,1105127,Mn4 P16
Au,Mn1 Au1,2,1.0,1.0,0.035344713308353565,0.017672356654176782,0.035344713308353565,0.035344713308353565,33.65457817432254,12675,Mn1 Au1
Se,Mn2 Se2,4,2.0,2.0,0.011604876404801526,0.0029012191012003814,0.005802438202400763,0.005802438202400763,81.55153319014968,604910,Mn2 Se2
Te,Mn4 Te8,12,4.0,8.0,0.011495557074772483,0.0009579630895643736,0.002873889268693121,0.0014369446343465604,342.9112732758347,21893,Mn4 Te8
Zn,Mn1 Zn3,4,1.0,3.0,0.057573195381423914,0.014393298845355978,0.057573195381423914,0.019191065127141305,57.868090518102946,1221570,Mn1 Zn3
Ir,Mn6 Ir2,8,6.0,2.0,0.1673220046349182,0.020915250579364775,0.027887000772486365,0.0836610023174591,112.90798056480692,2017103,Mn6 Ir2
F,Mn2 F8,10,2.0,8.0,0.005158217987905302,0.0005158217987905302,0.002579108993952651,0.0006447772484881628,118.22549495806336,759343,Mn2 F8
Ga,Mn1 Ga4,5,1.0,4.0,0.02763955150669197,0.005527910301338394,0.02763955150669197,0.006909887876672993,85.18751084049612,1069288,Mn1 Ga4
Pd,Mn4 Pd8,12,4.0,8.0,0.2894967985159168,0.024124733209659733,0.0723741996289792,0.0361870998144896,184.18149357606796,1102640,Mn4 Pd8
Ga,Mn3 Ga1,4,3.0,1.0,0.06338838468580626,0.015847096171451566,0.02112946156193542,0.06338838468580626,47.7301062735953,1221828,Mn3 Ga1
F,Mn2 F6,8,2.0,6.0,0.0022921183179420365,0.00028651478974275457,0.0011460591589710183,0.00038201971965700607,105.83543667283287,541384,Mn2 F6
F,Mn6 F16,22,6.0,16.0,0.01873675244019332,0.0008516705654633329,0.0031227920733655538,0.0011710470275120826,336.02493481824837,752616,Mn6 F16
N,Mn12 N16,28,12.0,16.0,0.09278227237271969,0.003313652584739989,0.007731856031059974,0.0057988920232949805,264.11267775310364,1080204,Mn12 N16
Hf,Hf4 Mn8,12,8.0,8.0,0.19917454112395422,0.016597878426996185,0.024896817640494277,0.024896817640494277,170.20283111502954,11449,Hf4 Mn8
S,Mn2 S4,6,2.0,4.0,0.03265793286621308,0.005442988811035513,0.01632896643310654,0.00816448321655327,140.96691967171327,1397283,Mn2 S4
As,Mn12 As8,20,12.0,8.0,0.17753296079254915,0.008876648039627458,0.014794413399379097,0.022191620099068644,288.0454772087148,568856,Mn12 As8
O,Mn15 O32,47,15.0,32.0,0.17145886464740598,0.003648060949944808,0.011430590976493732,0.005358089520231437,560.0031996690071,867971,Mn15 O32
Ge,Mn4 Ge2,6,4.0,2.0,0.08757123190845843,0.014595205318076405,0.021892807977114608,0.043785615954229216,77.51514355819658,20473,Mn4 Ge2
Dy,Dy1 Mn12,13,12.0,12.0,0.2672082471553603,0.02055448055041233,0.02226735392961336,0.02226735392961336,205.56520967186756,20656,Dy1 Mn12
O,Mn4 O4,8,4.0,4.0,0.0883640020234454,0.011045500252930674,0.02209100050586135,0.02209100050586135,85.90561011081735,1232659,Mn4 O4
Ga,Mn2 Ga12,14,2.0,12.0,0.10017432572734378,0.007155308980524556,0.05008716286367189,0.008347860477278648,222.22361565860996,1104563,Mn2 Ga12
O,Mn4 O8,12,4.0,8.0,0.03616640209539372,0.00301386684128281,0.00904160052384843,0.004520800261924215,144.3105984496797,1271850,Mn4 O8
O,Mn2 O4,6,2.0,4.0,0.02279872433449101,0.003799787389081835,0.011399362167245505,0.005699681083622753,68.82977558488616,510732,Mn2 O4
O,Mn32 O48,80,32.0,48.0,0.3106504413250494,0.003883130516563117,0.009707826291407793,0.006471884194271862,841.8216215010334,1204718,Mn32 O48
Sb,Mn4 Sb2,6,4.0,2.0,0.10406872354760106,0.017344787257933512,0.026017180886900266,0.05203436177380053,110.7227383251247,20664,Mn4 Sb2
F,Mn4 F14,18,4.0,14.0,0.007741237125441874,0.0004300687291912152,0.0019353092813604684,0.0005529455089601338,253.2807939803412,753435,Mn4 F14
P,Mn4 P16,20,4.0,16.0,0.004172075980440781,0.00020860379902203907,0.0010430189951101954,0.00026075474877754884,300.7589405479396,755453,Mn4 P16
Te,Mn6 Te2,8,6.0,2.0,0.097010233691491,0.012126279211436376,0.01616837228191517,0.0485051168457455,111.77079245037977,1185988,Mn6 Te2
Si,Mn44 Si76,120,44.0,76.0,0.7203060164483219,0.0060025501370693495,0.016370591282916406,0.009477710742741077,1438.8417035150683,567968,Mn44 Si76
Hf,Hf12 Mn12,24,12.0,12.0,0.574235333851452,0.0239264722438105,0.047852944487621,0.047852944487621,393.0054790039795,1191460,Hf12 Mn12
Se,Mn1 Se1,2,1.0,1.0,0.0002478726548654081,0.00012393632743270405,0.0002478726548654081,0.0002478726548654081,40.885047238293076,972,Mn1 Se1
Pd,Mn1 Pd3,4,1.0,3.0,0.09395612601105498,0.023489031502763744,0.09395612601105498,0.03131870867035166,61.5486048873461,1221576,Mn1 Pd3
O,Mn12 O16,28,12.0,16.0,0.08096816200961779,0.002891720071772064,0.0067473468341348155,0.005060510125601112,403.9258955157591,1193728,Mn12 O16
Dy,Dy6 Mn23,29,23.0,23.0,0.7919662568583129,0.027309181270976306,0.03443331551557882,0.03443331551557882,431.2563073934981,1192635,Dy6 Mn23
Pd,Mn2 Pd6,8,2.0,6.0,0.19422996438577786,0.024278745548222232,0.09711498219288893,0.032371660730962974,119.63731755020314,1186013,Mn2 Pd6
O,Mn20 O43,63,20.0,43.0,0.21950982888913634,0.003484282998240259,0.010975491444456817,0.005104879741607822,726.3688103431087,1222372,Mn20 O43
Ga,Mn13 Ga13,26,13.0,13.0,0.3847177080212004,0.014796834923892324,0.029593669847784648,0.029593669847784648,362.89557264350805,636105,Mn13 Ga13
Si,Mn10 Si6,16,10.0,6.0,0.2172571200793977,0.013578570004962357,0.02172571200793977,0.03620952001323295,202.23712308697762,1111,Mn10 Si6
B,Mn4 B2,6,4.0,2.0,0.08156814931252782,0.01359469155208797,0.020392037328131954,0.04078407465626391,52.779654687690645,20318,Mn4 B2
B,Mn1 B4,5,1.0,4.0,0.018620391714875846,0.003724078342975169,0.018620391714875846,0.0046550979287189615,36.36345750707162,1010,Mn1 B4
Au,Mn1 Au4,5,1.0,4.0,0.031029319450869453,0.00620586389017389,0.031029319450869453,0.007757329862717363,85.34137787260393,12565,Mn1 Au4
O,Mn1 O2,3,1.0,2.0,0.0072876220079243735,0.002429207335974791,0.0072876220079243735,0.0036438110039621868,31.61432818711691,1221542,Mn1 O2
Sb,Mn27 Sb26,53,27.0,26.0,0.5087544913835572,0.00959914134685957,0.018842758940131748,0.019567480437829125,1059.4981523610322,684881,Mn27 Sb26
I,Mn1 I2,3,1.0,2.0,0.00251672164535725,0.0008389072151190833,0.00251672164535725,0.001258360822678625,107.54303403645363,28013,Mn1 I2
C,Mn12 C4,16,12.0,4.0,0.2833942274381,0.01771213921488125,0.023616185619841665,0.070848556859525,146.92153425911712,1188188,Mn12 C4
Ir,Mn1 Ir1,2,1.0,1.0,0.03673198986436335,0.018365994932181676,0.03673198986436335,0.03673198986436335,25.76971955739671,1221583,Mn1 Ir1
F,Mn4 F14,18,4.0,14.0,0.009130689110702625,0.0005072605061501458,0.0022826722776756563,0.0006521920793359018,242.9879392822606,757058,Mn4 F14
Se,Mn2 Se2,4,2.0,2.0,0.0012475056154193365,0.0003118764038548341,0.0006237528077096682,0.0006237528077096682,77.03943546368062,10204,Mn2 Se2
Ge,Mn3 Ge1,4,3.0,1.0,0.061597627597626645,0.015399406899406661,0.020532542532542216,0.061597627597626645,48.68702089020532,20139,Mn3 Ge1
Au,Mn2 Au5,7,2.0,5.0,0.05906172460678821,0.008437389229541173,0.029530862303394106,0.011812344921357642,118.06767284697415,30410,Mn2 Au5
Hf,Hf8 Mn16,24,16.0,16.0,0.39890577064236543,0.016621073776765225,0.02493161066514784,0.02493161066514784,341.94876453201726,1190880,Hf8 Mn16
Sb,Mn6 Sb2,8,6.0,2.0,0.148311301969498,0.01853891274618725,0.024718550328249666,0.074155650984749,110.29212466758445,1185930,Mn6 Sb2
Al,Mn24 Al114,138,24.0,114.0,1.1057039855804085,0.008012347721597163,0.04607099939918369,0.009699157768249197,2054.5226601019776,30526,Mn24 Al114
O,Mn4 O10,14,4.0,10.0,0.006882880627408723,0.0004916343305291945,0.0017207201568521808,0.0006882880627408723,189.94186028482588,1104282,Mn4 O10
Si,Mn40 Si16,56,40.0,16.0,0.8005462524163458,0.014295468793149033,0.020013656310408644,0.05003414077602161,653.1563654246067,1378817,Mn40 Si16
N,Mn3 N2,5,3.0,2.0,0.051163026842927714,0.010232605368585543,0.017054342280975906,0.025581513421463857,47.44204267165186,1001117,Mn3 N2
Zr,Zr2 Mn4,6,4.0,4.0,0.128623379327066,0.02143722988784433,0.0321558448317665,0.0321558448317665,86.3522365998377,2116,Zr2 Mn4
Ho,Ho1 Mn12,13,12.0,12.0,0.26617386377248825,0.020474912597883713,0.02218115531437402,0.02218115531437402,204.34026290221445,14015,Ho1 Mn12
Ni,Mn1 Ni1,2,1.0,1.0,0.03469285539633791,0.017346427698168954,0.03469285539633791,0.03469285539633791,24.7334489422941,1797,Mn1 Ni1
Te,Mn4 Te4,8,4.0,4.0,0.02013466144439416,0.00251683268054927,0.00503366536109854,0.00503366536109854,205.11197763012154,672389,Mn4 Te4
O,Mn4 O8,12,4.0,8.0,0.04645410640351797,0.0038711755336264977,0.011613526600879493,0.005806763300439746,131.08601235006907,1371977,Mn4 O8
Tm,Tm1 Mn12,13,12.0,12.0,0.26847781689592054,0.020652139761224656,0.02237315140799338,0.02237315140799338,159.14756063305177,980811,Tm1 Mn12
C,Mn23 C6,29,23.0,6.0,0.35555085027314787,0.012260374147349927,0.015458732620571647,0.059258475045524645,289.0920934986933,542830,Mn23 C6
F,Mn4 F12,16,4.0,12.0,0.012547595263394974,0.0007842247039621859,0.0031368988158487435,0.0010456329386162478,213.08239459876563,1176433,Mn4 F12
Te,Mn1 Te1,2,1.0,1.0,0.002393734723434616,0.001196867361717308,0.002393734723434616,0.002393734723434616,50.833327884089165,1406,Mn1 Te1
N,Mn2 N2,4,2.0,2.0,0.022126017138952007,0.005531504284738002,0.011063008569476004,0.011063008569476004,39.31419669084456,1420147,Mn2 N2
O,Mn6 O8,14,6.0,8.0,0.043630717847408323,0.0031164798462434517,0.007271786307901387,0.0054538397309260404,155.51442358903404,18759,Mn6 O8
Pt,Mn1 Pt2,3,1.0,2.0,0.02976184788825699,0.00992061596275233,0.02976184788825699,0.014880923944128495,46.222946773450644,1221567,Mn1 Pt2
Au,Mn1 Au3,4,1.0,3.0,0.03494142646087092,0.00873535661521773,0.03494142646087092,0.01164714215362364,67.98320310176936,1206376,Mn1 Au3
Al,Mn6 Al20,26,6.0,20.0,0.2395345022657056,0.009212865471757908,0.039922417044284265,0.011976725113285281,381.2060787067089,16511,Mn6 Al20
Sb,Mn5 Sb4,9,5.0,4.0,0.06526335225095921,0.007251483583439912,0.013052670450191841,0.016315838062739802,173.52737479978654,1221363,Mn5 Sb4
O,Mn6 O12,18,6.0,12.0,0.038143428470066125,0.0021190793594481182,0.006357238078344354,0.003178619039172177,248.41649035592462,796340,Mn6 O12
F,Mn8 F28,36,8.0,28.0,0.031712878213035284,0.0008809132836954246,0.0039641097766294105,0.0011326027933226887,458.2306256314264,760309,Mn8 F28
U,U2 Mn4,6,4.0,4.0,0.17521701823198094,0.02920283637199682,0.043804254557995234,0.043804254557995234,97.64346605895616,339,U2 Mn4
S,Mn1 S1,2,1.0,1.0,0.003762068248934925,0.0018810341244674626,0.003762068248934925,0.003762068248934925,30.265403682129044,1783,Mn1 S1
S,Mn2 S2,4,2.0,2.0,0.012058106826391045,0.003014526706597761,0.006029053413195522,0.006029053413195522,85.85656968526325,2562,Mn2 S2
O,Mn2 O2,4,2.0,2.0,0.043634773573464,0.010908693393366,0.021817386786732,0.021817386786732,43.99570226712721,19006,Mn2 O2
V,Mn1 V1,2,1.0,1.0,0.05072447650259301,0.025362238251296507,0.05072447650259301,0.05072447650259301,23.289978270600127,316,Mn1 V1
Zn,Mn1 Zn3,4,1.0,3.0,0.04716284347375216,0.01179071086843804,0.04716284347375216,0.015720947824584053,55.25777984921383,11504,Mn1 Zn3
F,Mn3 F12,15,3.0,12.0,0.008049472602056948,0.0005366315068037965,0.0026831575340189825,0.0006707893835047456,176.2101903352351,1221693,Mn3 F12
Au,Mn2 Au1,3,2.0,1.0,0.051989268613646056,0.017329756204548685,0.025994634306823028,0.051989268613646056,46.49690183449675,30409,Mn2 Au1
F,Mn2 F4,6,2.0,4.0,0.024243847946206022,0.00404064132436767,0.012121923973103011,0.0060609619865515055,78.6116961747604,560902,Mn2 F4
O,Mn24 O48,72,24.0,48.0,0.15285199900659543,0.002122944430647159,0.006368833291941476,0.003184416645970738,848.2561742949578,705430,Mn24 O48
F,Mn7 F16,23,7.0,16.0,0.07115723772927751,0.0030937929447511963,0.010165319675611073,0.0044473273580798445,308.88611528867216,867575,Mn7 F16
C,Mn10 C4,14,10.0,4.0,0.20219803131215014,0.014442716522296438,0.020219803131215013,0.050549507828037535,128.87673822158817,22749,Mn10 C4
O,Mn4 O6,10,4.0,6.0,0.03560339457663855,0.003560339457663855,0.008900848644159638,0.005933899096106425,107.675452243346,770543,Mn4 O6
Ga,Mn16 Ga10,26,16.0,10.0,0.41122792175561607,0.015816458529062157,0.025701745109726004,0.041122792175561605,353.566821781493,1194466,Mn16 Ga10
Al,Mn2 Al2,4,2.0,2.0,0.059803572651039145,0.014950893162759786,0.029901786325519573,0.029901786325519573,53.64082528951334,771,Mn2 Al2
O,Mn12 O16,28,12.0,16.0,0.16838451200992247,0.006013732571782946,0.01403204266749354,0.010524032000620154,298.81810501346064,1279995,Mn12 O16
B,Mn8 B2,10,8.0,2.0,0.15998191650996202,0.015998191650996203,0.019997739563745252,0.07999095825498101,99.43076968088633,1221769,Mn8 B2
Zn,Mn2 Zn6,8,2.0,6.0,0.09348545471470218,0.011685681839337773,0.04674272735735109,0.015580909119117031,112.8427182229054,975079,Mn2 Zn6
B,Mn2 B8,10,2.0,8.0,0.038271980515605965,0.0038271980515605965,0.019135990257802982,0.004783997564450746,71.93098569790034,1078253,Mn2 B8
Sb,Mn2 Sb2,4,2.0,2.0,0.021777263975673138,0.005444315993918284,0.010888631987836569,0.010888631987836569,86.4790936661201,786,Mn2 Sb2
Si,Mn16 Si28,44,16.0,28.0,0.30704496569430617,0.006978294674870595,0.019190310355894136,0.010965891631939506,505.38074831307233,568121,Mn16 Si28
Si,Mn40 Si16,56,40.0,16.0,0.7850253702182308,0.014018310182468408,0.01962563425545577,0.049064085638639426,666.4911460404828,1198479,Mn40 Si16
N,Mn3 N2,5,3.0,2.0,0.09653726413085807,0.019307452826171613,0.03217908804361936,0.048268632065429036,49.3746353033446,12857,Mn3 N2
O,Mn16 O32,48,16.0,32.0,0.07128536130676943,0.0014851116938910298,0.00445533508167309,0.002227667540836545,562.250306029873,1350912,Mn16 O32
O,Mn21 O40,61,21.0,40.0,0.15396985976001565,0.002524096061639601,0.007331898083810269,0.003849246494000391,720.1760564919923,849596,Mn21 O40
