Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
O,15.999,152.0,3.44,13.618,1.461,5.3,2.363196763930608,6.144311586219581,0.38461538461538464,0.6153846153846154,0.003840194741387238,0.00022646273560231637,0.22646273560231636,C2/m,12,13,135.65833623526922,18922,Mn5O8
O,15.999,152.0,3.44,13.618,1.461,5.3,2.3560340862472184,7.068102258741655,0.3333333333333333,0.6666666666666666,0.0035340511293708277,0.0002448763242348631,0.24487632423486314,Cm,8,18,173.18380486541216,644514,MnO2
Ir,192.22,202.0,2.2,9.1,1.565,54.0,20.914765425647445,27.886353900863263,0.75,0.25,0.08365906170258978,0.001534545777056851,1.534545777056851,Pm,6,8,109.0342992087755,2766475,Mn3Ir
Ru,101.1,207.0,2.2,7.361,1.05,72.0,19.227774840873934,76.91109936349574,0.25,0.75,0.025637033121165245,0.0014205858286936242,1.4205858286936242,P6_3/mmc,194,8,108.28082022220855,865045,MnRu3
Al,26.981538,184.0,1.61,5.986,0.441,57.8,4.5949329698498484,59.734128608048024,0.07692307692307693,0.9230769230769231,0.0049778440506706685,0.0002943230161661726,0.2943230161661726,Im-3,204,13,202.95432340338135,1104165,MnAl12
O,15.999,152.0,3.44,13.618,1.461,5.3,6.4405301490250935,16.101325372562734,0.4,0.6,0.010734216915041823,0.0005943611323859228,0.5943611323859228,C2/c,15,10,108.36055384663364,1303934,Mn2O3
O,15.999,152.0,3.44,13.618,1.461,5.3,0.7181858496032839,1.7954646240082097,0.4,0.6,0.0011969764160054731,3.698703862453967e-05,0.03698703862453967,I2_13,199,40,776.6892147205225,1182678,Mn2O3
O,15.999,152.0,3.44,13.618,1.461,5.3,2.1986272396691886,6.595881719007565,0.3333333333333333,0.6666666666666666,0.0032979408595037825,0.00022041361652741406,0.22041361652741406,Pnma,62,12,119.70007702654249,19326,MnO2
Ti,47.867,187.0,1.54,6.828,0.079,100.0,26.29787367423334,39.44681051135001,0.6666666666666666,0.6666666666666666,0.03944681051135001,0.0018236787303222703,1.8236787303222703,P6_3/mmc,194,12,173.0428056453965,1949,TiMn2
O,15.999,152.0,3.44,13.618,1.461,5.3,2.9797969153111423,6.952859469059332,0.42857142857142855,0.5714285714285714,0.005214644601794499,0.00020568692880870143,0.20568692880870143,Pm,6,28,405.6374127026314,638270,Mn3O4
Pd,106.42,202.0,2.2,8.337,0.557,26.14,25.965589065300748,59.34991786354456,0.4375,0.5625,0.04616104722720133,0.0019204834992300136,1.9204834992300137,I4/mmm,139,16,216.3254332627068,1210958,Mn7Pd9
N,14.007,155.0,3.04,14.534,,7.4,19.425450710997662,29.138176066496495,0.6666666666666666,0.3333333333333333,0.05827635213299299,0.0019166011893395041,1.916601189339504,P-3m1,164,3,30.40609202224073,1221793,Mn2N
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.2258790088137005,1.1293950440685023,0.2,0.8,0.0002823487610171256,1.961279540042918e-05,0.01961279540042918,P2_1/c,14,10,115.16920673569953,753574,MnF4
O,15.999,152.0,3.44,13.618,1.461,5.3,5.0887390886483015,12.212973812755923,0.4166666666666667,0.5833333333333334,0.008723552723397088,0.00041405837438257705,0.41405837438257703,Cmcm,63,24,294.9577781385848,1046066,Mn5O7
As,74.92159,185.0,2.18,9.815,0.81,30.0,3.72746499820378,7.45492999640756,0.5,0.5,0.00745492999640756,0.0002143228257218209,0.21432282572182088,P6_3/mmc,194,8,139.13459700430872,610,MnAs
Ir,192.22,202.0,2.2,9.1,1.565,54.0,25.084147458873,50.168294917746,0.5,0.5,0.050168294917746006,0.0019306123475459497,1.9306123475459496,P4/mmm,123,2,25.98569048909078,2728,MnIr
Zr,91.22,186.0,1.33,6.634,0.426,112.0,21.659975621741616,32.48996343261242,0.6666666666666666,0.6666666666666666,0.03248996343261242,0.0012617632835710399,1.26176328357104,P6_3/mmc,194,24,411.99440631252975,1015,ZrMn2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,2.6372965910726998,10.549186364290799,0.25,0.75,0.0035163954547636,0.00017843777213729384,0.17843777213729384,C2/m,12,8,118.23938662688558,758601,MnF3
Zr,91.22,186.0,1.33,6.634,0.426,112.0,21.47352563837583,28.631367517834438,0.75,0.75,0.028631367517834436,0.0015700436847331997,1.5700436847331998,P3m1,156,12,164.1242916780996,1215293,ZrMn3
Be,9.012183,153.0,1.57,9.323,,37.74,14.103495870009983,56.41398348003993,0.25,0.75,0.018804661160013312,0.0016407314894153306,1.6407314894153306,Pm-3m,221,4,34.383434366913306,973292,MnBe3
O,15.999,152.0,3.44,13.618,1.461,5.3,1.9324567678793054,4.5090657917183785,0.42857142857142855,0.5714285714285714,0.0033817993437887843,0.00010911629814973863,0.10911629814973862,P2_1,4,28,495.88182900383856,1180876,Mn3O4
Er,167.26,235.0,1.24,6.108,,150.0,23.859719137445047,35.789578706167575,0.6666666666666666,0.6666666666666666,0.03578957870616757,0.0012505555830884885,1.2505555830884885,P6_3/mmc,194,12,228.95154243542405,11855,ErMn2
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.88710210592031,37.07663289720116,0.26666666666666666,0.7333333333333333,0.013482411962618603,0.0006970629107156415,0.6970629107156415,P-1,2,15,212.7591775562199,2856,Mn4Al11
Pd,106.42,202.0,2.2,8.337,0.557,26.14,25.929957237694186,75.43260287329218,0.34375,0.65625,0.03951231579077209,0.0017324269796993453,1.7324269796993452,P4/mmm,123,32,478.95734788788315,758104,Mn11Pd21
O,15.999,152.0,3.44,13.618,1.461,5.3,6.4668234083886995,16.16705852097175,0.4,0.6,0.010778039013981167,0.0005948084834656495,0.5948084834656495,P-1,2,10,108.72110247503156,1306224,Mn2O3
N,14.007,155.0,3.04,14.534,,7.4,8.215639580049249,16.431279160098498,0.5,0.5,0.016431279160098497,0.0009280112530264627,0.9280112530264627,Fm-3m,225,2,17.705905080905254,6933,MnN
Tm,168.93422,227.0,1.25,6.184,,144.0,24.039127336715453,30.310204033249914,0.7931034482758621,0.7931034482758621,0.030310204033249914,0.001653412120547983,1.653412120547983,Fm-3m,225,29,421.6339556853496,1192498,Tm6Mn23
Ti,47.867,187.0,1.54,6.828,0.079,100.0,26.002544561410613,69.3401188304283,0.375,0.375,0.0693401188304283,0.0017768191775484122,1.7768191775484121,P6_3/mcm,193,16,234.14915723535077,1208237,Ti5Mn3
F,18.99840316,135.0,3.98,17.423,3.339,3.74,1.344258170293126,4.704903596025941,0.2857142857142857,0.7142857142857143,0.0018819614384103765,8.778684783047613e-05,0.08778684783047613,C2/c,15,14,214.37851852758217,753215,Mn2F5
Co,58.93319,192.0,1.88,7.881,0.661,55.0,15.423176978819221,20.56423597175896,0.75,0.25,0.06169270791527688,0.0014565125497884915,1.4565125497884914,P6_3/mmc,194,8,84.71290951009743,1185970,Mn3Co
O,15.999,152.0,3.44,13.618,1.461,5.3,2.0572464043632737,4.800241610180972,0.42857142857142855,0.5714285714285714,0.003600181207635729,0.0001254637389761413,0.1254637389761413,Pbcm,57,28,459.11990023767487,1180464,Mn3O4
Zn,65.4,139.0,1.65,9.394,,38.67,8.21640586238343,115.02968207336802,0.07142857142857142,0.9285714285714286,0.008848437082566772,0.0005718200014190837,0.5718200014190837,C2/m,12,14,201.16414568902672,1210567,MnZn13
Al,26.981538,184.0,1.61,5.986,0.441,57.8,11.911680824400639,30.970370143441663,0.38461538461538464,0.6153846153846154,0.019356481339651038,0.0008785998391074328,0.8785998391074328,R3m,160,26,352.49687929495155,1194040,Mn5Al8
Er,167.26,235.0,1.24,6.108,,150.0,27.07529981599604,34.13842150712544,0.7931034482758621,0.7931034482758621,0.03413842150712544,0.001836673095406873,1.836673095406873,Fm-3m,225,29,427.5032375807441,1193393,Er6Mn23
O,15.999,152.0,3.44,13.618,1.461,5.3,3.602172417920981,11.256788806003065,0.32,0.68,0.00529731237929556,0.00031312239277708954,0.31312239277708953,P-1,2,25,287.600990939456,1221945,Mn8O17
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,20.77880211391251,31.16820317086876,0.6666666666666666,0.6666666666666666,0.031168203170868762,0.0012250382349142184,1.2250382349142184,P6_3/mmc,194,12,203.54109631885095,2039,ScMn2
Te,127.6,206.0,2.1,9.01,1.971,38.0,1.3703291851809123,2.7406583703618246,0.5,0.5,0.0027406583703618245,5.378154018637097e-05,0.05378154018637097,Pnma,62,8,203.8363617601526,404,MnTe
Ga,69.723,187.0,1.81,5.999,0.3,50.0,14.349170655745256,28.698341311490513,0.5,0.5,0.028698341311490513,0.0010658751515339935,1.0658751515339935,P-6m2,187,2,26.92467431123452,1221639,MnGa
O,15.999,152.0,3.44,13.618,1.461,5.3,2.6716236014846078,8.014870804453823,0.3333333333333333,0.6666666666666666,0.004007435402226912,0.00016390982530864923,0.16390982530864923,R-3m,166,3,48.898049823196864,1272141,MnO2
Se,78.97,190.0,2.55,9.752,2.021,28.9,0.7876285611982832,2.3628856835948495,0.3333333333333333,0.6666666666666666,0.0011814428417974247,3.916781190772742e-05,0.039167811907727425,Pa-3,205,12,241.3089287868721,21321,MnSe2
V,50.9415,179.0,1.63,6.746,0.525,87.0,24.591950966449986,49.18390193289997,0.5,0.5,0.04918390193289997,0.0020662931292522767,2.066293129252277,Cmmm,65,2,23.802964466468513,1221550,MnV
Cl,35.45,175.0,3.16,12.968,3.617,14.6,1.0851044014706646,3.2553132044119937,0.3333333333333333,0.6666666666666666,0.0016276566022059968,4.545768005620744e-05,0.04545768005620744,R-3m,166,3,71.61195204829787,28233,MnCl2
Pt,195.08,209.0,2.28,9.0,2.128,48.0,16.748884778048897,33.49776955609779,0.5,0.5,0.033497769556097796,0.0011139755259905538,1.1139755259905537,P4/mmm,123,4,60.14094344902484,1670,MnPt
Ir,192.22,202.0,2.2,9.1,1.565,54.0,21.07039518215367,28.093860242871564,0.75,0.25,0.08428158072861469,0.0015158297140823093,1.5158297140823094,P6_3/mmc,194,8,111.20191133030951,864735,Mn3Ir
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.34325583502387014,1.3730233400954805,0.25,0.75,0.0004576744466984935,2.5097060637343004e-05,0.025097060637343002,P2/m,10,8,109.41706361042931,753295,MnF3
Ir,192.22,202.0,2.2,9.1,1.565,54.0,16.83063169314513,67.32252677258052,0.25,0.75,0.02244084225752684,0.001199994300041406,1.199994300041406,P6_3/mmc,194,8,112.2047442562978,865022,MnIr3
N,14.007,155.0,3.04,14.534,,7.4,16.514573212239966,20.643216515299958,0.8,0.2,0.08257286606119983,0.0013048124477724986,1.3048124477724985,Pm-3m,221,5,63.28332183078382,505622,Mn4N
O,15.999,152.0,3.44,13.618,1.461,5.3,2.291956384106633,6.8758691523199,0.3333333333333333,0.6666666666666666,0.0034379345761599497,0.00024860506050846656,0.24860506050846656,Pnnm,58,6,55.31560088323893,33009,MnO2
O,15.999,152.0,3.44,13.618,1.461,5.3,1.816350589046801,5.4490517671404035,0.3333333333333333,0.6666666666666666,0.0027245258835702016,0.00015209577893922002,0.15209577893922002,P1,1,36,429.9173958786536,1041066,MnO2
Ti,47.867,187.0,1.54,6.828,0.079,100.0,26.527307068260008,45.47538354558859,0.5833333333333334,0.5833333333333334,0.04547538354558859,0.0018088026572291882,1.8088026572291882,P-3m1,164,12,175.98806787842182,1217189,Ti5Mn7
Ti,47.867,187.0,1.54,6.828,0.079,100.0,23.93865807317642,44.047130854644614,0.5434782608695652,0.5434782608695652,0.044047130854644616,0.0017786297284375233,1.7786297284375232,R-3c,167,92,1238.2321668866628,1202079,Ti21Mn25
Ge,72.63,211.0,2.01,7.9,1.35,40.0,11.577474664040503,23.154949328081006,0.5,0.5,0.023154949328081004,0.0008780061217222168,0.8780061217222168,P2_13,198,8,105.48878307437022,1078464,MnGe
N,14.007,155.0,3.04,14.534,,7.4,13.215436789606539,19.82315518440981,0.6666666666666666,0.3333333333333333,0.03964631036881962,0.0013183086853653847,1.3183086853653847,Pbcn,60,12,120.29446762790971,9981,Mn2N
Ga,69.723,187.0,1.81,5.999,0.3,50.0,17.412028992098843,23.216038656131794,0.75,0.25,0.06964811596839537,0.0014232138929880067,1.4232138929880067,I4/mmm,139,4,48.937209165497016,1210627,Mn3Ga
Hf,178.49,212.0,1.3,6.825,,103.0,22.703685790771633,45.407371581543266,0.5,0.5,0.04540737158154327,0.0013192951820217517,1.3192951820217518,I4_1/amd,141,24,413.0148176115566,1974638,HfMn
O,15.999,152.0,3.44,13.618,1.461,5.3,2.11613145564521,6.34839436693563,0.3333333333333333,0.6666666666666666,0.0031741971834678153,0.00015335724051946246,0.15335724051946245,P2/m,10,18,248.3767057400838,796336,MnO2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.38147369682716564,1.1444210904814969,0.3333333333333333,0.6666666666666666,0.0005722105452407485,2.0525540717372276e-05,0.020525540717372275,Fd-3m,227,12,223.02381335326075,1386044,MnS2
Al,26.981538,184.0,1.61,5.986,0.441,57.8,10.440004232065242,33.930013754212034,0.3076923076923077,0.6923076923076923,0.015080006112983126,0.0007130684557224515,0.7130684557224515,Pnma,62,156,2283.989211880234,1212295,Mn4Al9
Zr,91.22,186.0,1.33,6.634,0.426,112.0,20.758398376354876,31.137597564532314,0.6666666666666666,0.6666666666666666,0.031137597564532313,0.0012534269987254524,1.2534269987254523,R-3m,166,6,99.36788531344733,2027032,ZrMn2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.10107945502516313,0.3609980536612969,0.28,0.72,0.00014038813197939323,6.45868148058292e-06,0.00645868148058292,P-1,2,25,391.2542185624253,753607,Mn7F18
Ni,58.693,163.0,1.91,7.64,1.156,49.0,21.3014712249405,42.602942449881,0.5,0.5,0.042602942449881,0.0017411715592733654,1.7411715592733654,Cmmm,65,2,24.46797515326995,1221603,MnNi
As,74.92159,185.0,2.18,9.815,0.81,30.0,13.214864899604677,23.126013574308185,0.5714285714285714,0.42857142857142855,0.030834684765744247,0.0008815955763368216,0.8815955763368216,C2/m,12,14,209.85598562461644,9305,Mn4As3
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,26.60307299648457,35.47076399531276,0.75,0.25,0.10641229198593828,0.002270187310015976,2.270187310015976,Pm-3m,221,4,46.873793856767456,2577,Mn3Rh
B,10.81,192.0,2.04,8.298,0.277,20.5,3.834741009703885,19.173705048519423,0.2,0.8,0.004793426262129856,0.0005363681786324832,0.5363681786324832,P2_1/c,14,20,142.98913181169272,1106184,MnB4
Sb,121.76,206.0,2.05,8.64,1.07,43.0,7.906964946764641,15.249146683046096,0.5185185185185185,0.48148148148148145,0.016422157966357334,0.000402429791652539,0.402429791652539,C2/c,15,54,1060.995274161872,684805,Mn14Sb13
Ni,58.693,163.0,1.91,7.64,1.156,49.0,23.223138557488983,92.89255422995593,0.25,0.75,0.030964184743318645,0.00208783261081544,2.0878326108154397,Pm-3m,221,4,44.49233801060091,11501,MnNi3
Ga,69.723,187.0,1.81,5.999,0.3,50.0,15.795666934757122,55.28483427164993,0.2857142857142857,0.7142857142857143,0.022113933708659973,0.0010456735586651918,1.0456735586651917,P4/mbm,127,14,211.48028010661886,607225,Mn2Ga5
S,32.07,180.0,2.58,10.36,2.077,19.4,9.775676687324008,19.551353374648016,0.5,0.5,0.019551353374648018,0.0006568939769827096,0.6568939769827096,Pm-3m,221,2,29.763331769995265,556853,MnS
N,14.007,155.0,3.04,14.534,,7.4,10.267787806563836,20.535575613127673,0.5,0.5,0.020535575613127674,0.0010845682438573303,1.0845682438573303,F-43m,216,2,18.934332375519034,1009130,MnN
Si,28.085,210.0,1.9,8.152,1.385,37.3,16.457017195280518,21.94268959370736,0.75,0.25,0.06582806878112207,0.0014646975236354,1.4646975236354,Fm-3m,225,4,44.943114683321014,20211,Mn3Si
Tm,168.93422,227.0,1.25,6.184,,144.0,20.362416868500205,22.05928494087522,0.9230769230769231,0.9230769230769231,0.02205928494087522,0.0013146886162089804,1.3146886162089804,C2/m,12,13,201.3491377553882,2751309,TmMn12
O,15.999,152.0,3.44,13.618,1.461,5.3,6.145017702013636,15.021154382699999,0.4090909090909091,0.5909090909090909,0.010399260726484614,0.0005054489197007998,0.5054489197007999,C2/m,12,22,267.465977619115,1045833,Mn9O13
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.8718073177083676,2.615421953125103,0.3333333333333333,0.6666666666666666,0.0013077109765625514,6.4859229223971e-05,0.064859229223971,P2/m,10,6,80.64918391470745,754064,MnP2
Br,79.9,183.0,2.96,11.814,3.365,21.0,0.38255773422246503,1.147673202667395,0.3333333333333333,0.6666666666666666,0.0005738366013336976,1.3369082495024096e-05,0.013369082495024096,R-3m,166,3,85.84532282559803,569843,MnBr2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.2357444218196347,9.707233265458903,0.3333333333333333,0.6666666666666666,0.004853616632729452,0.00029852676666698713,0.29852676666698713,P-3m1,164,3,32.51712861074038,25223,MnO2
Au,196.96657,166.0,2.54,9.226,2.309,36.06,18.1837202953211,36.3674405906422,0.5,0.5,0.036367440590642196,0.001101813068866822,1.101813068866822,Pm-3m,221,2,33.00690617878121,12674,MnAu
Br,79.9,183.0,2.96,11.814,3.365,21.0,0.48227376512824266,1.446821295384728,0.3333333333333333,0.6666666666666666,0.000723410647692364,1.7192520662375353e-05,0.017192520662375352,P-3m1,164,3,84.1541111857435,28306,MnBr2
Pd,106.42,202.0,2.2,8.337,0.557,26.14,26.098529262785522,69.59607803409472,0.375,0.625,0.04175764682045684,0.0017396791008571896,1.7396791008571897,Cmmm,65,8,120.0153718001258,1078895,Mn3Pd5
Ni,58.693,163.0,1.91,7.64,1.156,49.0,26.94704123502511,53.89408247005022,0.5,0.5,0.053894082470050224,0.0024701270717939687,2.4701270717939687,R-3m,166,2,21.8183441189966,1221588,MnNi
Lu,174.9667,221.0,1.27,5.426,,137.0,20.83668500473457,26.27234196249141,0.7931034482758621,0.7931034482758621,0.02627234196249141,0.0014535368209014222,1.453536820901422,Fm-3m,225,29,415.71968212168406,1193176,Lu6Mn23
As,74.92159,185.0,2.18,9.815,0.81,30.0,15.103484102532516,22.655226153798772,0.6666666666666666,0.3333333333333333,0.045310452307597546,0.0010946297736799534,1.0946297736799533,P4/nmm,129,6,82.78680773549901,610522,Mn2As
Pt,195.08,209.0,2.28,9.0,2.128,48.0,20.620466028106005,41.24093205621201,0.5,0.5,0.04124093205621201,0.0015281946056167688,1.5281946056167688,R-3m,166,2,26.986701762088376,1221545,MnPt
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.7065401560548121,2.8261606242192485,0.25,0.75,0.0009420535414064162,5.1529458150537494e-05,0.05152945815053749,P4_2/mnm,136,16,219.38213407662386,757186,MnF3
B,10.81,192.0,2.04,8.298,0.277,20.5,11.166246570951268,22.332493141902535,0.5,0.5,0.022332493141902537,0.0013412748752189016,1.3412748752189017,Pnma,62,8,66.60079467531301,8365,MnB
Ge,72.63,211.0,2.01,7.9,1.35,40.0,17.713308292307385,23.61774438974318,0.75,0.25,0.07085323316922953,0.0014792851430110402,1.47928514301104,Fm-3m,225,4,47.89694096772305,865027,Mn3Ge
Al,26.981538,184.0,1.61,5.986,0.441,57.8,18.076669203960503,45.19167300990126,0.4,0.6,0.030127782006600837,0.0014230591521966754,1.4230591521966753,P4_132,213,20,254.05365864176244,1180309,Mn2Al3
Si,28.085,210.0,1.9,8.152,1.385,37.3,9.514663126716174,19.029326253432348,0.5,0.5,0.019029326253432347,0.0008441416975778502,0.8441416975778502,P2_13,198,8,90.17124166729074,1431,MnSi
Ge,72.63,211.0,2.01,7.9,1.35,40.0,7.993050509336189,21.31480135822984,0.375,0.625,0.012788880814937903,0.0005684328621160489,0.5684328621160489,P-4n2,118,32,449.9697912372623,1097859,Mn3Ge5
Te,127.6,206.0,2.1,9.01,1.971,38.0,14.130543079724387,18.84072410629918,0.75,0.25,0.05652217231889754,0.001060261415816773,1.060261415816773,Fm-3m,225,4,53.30965691640835,1185993,Mn3Te
Yb,173.05,242.0,,6.254,,139.0,27.34343082033951,36.45790776045268,0.75,0.75,0.03645790776045268,0.0016105282956425616,1.6105282956425615,Pm-3m,221,4,67.91170548029433,1187582,YbMn3
P,30.973762,180.0,2.19,10.487,0.746,25.0,10.188402869533066,15.2826043042996,0.6666666666666666,0.3333333333333333,0.0305652086085992,0.0008162153606638138,0.8162153606638138,Amm2,38,9,112.34244078820463,2019629,Mn2P
S,32.07,180.0,2.58,10.36,2.077,19.4,1.6423072563372503,4.926921769011751,0.3333333333333333,0.6666666666666666,0.0024634608845058754,8.568312655879052e-05,0.08568312655879053,P2_1/c,14,12,230.00662869748098,1095335,MnS2
Ge,72.63,211.0,2.01,7.9,1.35,40.0,12.618063307128663,21.794836621404055,0.5789473684210527,0.42105263157894735,0.029967900354430577,0.0009420166591384349,0.9420166591384349,Pnma,62,76,1017.9998432499607,654223,Mn11Ge8
Yb,173.05,242.0,,6.254,,139.0,27.75522061626,41.63283092439001,0.6666666666666666,0.6666666666666666,0.041632830924390005,0.0014837193782658415,1.4837193782658415,P6_3/mmc,194,12,224.47819464648418,1102024,YbMn2
S,32.07,180.0,2.58,10.36,2.077,19.4,1.5001893796068761,4.500568138820628,0.3333333333333333,0.6666666666666666,0.0022502840694103143,0.0001068478714018847,0.10684787140188469,Pa-3,205,12,168.48508369035204,1455,MnS2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.3912487554376718,1.7606193994695232,0.2222222222222222,0.7777777777777778,0.0005030341141341495,2.714392478071551e-05,0.02714392478071551,P2_1/c,14,36,518.8989915622993,759987,Mn2F7
Hf,178.49,212.0,1.3,6.825,,103.0,20.692751481917657,62.078254445752975,0.3333333333333333,0.3333333333333333,0.062078254445752976,0.0011030429248444571,1.103042924844457,Fd-3m,227,24,450.23273743952825,1192157,Hf2Mn
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.6610011550502344,3.305005775251172,0.2,0.8,0.000826251443812793,4.523370924102882e-05,0.04523370924102882,Cc,9,20,292.2604253071863,1105127,MnP4
Au,196.96657,166.0,2.54,9.226,2.309,36.06,17.67235665417678,35.34471330835356,0.5,0.5,0.035344713308353565,0.0010502200659083152,1.0502200659083152,P4/mmm,123,2,33.65457817432254,12675,MnAu
Se,78.97,190.0,2.55,9.752,2.021,28.9,2.9012191012003816,5.802438202400763,0.5,0.5,0.005802438202400763,0.00014230114322612438,0.1423011432261244,P4/nmm,129,4,81.55153319014968,604910,MnSe
Te,127.6,206.0,2.1,9.01,1.971,38.0,0.9579630895643736,2.873889268693121,0.3333333333333333,0.6666666666666666,0.0014369446343465604,3.352341544492054e-05,0.03352341544492054,Pa-3,205,12,342.9112732758347,21893,MnTe2
Zn,65.4,139.0,1.65,9.394,,38.67,14.393298845355979,57.573195381423915,0.25,0.75,0.019191065127141305,0.0009949040112773933,0.9949040112773934,R-3m,166,4,57.868090518102946,1221570,MnZn3
Ir,192.22,202.0,2.2,9.1,1.565,54.0,20.915250579364773,27.887000772486367,0.75,0.25,0.0836610023174591,0.0014819324887214568,1.4819324887214569,Ama2,40,8,112.90798056480692,2017103,Mn3Ir
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.5158217987905303,2.579108993952651,0.2,0.8,0.0006447772484881628,4.363033531587253e-05,0.04363033531587253,Pbam,55,10,118.22549495806336,759343,MnF4
Ga,69.723,187.0,1.81,5.999,0.3,50.0,5.527910301338394,27.639551506691973,0.2,0.8,0.006909887876672993,0.00032445544228242414,0.3244554422824241,Im-3m,229,5,85.18751084049612,1069288,MnGa4
Pd,106.42,202.0,2.2,8.337,0.557,26.14,24.124733209659734,72.3741996289792,0.3333333333333333,0.6666666666666666,0.0361870998144896,0.0015718017749506035,1.5718017749506035,Pnma,62,12,184.18149357606796,1102640,MnPd2
Ga,69.723,187.0,1.81,5.999,0.3,50.0,15.847096171451566,21.129461561935422,0.75,0.25,0.06338838468580626,0.0013280587376540843,1.3280587376540842,P-6m2,187,4,47.7301062735953,1221828,Mn3Ga
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.28651478974275457,1.1460591589710183,0.25,0.75,0.00038201971965700607,2.165738045781036e-05,0.02165738045781036,C2/c,15,8,105.83543667283287,541384,MnF3
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.8516705654633329,3.1227920733655536,0.2727272727272727,0.7272727272727273,0.0011710470275120826,5.57600061743269e-05,0.0557600061743269,Cc,9,22,336.02493481824837,752616,Mn3F8
N,14.007,155.0,3.04,14.534,,7.4,3.3136525847399887,7.731856031059974,0.42857142857142855,0.5714285714285714,0.0057988920232949805,0.00035129806400075164,0.35129806400075164,Pnma,62,28,264.11267775310364,1080204,Mn3N4
Hf,178.49,212.0,1.3,6.825,,103.0,16.597878426996186,24.896817640494277,0.6666666666666666,0.6666666666666666,0.024896817640494277,0.0011702187314930413,1.1702187314930412,P6_3/mmc,194,12,170.20283111502954,11449,HfMn2
S,32.07,180.0,2.58,10.36,2.077,19.4,5.442988811035513,16.32896643310654,0.3333333333333333,0.6666666666666666,0.00816448321655327,0.00023167089798278604,0.23167089798278603,I-42d,122,6,140.96691967171327,1397283,MnS2
As,74.92159,185.0,2.18,9.815,0.81,30.0,8.876648039627458,14.794413399379097,0.6,0.4,0.022191620099068644,0.0006163365677979753,0.6163365677979753,Cmc2_1,36,20,288.0454772087148,568856,Mn3As2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.648060949944808,11.430590976493733,0.3191489361702128,0.6808510638297872,0.005358089520231437,0.0003061747946239372,0.3061747946239372,C2/m,12,47,560.0031996690071,867971,Mn15O32
Ge,72.63,211.0,2.01,7.9,1.35,40.0,14.595205318076406,21.892807977114607,0.6666666666666666,0.3333333333333333,0.043785615954229216,0.0011297306292506826,1.1297306292506826,P6_3/mmc,194,6,77.51514355819658,20473,Mn2Ge
Dy,162.5,229.0,1.22,5.939,,163.0,20.55448055041233,22.267353929613357,0.9230769230769231,0.9230769230769231,0.02226735392961336,0.0012998709634859426,1.2998709634859427,I4/mmm,139,13,205.56520967186756,20656,DyMn12
O,15.999,152.0,3.44,13.618,1.461,5.3,11.045500252930674,22.09100050586135,0.5,0.5,0.02209100050586135,0.0010286173616537587,1.0286173616537586,Pmmn,59,8,85.90561011081735,1232659,MnO
Ga,69.723,187.0,1.81,5.999,0.3,50.0,7.1553089805245556,50.087162863671885,0.14285714285714285,0.8571428571428571,0.008347860477278648,0.0004507816391631218,0.4507816391631218,Cmcm,63,14,222.22361565860996,1104563,MnGa6
O,15.999,152.0,3.44,13.618,1.461,5.3,3.01386684128281,9.04160052384843,0.3333333333333333,0.6666666666666666,0.004520800261924215,0.00025061501015121037,0.25061501015121035,P6_3/mmc,194,12,144.3105984496797,1271850,MnO2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.799787389081835,11.399362167245505,0.3333333333333333,0.6666666666666666,0.005699681083622753,0.0003312334544280749,0.3312334544280749,Pmmn,59,6,68.82977558488616,510732,MnO2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.883130516563117,9.707826291407793,0.4,0.6,0.006471884194271862,0.0003690216946092873,0.3690216946092873,P-1,2,80,841.8216215010334,1204718,Mn2O3
Sb,121.76,206.0,2.05,8.64,1.07,43.0,17.34478725793351,26.017180886900267,0.6666666666666666,0.3333333333333333,0.05203436177380053,0.000939903809477825,0.939903809477825,P4/nmm,129,6,110.7227383251247,20664,Mn2Sb
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.4300687291912152,1.9353092813604684,0.2222222222222222,0.7777777777777778,0.0005529455089601338,3.056385367317951e-05,0.030563853673179507,C2/c,15,18,253.2807939803412,753435,Mn2F7
