Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Mn,54.93804,197.0,1.55,7.434,,68.0,11.57154915692849,15.428732209237989,0.75,0.25,0.046286196627713966,0.0002193376922235369,0.2193376922235369,I4/mcm,140,8,422.05419559663846,1078656,K3Mn
Mn,54.93804,197.0,1.55,7.434,,68.0,10.203276197921499,13.604368263895333,0.75,0.25,0.040813104791686,0.00021632351338993422,0.21632351338993422,Pm-3m,221,4,188.666983778681,1184901,K3Mn
Ag,107.868,172.0,1.93,7.576,1.302,55.0,9.106688320239336,12.142251093652447,0.75,0.25,0.03642675328095734,0.0001888616478068922,0.18886164780689219,Pm-3m,221,4,192.87533336679914,976592,K3Ag
O,15.999,152.0,3.44,13.618,1.461,5.3,6.937709605632388,10.406564408448581,0.6666666666666666,0.3333333333333333,0.02081312881689716,0.00028488620391995317,0.2848862039199532,P4_2/nmc,137,24,584.4615437466448,776104,K2O
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,10.70083610428189,14.267781472375853,0.75,0.75,0.014267781472375854,0.00012120484757776198,0.12120484757776198,P6_3/mmc,194,8,706.2975660221183,1185558,CsK3
P,30.973762,180.0,2.19,10.487,0.746,25.0,3.371621298455506,8.429053246138764,0.4,0.6,0.005619368830759176,0.00011756695495524043,0.11756695495524043,Fmmm,69,10,286.7830760556089,8262,K2P3
O,15.999,152.0,3.44,13.618,1.461,5.3,2.967646886662571,8.902940659987713,0.3333333333333333,0.6666666666666666,0.004451470329993857,0.00015576944768470308,0.15576944768470308,C2/c,15,6,114.30920237976811,21325,KO2
Fe,55.84,194.0,1.83,7.902,0.163,62.0,8.687784106643218,10.859730133304023,0.8,0.2,0.04343892053321609,4.2148744452084705e-05,0.042148744452084705,I4_1/a,88,20,4122.440285982712,1182806,K4Fe
Ba,137.33,268.0,0.89,5.212,,272.0,9.606161501319622,38.42464600527849,0.25,0.75,0.012808215335092831,0.00014442367119628344,0.14442367119628344,P6_3/mmc,194,8,532.1100853759117,1185155,KBa3
Tl,204.383,196.0,1.62,6.108,0.2,66.0,5.907680242209189,22.64610759513522,0.2608695652173913,0.7391304347826086,0.007992743857106549,0.00016408052120023498,0.16408052120023497,Cccm,66,92,3312.438175522245,1196555,K6Tl17
O,15.999,152.0,3.44,13.618,1.461,5.3,5.322926970949283,10.645853941898565,0.5,0.5,0.010645853941898565,0.0002966149099255859,0.29661490992558587,P-62m,189,12,215.34697519897514,998917,K2O2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.3374058994747378,10.012217698424212,0.3333333333333333,0.6666666666666666,0.0050061088492121064,0.00019437833712270176,0.19437833712270175,P2_1/c,14,12,206.03566933704096,1180742,KO2
Sn,118.71,217.0,1.96,7.344,1.2,53.0,2.133395241742848,11.022542082338049,0.1935483870967742,0.8064516129032258,0.002645410099761132,5.770390460985861e-05,0.057703904609858615,P4_332,212,124,4584.4559699157135,571066,K6Sn25
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,10.76468960324705,14.352919470996065,0.75,0.25,0.043058758412988195,0.00021890806026596564,0.21890806026596563,P6_3/mmc,194,8,393.39582435359677,976409,K3Nb
O,15.999,152.0,3.44,13.618,1.461,5.3,7.545574145061816,11.318361217592724,0.6666666666666666,0.3333333333333333,0.022636722435185448,0.0002956739958217916,0.2956739958217916,Pnnm,58,6,153.11946775886938,998915,K2O
Co,58.93319,192.0,1.88,7.881,0.661,55.0,8.676684546583168,11.568912728777558,0.75,0.25,0.03470673818633267,0.00018660856137257822,0.18660856137257822,I4/mmm,139,4,185.9868482509654,1185067,K3Co
Co,58.93319,192.0,1.88,7.881,0.661,55.0,7.144282413572178,9.525709884762904,0.75,0.25,0.028577129654288713,0.00010656669576225599,0.106566695762256,P2_1/c,14,8,536.3238383226708,1079139,K3Co
Pb,207.0,202.0,2.33,7.417,0.36,57.0,4.374569479830216,17.498277919320863,0.25,0.75,0.005832759306440287,0.00013180581870192407,0.13180581870192407,Pm-3m,221,4,132.7580078910843,1185202,KPb3
Te,127.6,206.0,2.1,9.01,1.971,38.0,1.5038710376342495,6.015484150536998,0.25,0.75,0.0020051613835123327,4.683514277474518e-05,0.04683514277474518,P6_3/mmc,194,8,256.87907815157615,1185106,KTe3
N,14.007,155.0,3.04,14.534,,7.4,0.9242837896150489,3.6971351584601955,0.25,0.75,0.0012323783861533984,2.8843575097037027e-05,0.028843575097037027,I4/mcm,140,8,256.3576218289241,636056,KN3
Sr,87.62,249.0,0.95,5.695,,197.2,6.7642632651766545,27.057053060706618,0.25,0.75,0.009019017686902206,0.00011609970116069766,0.11609970116069766,I4/mmm,139,4,233.05015250001378,974738,KSr3
Pm,144.91276,236.0,,5.55,,200.0,15.371682484443623,20.49557664592483,0.75,0.25,0.061486729937774494,0.0002662849545329996,0.2662849545329996,P6_3/mmc,194,8,461.8115210121997,1185146,K3Pm
Zn,65.4,139.0,1.65,9.394,,38.67,8.227354045482999,10.969805393977332,0.75,0.25,0.032909416181931994,0.00015913617080726096,0.15913617080726095,Fm-3m,225,4,206.80035227057522,1185029,K3Zn
Sb,121.76,206.0,2.05,8.64,1.07,43.0,1.557190035214976,6.228760140859904,0.25,0.75,0.0020762533802866343,4.7950293124157095e-05,0.04795029312415709,P6_3/mmc,194,8,259.8007117383768,1206096,KSb3
O,15.999,152.0,3.44,13.618,1.461,5.3,6.32569405091971,9.488541076379565,0.6666666666666666,0.3333333333333333,0.01897708215275913,0.0002607443501903806,0.26074435019038056,C2/m,12,6,145.56083105082163,998914,K2O
Pb,207.0,202.0,2.33,7.417,0.36,57.0,5.498193665284136,16.49458099585241,0.3333333333333333,0.6666666666666666,0.008247290497926205,0.00015674560988325847,0.15674560988325847,P6_3/mmc,194,12,420.9261365122072,21170,KPb2
Ga,69.723,187.0,1.81,5.999,0.3,50.0,8.569447206067188,11.425929608089586,0.75,0.25,0.034277788824268754,0.00018280684529572042,0.18280684529572042,Pm-3m,221,4,187.50823454569624,1184834,K3Ga
Mg,24.305,173.0,1.31,7.646,,71.2,5.820097515650978,46.56078012520783,0.125,0.875,0.006651540017886833,0.0002178851225988269,0.2178851225988269,P-6m2,187,8,213.69416860524333,1016293,KMg7
In,114.818,193.0,1.78,5.786,0.3,65.0,9.732596772642381,12.97679569685651,0.75,0.25,0.03893038709056953,0.0002025980701083868,0.2025980701083868,Pm-3m,221,4,192.1557647106035,982665,K3In
Be,9.012183,153.0,1.57,9.323,,37.74,10.476925227981837,13.969233637309118,0.75,0.25,0.04190770091192735,0.00023249025917521711,0.23249025917521712,Fm-3m,225,4,180.2557279629658,1184861,K3Be
Sm,150.4,229.0,1.17,5.644,,192.0,15.309123585384494,20.412164780512658,0.75,0.25,0.061236494341537974,0.00026386891535372836,0.26386891535372836,P6_3/mmc,194,8,464.1432982695036,976221,K3Sm
Co,58.93319,192.0,1.88,7.881,0.661,55.0,9.700022004379743,19.400044008759487,0.5,0.5,0.019400044008759488,0.000334939440553149,0.334939440553149,Pnma,62,8,231.68419911038865,1079231,KCo
O,15.999,152.0,3.44,13.618,1.461,5.3,2.056510830593133,8.226043322372533,0.25,0.75,0.0027420144407908444,0.000105173492085435,0.105173492085435,Imm2,44,4,78.2140362486996,998913,KO3
Er,167.26,235.0,1.24,6.108,,150.0,12.14003414268646,16.186712190248613,0.75,0.25,0.04856013657074584,0.00021157738533402381,0.21157738533402382,Fm-3m,225,4,229.51477774471238,1184895,K3Er
Zr,91.22,186.0,1.33,6.634,0.426,112.0,13.560428958305243,18.08057194440699,0.75,0.25,0.054241715833220974,0.00026670244394614505,0.26670244394614506,Fm-3m,225,4,203.3791480522539,973265,K3Zr
O,15.999,152.0,3.44,13.618,1.461,5.3,2.945106669739943,8.835320009219828,0.3333333333333333,0.6666666666666666,0.004417660004609914,0.00014801887548982918,0.14801887548982917,Pa-3,205,12,238.76198167245042,998916,KO2
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,9.038545667788494,36.154182671153976,0.25,0.25,0.03615418267115397,8.243001768065903e-05,0.08243001768065902,P6_3/mmc,194,8,877.2091451252232,1183940,Cs3K
Cu,63.55,140.0,1.9,7.726,1.228,46.5,8.08715211346239,10.78286948461652,0.75,0.25,0.032348608453849556,0.0001646661022221052,0.1646661022221052,Pm-3m,221,4,196.44971258393576,1184878,K3Cu
Ga,69.723,187.0,1.81,5.999,0.3,50.0,8.411995266807429,11.215993689076573,0.75,0.25,0.033647981067229715,0.00018056071623894938,0.18056071623894937,Fm-3m,225,4,186.35272260828233,1184851,K3Ga
La,138.9055,240.0,1.1,5.577,0.5,215.0,12.365526687602712,17.311737362643793,0.7142857142857143,0.2857142857142857,0.04327934340660949,0.00019832924845293825,0.19832924845293826,C2/c,15,14,872.878685200671,1097055,K5La2
Cr,51.996,189.0,1.66,6.767,0.666,83.0,11.541304251133667,15.388405668178223,0.75,0.25,0.046165217004534666,0.00023082113740465978,0.2308211374046598,Fm-3m,225,4,200.00428697134862,1184873,K3Cr
Zn,65.4,139.0,1.65,9.394,,38.67,9.338089017711257,12.450785356948343,0.75,0.25,0.03735235607084503,0.0001767281066777281,0.17672810667772812,I4/mmm,139,4,211.3549269158345,1185097,K3Zn
Na,22.9897693,227.0,0.93,5.139,0.548,162.7,10.337836287523125,13.7837817166975,0.75,0.25,0.0413513451500925,0.0001576847082252005,0.1576847082252005,P6_3/mmc,194,8,524.4813605011815,1184919,K3Na
Eu,151.964,233.0,,5.67,,184.0,7.980635434473422,31.922541737893688,0.25,0.75,0.010640847245964563,0.00015488041045752795,0.15488041045752796,I4/mmm,139,4,206.11090610873376,1185221,KEu3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,4.152469761923178,16.60987904769271,0.25,0.75,0.005536626349230904,0.00012397040281136274,0.12397040281136273,P6_3/mmc,194,8,267.96523478215727,1185151,KSn3
C,12.011,170.0,2.55,11.26,1.263,11.3,8.046981449742946,16.09396289948589,0.5,0.5,0.016093962899485892,0.000273475908108229,0.27347590810822897,C2/m,12,4,117.69931041323504,1064814,KC
Cr,51.996,189.0,1.66,6.767,0.666,83.0,10.062884837317835,13.417179783090447,0.75,0.25,0.04025153934927134,0.00019418238834693053,0.19418238834693052,Pm-3m,221,4,207.28728126135235,1184874,K3Cr
Ir,192.22,202.0,2.2,9.1,1.565,54.0,8.153871561893691,10.87182874919159,0.75,0.25,0.032615486247574765,0.0002555705933259442,0.2555705933259442,I4/mmm,139,4,127.61830625003995,1184875,K3Ir
Co,58.93319,192.0,1.88,7.881,0.661,55.0,7.719670300536903,10.292893734049203,0.75,0.25,0.03087868120214761,0.00017226884554218016,0.17226884554218017,P6_3/mmc,194,8,358.49408643754964,976583,K3Co
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,1.909351041251124,7.637404165004496,0.25,0.75,0.002545801388334832,5.852175807142532e-05,0.05852175807142532,Pm-3m,221,4,130.5053781139505,1184943,KBi3
N,14.007,155.0,3.04,14.534,,7.4,7.2630509888122505,14.526101977624501,0.5,0.5,0.014526101977624502,0.00029742891512638095,0.297428915126381,P4/nmm,129,4,97.67780628492153,1064119,KN
Pm,144.91276,236.0,,5.55,,200.0,10.798338204103958,14.397784272138612,0.75,0.25,0.043193352816415835,0.00019093021457518343,0.19093021457518344,I4/mmm,139,4,226.22586431655319,1185157,K3Pm
V,50.9415,179.0,1.63,6.746,0.525,87.0,8.862220187114717,11.816293582819622,0.75,0.25,0.035448880748458866,0.00018104291141175061,0.1810429114117506,Fm-3m,225,4,195.80374880205363,973444,K3V
Ta,180.9479,217.0,1.5,7.89,0.322,74.0,9.707241266857714,12.942988355810286,0.75,0.25,0.03882896506743086,0.00021194643764871403,0.21194643764871404,Fm-3m,225,4,183.20178200771213,1185022,K3Ta
Mn,54.93804,197.0,1.55,7.434,,68.0,8.287554571507343,11.05007276200979,0.75,0.25,0.03315021828602937,0.00016811427189803964,0.16811427189803965,I4/mmm,139,4,197.18860220347497,1184916,K3Mn
W,183.84,210.0,2.36,7.98,0.815,68.0,11.041985472144745,14.722647296192994,0.75,0.25,0.04416794188857898,0.00024053154582463881,0.24053154582463881,Fm-3m,225,4,183.62640017613293,973446,K3W
Ca,40.08,231.0,1.0,6.113,,160.8,6.792585930365726,27.170343721462903,0.25,0.75,0.009056781240487635,0.00014331719955023466,0.14331719955023467,I4/mmm,139,4,189.58187716987396,1185070,KCa3
Zn,65.4,139.0,1.65,9.394,,38.67,7.166425262384509,9.555233683179344,0.75,0.25,0.028665701049538035,0.00014327693705498608,0.1432769370549861,Pm-3m,221,4,200.07198394070122,1185031,K3Zn
Sm,150.4,229.0,1.17,5.644,,192.0,3.9542891639763598,15.817156655905439,0.25,0.75,0.00527238555196848,0.00010377794589182689,0.10377794589182689,I4/mmm,139,4,152.4134681986525,1185088,KSm3
In,114.818,193.0,1.78,5.786,0.3,65.0,8.703974231201125,11.605298974934833,0.75,0.25,0.034815896924804496,0.00017663728400760375,0.17663728400760376,I4/mmm,139,4,197.10389638523748,982664,K3In
Tc,96.90636,209.0,1.9,7.28,0.55,79.0,8.030885645277271,10.70784752703636,0.75,0.25,0.03212354258110908,0.0001795082527262083,0.1795082527262083,Fm-3m,225,4,178.95301242837527,1185030,K3Tc
Co,58.93319,192.0,1.88,7.881,0.661,55.0,7.63942705927367,15.27885411854734,0.5,0.5,0.01527885411854734,0.0002652236548790334,0.26522365487903343,Pnma,62,8,230.4297348668378,1180846,KCo
Mo,95.95,209.0,2.16,7.092,0.746,87.0,8.398683599615767,11.19824479948769,0.75,0.25,0.03359473439846307,0.00016991366748581672,0.16991366748581674,Fm-3m,225,4,197.71649270808268,1184863,K3Mo
Nd,144.24,229.0,1.14,5.525,,208.0,4.999988621443407,19.999954485773628,0.25,0.75,0.006666651495257876,0.00012766919452230241,0.1276691945223024,I4/mmm,139,4,156.65450511070512,982195,KNd3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,7.579721672276746,10.106295563035662,0.75,0.25,0.030318886689106987,0.00017308230501449347,0.17308230501449348,Fm-3m,225,4,175.17034272549213,973614,K3Sn
Si,28.085,210.0,1.9,8.152,1.385,37.3,7.56817554710838,10.090900729477841,0.75,0.25,0.03027270218843352,0.00019418046576832892,0.19418046576832892,Fm-3m,225,4,155.89983301693695,973528,K3Si
P,30.973762,180.0,2.19,10.487,0.746,25.0,3.7298918688733194,7.459783737746639,0.5,0.5,0.007459783737746639,9.858770036537973e-05,0.09858770036537973,Immm,71,2,75.66647472351666,1057787,KP
Yb,173.05,242.0,,6.254,,139.0,15.047946231381333,60.19178492552533,0.25,0.75,0.020063928308508446,0.000438019281537288,0.438019281537288,I4/mmm,139,4,137.4181171072518,1185082,KYb3
B,10.81,192.0,2.04,8.298,0.277,20.5,3.309342457708454,21.961999946610646,0.1506849315068493,0.8493150684931506,0.0038964838614954376,0.00028752999987159754,0.28752999987159755,Pm,6,73,840.197542936739,685078,K11B62
O,15.999,152.0,3.44,13.618,1.461,5.3,1.2593007154497564,5.037202861799026,0.25,0.75,0.0016790676205996752,7.137873524308882e-05,0.07137873524308881,I4/mcm,140,16,282.28030909453514,1726,KO3
B,10.81,192.0,2.04,8.298,0.277,20.5,6.981411424608257,13.962822849216513,0.5,0.5,0.013962822849216513,0.0002232598198539374,0.22325981985393742,Fm-3m,225,2,62.54068850521947,1059907,KB
Eu,151.964,233.0,,5.67,,184.0,11.120665697462115,14.82755426328282,0.75,0.25,0.044482662789848464,0.00016846300838871614,0.16846300838871614,Fm-3m,225,4,264.0500322017754,1184917,K3Eu
Hg,200.59,209.0,2.0,10.438,,33.0,8.88100189157226,11.84133585542968,0.75,0.25,0.03552400756628904,0.00018400311537919304,0.18400311537919303,I4/mmm,139,4,193.06198970099652,983365,K3Hg
Rb,85.468,303.0,0.82,4.177,0.468,319.8,12.90642352156154,51.62569408624616,0.25,0.75,0.017208564695415388,0.00013995172952117204,0.13995172952117205,P6_3/mmc,194,8,737.7642886283328,1185168,KRb3
Pd,106.42,202.0,2.2,8.337,0.557,26.14,8.916435589274334,13.374653383911502,0.6666666666666666,0.3333333333333333,0.026749306767823004,0.00022723820440910474,0.22723820440910475,P4/mmm,123,3,117.71483073183113,1180861,K2Pd
Mg,24.305,173.0,1.31,7.646,,71.2,8.89548293437627,11.860643912501695,0.75,0.25,0.03558193173750508,0.0001642065780011879,0.1642065780011879,Fm-3m,225,4,216.69005085318614,1184862,K3Mg
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,8.507505464655326,11.343340619540434,0.75,0.25,0.03403002185862131,0.0002441415727657863,0.24414157276578632,I4/mmm,139,4,139.38642842801505,1185110,K3Rh
Tc,96.90636,209.0,1.9,7.28,0.55,79.0,3.1709728058475237,4.756459208771286,0.6666666666666666,0.3333333333333333,0.009512918417542572,0.00010014091996260014,0.10014091996260015,Amm2,38,9,284.9859504315134,1180954,K2Tc
Hf,178.49,212.0,1.3,6.825,,103.0,9.628557372026886,12.838076496035848,0.75,0.25,0.038514229488107544,0.00019880550416145407,0.19880550416145407,Fm-3m,225,4,193.72818499446242,1184880,K3Hf
O,15.999,152.0,3.44,13.618,1.461,5.3,2.65036428427748,7.95109285283244,0.3333333333333333,0.6666666666666666,0.00397554642641622,0.00014046460916592306,0.14046460916592304,P2_1/c,14,12,226.4226668922776,734250,KO2
Ca,40.08,231.0,1.0,6.113,,160.8,13.131698521682736,17.508931362243647,0.75,0.25,0.052526794086730944,0.00020585998022494746,0.20585998022494745,Fm-3m,225,4,255.1578700694221,1184877,K3Ca
Ce,140.116,235.0,1.12,5.539,0.5,205.0,1.9890664796984159,7.9562659187936635,0.25,0.75,0.0026520886395978876,5.966195794159271e-05,0.059661957941592715,Pm-3m,221,4,133.35576292321167,1185051,KCe3
V,50.9415,179.0,1.63,6.746,0.525,87.0,9.361762325903445,12.482349767871261,0.75,0.25,0.03744704930361378,0.00019203774436512286,0.19203774436512286,I4/mmm,139,4,194.99838132036905,1185139,K3V
O,15.999,152.0,3.44,13.618,1.461,5.3,6.3443789907762325,9.516568486164347,0.6666666666666666,0.3333333333333333,0.019033136972328696,0.00021649484041746326,0.21649484041746325,P-1,2,6,175.82993604491847,936219,K2O
Cl,35.45,175.0,3.16,12.968,3.617,14.6,4.525879445628101,9.051758891256203,0.5,0.5,0.009051758891256203,0.0001599602683208775,0.1599602683208775,Pm-3m,221,2,56.587545058992596,23289,KCl
Tm,168.93422,227.0,1.25,6.184,,144.0,13.350927174927374,17.8012362332365,0.75,0.25,0.0534037086997095,0.000236350554082026,0.236350554082026,P6_3/mmc,194,8,451.90254710531053,1185140,K3Tm
Hg,200.59,209.0,2.0,10.438,,33.0,0.7347256444567087,2.938902577826835,0.25,0.75,0.0009796341926089451,2.4578309617830585e-05,0.024578309617830585,P6_3/mmc,194,8,239.1460294482399,1185099,KHg3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,8.343422970615508,12.515134455923262,0.6666666666666666,0.3333333333333333,0.025030268911846523,0.00015491077352590494,0.15491077352590493,Fm-3m,225,3,161.5786193699487,1021516,K2Sn
Pr,140.90766,239.0,1.13,5.464,,216.0,10.543090289888466,14.057453719851289,0.75,0.25,0.04217236115955387,0.00018362496265740414,0.18362496265740413,I4/mmm,139,4,229.66573035190427,1185111,K3Pr
S,32.07,180.0,2.58,10.36,2.077,19.4,1.6701963371365587,3.3403926742731174,0.5,0.5,0.0033403926742731176,8.47175167902522e-06,0.00847175167902522,C2/m,12,2,394.29775574553565,1180648,KS
Dy,162.5,229.0,1.22,5.939,,163.0,15.112860580876834,20.150480774502448,0.75,0.25,0.06045144232350734,0.0002681245904661455,0.2681245904661455,I4/mmm,139,4,225.46026911746532,1184900,K3Dy
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,5.758908266942483,7.198635333678103,0.8,0.2,0.028794541334712414,7.76837480103001e-05,0.07768374801030009,Fd-3m,227,10,741.3272936031495,1211781,K4Bi
N,14.007,155.0,3.04,14.534,,7.4,6.315825213123153,8.421100284164206,0.75,0.25,0.025263300852492614,0.00013482319130215037,0.13482319130215037,P6_3/mcm,193,8,374.7619472361455,11801,K3N
Pm,144.91276,236.0,,5.55,,200.0,3.4899179848045803,13.959671939218321,0.25,0.75,0.00465322397973944,9.158412386507603e-05,0.09158412386507603,I4/mmm,139,4,152.42458354227477,1185063,KPm3
Ru,101.1,207.0,2.2,7.361,1.05,72.0,8.274019151087906,11.032025534783877,0.75,0.25,0.033096076604351626,0.00021453462360154578,0.2145346236015458,Fm-3m,225,4,154.26916200631942,1185000,K3Ru
Zr,91.22,186.0,1.33,6.634,0.426,112.0,13.791753122221557,18.389004162962078,0.75,0.25,0.05516701248888623,0.0002657925835200012,0.2657925835200012,I4/mmm,139,4,207.55662839905708,1185188,K3Zr
Zr,91.22,186.0,1.33,6.634,0.426,112.0,14.392263829473666,21.588395744210498,0.6666666666666666,0.3333333333333333,0.043176791488421,0.00029421274648273535,0.2942127464827353,P6_3/mmc,194,6,293.50728005222334,1077243,K2Zr
O,15.999,152.0,3.44,13.618,1.461,5.3,2.953848721637674,8.861546164913022,0.3333333333333333,0.6666666666666666,0.004430773082456511,0.00010883516998020795,0.10883516998020795,P4/mmm,123,3,81.42171475015405,1223320,KO2
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,10.822698405173469,14.43026454023129,0.75,0.25,0.04329079362069387,0.00019979970297581177,0.19979970297581176,Fm-3m,225,4,216.67096084689754,973535,K3Sc
W,183.84,210.0,2.36,7.98,0.815,68.0,9.10108992236065,12.134786563147532,0.75,0.25,0.0364043596894426,0.00019481335852007832,0.19481335852007833,I4/mmm,139,4,186.86788198711025,1185087,K3W
C,12.011,170.0,2.55,11.26,1.263,11.3,4.3254441351355,12.9763324054065,0.3333333333333333,0.6666666666666666,0.00648816620270325,0.00018055839276244986,0.18055839276244987,C2/c,15,6,143.73557724872646,1211632,KC2
Cd,112.41,158.0,1.69,8.994,,46.0,9.641674842327138,12.855566456436184,0.75,0.25,0.03856669936930855,0.00018282089711520695,0.18282089711520697,Pm-3m,221,4,210.9534521373957,982780,K3Cd
O,15.999,152.0,3.44,13.618,1.461,5.3,6.0723851323173745,9.108577698476061,0.6666666666666666,0.3333333333333333,0.018217155396952123,0.00026407689529411534,0.2640768952941153,P4_2/nmc,137,24,551.8742675814266,1974672,K2O
U,238.0289,240.0,1.38,6.194,,180.0,12.108053410829495,16.144071214439325,0.75,0.25,0.04843221364331798,0.00021053748838543578,0.2105374883854358,Pm-3m,221,4,230.04080657907355,1185213,K3U
C,12.011,170.0,2.55,11.26,1.263,11.3,0.05777691972027312,3.5243921029366603,0.01639344262295082,0.9836065573770492,5.8739868382277674e-05,5.302682575811745e-06,0.005302682575811745,Pnnm,58,122,1329.286470592534,29687,KC60
I,126.9045,198.0,2.66,10.451,3.059,32.9,3.6717420145762496,7.343484029152499,0.5,0.5,0.007343484029152499,8.234555550601104e-05,0.08234555550601104,Pnma,62,8,356.715501354117,1524274,KI
Re,186.207,217.0,1.9,7.88,0.15,62.0,8.163112083536394,10.884149444715192,0.75,0.25,0.03265244833414557,0.0001895031948833059,0.18950319488330591,Fm-3m,225,4,172.3055294885799,1066388,K3Re
Li,7.0,182.0,0.98,5.392,0.618,164.1125,11.751063626127657,15.668084834836876,0.75,0.25,0.04700425450451062,0.0001986445065962664,0.1986445065962664,Pm-3m,221,4,236.6249905920836,1184845,K3Li
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,9.894757933918903,13.193010578558537,0.75,0.25,0.03957903173567561,0.00020638700234539126,0.20638700234539126,C2/m,12,4,191.77095110592091,1180810,K3Rh
N,14.007,155.0,3.04,14.534,,7.4,2.3676260317070423,7.102878095121127,0.3333333333333333,0.6666666666666666,0.003551439047560563,0.00011125342107623783,0.11125342107623783,Immm,71,3,63.84413195036751,1206884,KN2
Pm,144.91276,236.0,,5.55,,200.0,3.6160230403665707,14.464092161466283,0.25,0.75,0.004821364053822094,9.49432165849935e-05,0.0949432165849935,Pm-3m,221,4,152.3446611745872,1184963,KPm3
Rb,85.468,303.0,0.82,4.177,0.468,319.8,11.373852449974752,15.165136599966337,0.75,0.25,0.04549540979989901,0.00014036054336467844,0.14036054336467843,Fm-3m,225,4,324.1324713434237,1185090,K3Rb
Th,232.038,237.0,1.3,6.08,,240.0,10.837941373337129,14.450588497782839,0.75,0.25,0.043351765493348515,0.00020582394594099909,0.2058239459409991,I4/mmm,139,4,210.6254706912266,1185172,K3Th
Hf,178.49,212.0,1.3,6.825,,103.0,11.234575837920293,14.979434450560388,0.75,0.25,0.04493830335168117,0.00023180327730420224,0.23180327730420225,Pm-3m,221,4,193.86396894081577,1184868,K3Hf
Se,78.97,190.0,2.55,9.752,2.021,28.9,2.809041081054564,5.618082162109128,0.5,0.5,0.005618082162109128,8.66946316151119e-05,0.0866946316151119,Pbca,61,32,1036.849836248422,734654,KSe
Si,28.085,210.0,1.9,8.152,1.385,37.3,8.091980444917388,16.183960889834776,0.5,0.5,0.016183960889834776,0.00020774633266892008,0.2077463326689201,Fm-3m,225,2,77.9025106336136,1058944,KSi
F,18.99840316,135.0,3.98,17.423,3.339,3.74,5.212066046190925,10.42413209238185,0.5,0.5,0.01042413209238185,0.0003011652191960329,0.3011652191960329,Pm-3m,221,2,34.612669152863326,8454,KF
Ga,69.723,187.0,1.81,5.999,0.3,50.0,3.5722906314169744,8.930726578542437,0.4,0.6,0.005953817719028291,0.00013101462570763478,0.13101462570763478,I4/mmm,139,10,272.6634993705746,568052,K2Ga3
S,32.07,180.0,2.58,10.36,2.077,19.4,5.0250613824874595,10.050122764974919,0.5,0.5,0.010050122764974918,0.00017783686250110532,0.17783686250110534,Pm-3m,221,2,56.513158316164365,1057125,KS
Rb,85.468,303.0,0.82,4.177,0.468,319.8,14.472170980801879,19.296227974402505,0.75,0.25,0.057888683923207514,0.0001788520426656462,0.1788520426656462,P6_3/mmc,194,8,647.3360109330945,976115,K3Rb
Hg,200.59,209.0,2.0,10.438,,33.0,1.1012408898934982,4.404963559573993,0.25,0.75,0.0014683211865246643,3.6523828732586315e-05,0.03652382873258631,Pm-3m,221,4,120.60519700235899,1185041,KHg3
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,10.791441855690401,20.041249160567887,0.5384615384615384,0.5384615384615384,0.020041249160567886,0.00011037724028255498,0.11037724028255498,P6_3/mmc,194,26,2541.9868038890936,569866,Cs6K7
O,15.999,152.0,3.44,13.618,1.461,5.3,7.274940240699412,10.912410361049119,0.6666666666666666,0.3333333333333333,0.021824820722098237,0.0003270950178552098,0.3270950178552098,Pbca,61,24,533.7854636907763,776016,K2O
C,12.011,170.0,2.55,11.26,1.263,11.3,6.463438398098323,12.926876796196646,0.5,0.5,0.012926876796196647,0.00024009861331995987,0.24009861331995988,I4_1/acd,142,16,430.7189156138957,243,KC
Ag,107.868,172.0,1.93,7.576,1.302,55.0,3.269540650026653,9.808621950079958,0.3333333333333333,0.6666666666666666,0.00490431097503998,0.00013577934984446952,0.13577934984446952,P6_3/mmc,194,12,288.95769382650286,12735,KAg2
C,12.011,170.0,2.55,11.26,1.263,11.3,3.958622840753669,11.875868522261007,0.3333333333333333,0.6666666666666666,0.005937934261130503,0.00016601189234150582,0.16601189234150582,P4/nmm,129,6,143.0725034786178,1072274,KC2
Pr,140.90766,239.0,1.13,5.464,,216.0,7.173051621932752,28.692206487731006,0.25,0.75,0.009564068829243669,0.00017442802692820434,0.17442802692820433,P6_3/mmc,194,8,328.9861955446059,1185158,KPr3
