Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
Sb,K5 Sb4,9,5.0,4.0,0.04929043672234325,0.005476715191371472,0.00985808734446865,0.012322609180585812,367.71058629334635,685149,K5 Sb4
C,K2 C4,6,2.0,4.0,0.026435905055305013,0.004405984175884169,0.013217952527652507,0.006608976263826253,143.89062878963475,1211583,K2 C4
I,K1 I1,2,1.0,1.0,0.009021419979492403,0.0045107099897462016,0.009021419979492403,0.009021419979492403,79.01967778240925,22901,K1 I1
Rh,K3 Rh1,4,3.0,1.0,0.040384957369299423,0.010096239342324856,0.01346165245643314,0.040384957369299423,177.25003016861152,1066655,K3 Rh1
Tm,K3 Tm1,4,3.0,1.0,0.053653853112081505,0.013413463278020376,0.01788461770402717,0.053653853112081505,224.12251862608505,974631,K3 Tm1
S,K1 S1,2,1.0,1.0,0.009958981435978986,0.004979490717989493,0.009958981435978986,0.009958981435978986,69.0058477555162,1058119,K1 S1
Y,K3 Y1,4,3.0,1.0,0.04414151723083909,0.011035379307709772,0.014713839076946364,0.04414151723083909,225.7826814139627,973271,K3 Y1
Ba,K3 Ba1,4,3.0,1.0,0.057006237738978366,0.014251559434744591,0.01900207924632612,0.057006237738978366,288.35392418196994,1184887,K3 Ba1
S,K1 S1,2,1.0,1.0,0.008831983510650624,0.004415991755325312,0.008831983510650624,0.008831983510650624,50.89170111780906,1180621,K1 S1
Yb,K1 Yb3,4,1.0,3.0,0.014958457421446927,0.003739614355361732,0.014958457421446927,0.004986152473815643,133.76249651044603,1185019,K1 Yb3
Cl,K1 Cl3,4,1.0,3.0,0.004593791507723223,0.0011484478769308057,0.004593791507723223,0.001531263835907741,118.82149399470113,1185148,K1 Cl3
Sr,K1 Sr3,4,1.0,3.0,0.02837328869088164,0.00709332217272041,0.02837328869088164,0.009457762896960547,234.62602430879602,973278,K1 Sr3
Eu,K6 Eu2,8,6.0,2.0,0.13363276685136166,0.016704095856420208,0.022272127808560277,0.06681638342568083,542.2246665091244,1185259,K6 Eu2
Tl,K4 Tl8,12,4.0,8.0,0.06668543866606529,0.0055571198888387735,0.01667135966651632,0.00833567983325816,484.2133029718819,1211511,K4 Tl8
Dy,K6 Dy2,8,6.0,2.0,0.10773039314538399,0.013466299143172999,0.017955065524230665,0.053865196572691995,454.3402667867261,1184902,K6 Dy2
Na,K3 Na1,4,3.0,1.0,0.04346759603727595,0.010866899009318988,0.014489198679091984,0.04346759603727595,261.06272257841925,1184893,K3 Na1
Bi,K3 Bi1,4,3.0,1.0,0.029051710572984956,0.007262927643246239,0.00968390352432832,0.029051710572984956,160.36502244626246,568516,K3 Bi1
Os,K3 Os1,4,3.0,1.0,0.03121562550827649,0.007803906377069123,0.01040520850275883,0.03121562550827649,142.18322813973293,1184896,K3 Os1
P,K8 P12,20,8.0,12.0,0.04989583805218034,0.002494791902609017,0.006236979756522543,0.0041579865043483615,594.2723454739139,664980,K8 P12
Mg,K1 Mg3,4,1.0,3.0,0.021169578833189227,0.005292394708297307,0.021169578833189227,0.0070565262777297424,119.34135707719928,1184990,K1 Mg3
Ge,K16 Ge16,32,16.0,16.0,0.20973439736247076,0.006554199917577211,0.013108399835154423,0.013108399835154423,996.2085785522212,1201758,K16 Ge16
Rb,K1 Rb3,4,1.0,3.0,0.042708497303732086,0.010677124325933022,0.042708497303732086,0.014236165767910695,359.9928086433708,1185107,K1 Rb3
Tc,K6 Tc3,9,6.0,3.0,0.09462418156081341,0.010513797951201491,0.015770696926802236,0.03154139385360447,402.2590479129116,1238084,K6 Tc3
Mg,K1 Mg3,4,1.0,3.0,0.004228104787425996,0.001057026196856499,0.004228104787425996,0.0014093682624753319,124.36055621696156,1016287,K1 Mg3
O,K1 O2,3,1.0,2.0,0.0068578662655851795,0.0022859554218617266,0.0068578662655851795,0.0034289331327925898,49.2164577527646,1866,K1 O2
Cs,Cs1 K3,4,3.0,3.0,0.044436754879959406,0.011109188719989851,0.014812251626653136,0.014812251626653136,348.5258945533102,1183958,Cs1 K3
Li,K1 Li3,4,1.0,3.0,0.04381681913210229,0.010954204783025572,0.04381681913210229,0.014605606377367429,130.02883369633284,1184961,K1 Li3
C,K2 C2,4,2.0,2.0,0.032209357106125235,0.008052339276531309,0.016104678553062617,0.016104678553062617,117.55024366481113,1064300,K2 C2
Na,K4 Na8,12,4.0,8.0,0.18318379690841102,0.015265316409034252,0.045795949227102756,0.022897974613551378,587.2814844518107,570786,K4 Na8
N,K2 N4,6,2.0,4.0,0.01588685298475742,0.0026478088307929034,0.00794342649237871,0.003971713246189355,90.41636415202676,1071868,K2 N4
Ru,K3 Ru1,4,3.0,1.0,0.03286646237880328,0.00821661559470082,0.010955487459601093,0.03286646237880328,154.65420614617543,1185059,K3 Ru1
I,K2 I2,4,2.0,2.0,0.011029646290126312,0.002757411572531578,0.005514823145063156,0.005514823145063156,185.53911481151644,1078836,K2 I2
Mg,K1 Mg3,4,1.0,3.0,0.021283449936299492,0.005320862484074873,0.021283449936299492,0.007094483312099831,119.44097004067811,1185047,K1 Mg3
Ag,K2 Ag1,3,2.0,1.0,0.016598769879851993,0.005532923293283997,0.008299384939925996,0.016598769879851993,121.79916386135808,1206995,K2 Ag1
U,K4 U12,16,4.0,12.0,0.15068451755923334,0.009417782347452084,0.037671129389808336,0.012557043129936113,595.5600895711923,1224693,K4 U12
Mo,K3 Mo1,4,3.0,1.0,0.03621947690550818,0.009054869226377046,0.012073158968502728,0.03621947690550818,195.39634027014222,973974,K3 Mo1
Se,K2 Se6,8,2.0,6.0,0.006611034682177434,0.0008263793352721793,0.003305517341088717,0.0011018391136962391,269.9730896477454,2015391,K2 Se6
Bi,K6 Bi4,10,6.0,4.0,0.048096881600145205,0.00480968816001452,0.008016146933357534,0.012024220400036301,419.30617015691973,1206573,K6 Bi4
Se,K10 Se6,16,10.0,6.0,0.05305383165220301,0.003315864478262688,0.005305383165220301,0.008842305275367168,505.57922676781243,755633,K10 Se6
Li,K1 Li3,4,1.0,3.0,0.045356155805385226,0.011339038951346306,0.045356155805385226,0.015118718601795075,126.32600400208504,1185026,K1 Li3
Ce,K3 Ce1,4,3.0,1.0,0.040614494256391576,0.010153623564097894,0.013538164752130525,0.040614494256391576,239.07542252120916,1185298,K3 Ce1
Re,K6 Re3,9,6.0,3.0,0.09272314832351926,0.010302572035946584,0.015453858053919876,0.030907716107839753,379.049659247747,1080778,K6 Re3
Ho,K3 Ho1,4,3.0,1.0,0.0466387953802849,0.011659698845071224,0.015546265126761633,0.0466387953802849,229.126625166101,982663,K3 Ho1
Cd,K3 Cd1,4,3.0,1.0,0.03290985795720931,0.008227464489302328,0.010969952652403104,0.03290985795720931,195.98748094637043,983062,K3 Cd1
Mg,K6 Mg2,8,6.0,2.0,0.0677501302924908,0.00846876628656135,0.0112916883820818,0.0338750651462454,440.1975985477058,975857,K6 Mg2
Hg,K1 Hg3,4,1.0,3.0,0.00494874086605597,0.0012371852165139925,0.00494874086605597,0.0016495802886853234,118.86115122372749,1185042,K1 Hg3
Na,K3 Na1,4,3.0,1.0,0.04462461487327568,0.01115615371831892,0.014874871624425226,0.04462461487327568,258.3924671131329,1184844,K3 Na1
Hg,K1 Hg3,4,1.0,3.0,0.0015861488510673233,0.0003965372127668308,0.0015861488510673233,0.0005287162836891077,118.64936850266835,1184994,K1 Hg3
Sn,K4 Sn8,12,4.0,8.0,0.062099879382554776,0.005174989948546232,0.015524969845638694,0.007762484922819347,374.84109406079114,1103373,K4 Sn8
Cs,Cs1 K1,2,1.0,1.0,0.01673936735745145,0.008369683678725724,0.01673936735745145,0.01673936735745145,195.19958167875183,2036691,Cs1 K1
Nd,K6 Nd2,8,6.0,2.0,0.12256371911964095,0.015320464889955119,0.02042728651994016,0.061281859559820476,466.15012331911686,975838,K6 Nd2
Ac,K6 Ac2,8,6.0,2.0,0.10012393391237237,0.012515491739046546,0.01668732231872873,0.050061966956186185,499.28144159181267,1184792,K6 Ac2
I,K4 I4,8,4.0,4.0,0.020994493259549607,0.002624311657443701,0.005248623314887402,0.005248623314887402,373.28054450705366,726865,K4 I4
Ac,K1 Ac3,4,1.0,3.0,0.0334504774127438,0.00836261935318595,0.0334504774127438,0.011150159137581266,189.475281297856,1185032,K1 Ac3
Tm,K1 Tm1,2,1.0,1.0,0.00511816707665657,0.002559083538328285,0.00511816707665657,0.00511816707665657,80.26191442853671,974062,K1 Tm1
Y,K1 Y1,2,1.0,1.0,0.016996753779703874,0.008498376889851937,0.016996753779703874,0.016996753779703874,83.58129664657471,1185083,K1 Y1
N,K2 N2,4,2.0,2.0,0.029064648634500007,0.007266162158625002,0.014532324317250003,0.014532324317250003,97.52103577060497,1064647,K2 N2
Sr,K1 Sr3,4,1.0,3.0,0.02693704069645629,0.006734260174114073,0.02693704069645629,0.00897901356548543,232.8691072056755,1185006,K1 Sr3
Lu,K3 Lu1,4,3.0,1.0,0.03508767033575346,0.008771917583938365,0.011695890111917821,0.03508767033575346,225.60760471278292,1184871,K3 Lu1
O,K4 O2,6,4.0,2.0,0.046002772266743,0.007667128711123833,0.01150069306668575,0.0230013861333715,131.166308381891,1975124,K4 O2
La,K1 La3,4,1.0,3.0,0.06249403286614205,0.015623508216535513,0.06249403286614205,0.020831344288714016,162.52095396595485,973250,K1 La3
Yb,K3 Yb1,4,3.0,1.0,0.05644072038893004,0.01411018009723251,0.01881357346297668,0.05644072038893004,231.9769833615941,1185057,K3 Yb1
Hg,K7 Hg31,38,7.0,31.0,0.008118235845243238,0.00021363778540113784,0.0011597479778918912,0.0002618785756530077,1111.4575305959577,1224131,K7 Hg31
C,K1 C2,3,1.0,2.0,0.011878811916988068,0.003959603972329356,0.011878811916988068,0.005939405958494034,71.53624212502824,2285616,K1 C2
Ba,K1 Ba3,4,1.0,3.0,0.03482792174524915,0.008706980436312288,0.03482792174524915,0.011609307248416384,270.0376059864486,1185072,K1 Ba3
N,K1 N1,2,1.0,1.0,0.014496197939487396,0.007248098969743698,0.014496197939487396,0.014496197939487396,49.044053349519515,1058689,K1 N1
Mn,K3 Mn1,4,3.0,1.0,0.03503957158922779,0.008759892897306948,0.011679857196409264,0.03503957158922779,193.6852878004801,1184886,K3 Mn1
Br,K1 Br1,2,1.0,1.0,0.00861082310145921,0.004305411550729605,0.00861082310145921,0.00861082310145921,66.11074026321036,570891,K1 Br1
As,K5 As4,9,5.0,4.0,0.044139338009000315,0.004904370889888924,0.008827867601800063,0.011034834502250079,308.4398560770978,684799,K5 As4
Sb,K3 Sb1,4,3.0,1.0,0.03482617983846496,0.00870654495961624,0.011608726612821654,0.03482617983846496,151.11262074226727,10159,K3 Sb1
Ac,K1 Ac3,4,1.0,3.0,0.03029778616044801,0.007574446540112002,0.03029778616044801,0.01009926205348267,193.74476325050261,1185033,K1 Ac3
Tl,K12 Tl12,24,12.0,12.0,0.19129755232005968,0.007970731346669153,0.015941462693338307,0.015941462693338307,962.9383625163732,863730,K12 Tl12
Nd,K1 Nd1,2,1.0,1.0,0.0200014334207096,0.0100007167103548,0.0200014334207096,0.0200014334207096,86.97164404269778,1185036,K1 Nd1
Cd,K1 Cd3,4,1.0,3.0,0.02056939582734764,0.00514234895683691,0.02056939582734764,0.006856465275782546,119.62110933052257,1184962,K1 Cd3
Tb,K3 Tb1,4,3.0,1.0,0.06391029484587608,0.01597757371146902,0.021303431615292027,0.06391029484587608,229.94862102336367,1185073,K3 Tb1
Zr,K3 Zr1,4,3.0,1.0,0.05504885609249499,0.013762214023123748,0.01834961869749833,0.05504885609249499,210.14429128163496,1185108,K3 Zr1
C,K6 C60,66,6.0,60.0,0.07481650210084531,0.001133583365164323,0.012469417016807552,0.0012469417016807553,768.500014607629,16791,K6 C60
Co,K2 Co2,4,2.0,2.0,0.03884385160660722,0.009710962901651805,0.01942192580330361,0.01942192580330361,115.84211018851005,1978358,K2 Co2
O,K4 O8,12,4.0,8.0,0.046690991907292125,0.003890915992274344,0.011672747976823031,0.0058363739884115156,202.1131517135406,3346628,K4 O8
Th,K3 Th1,4,3.0,1.0,0.041056758440666155,0.010264189610166539,0.013685586146888718,0.041056758440666155,217.9710250680508,1185177,K3 Th1
O,K2 O1,3,2.0,1.0,0.021264001218963425,0.007088000406321141,0.010632000609481712,0.021264001218963425,83.69443756433274,1223784,K2 O1
Pt,K1 Pt1,2,1.0,1.0,0.008529806382991802,0.004264903191495901,0.008529806382991802,0.008529806382991802,41.689879103043374,1185153,K1 Pt1
Sm,K1 Sm1,2,1.0,1.0,0.019756145970032418,0.009878072985016209,0.019756145970032418,0.019756145970032418,84.30629750712025,1185056,K1 Sm1
Y,K3 Y1,4,3.0,1.0,0.05128330380071931,0.012820825950179828,0.01709443460023977,0.05128330380071931,232.0555245974087,1185095,K3 Y1
Li,K3 Li1,4,3.0,1.0,0.040538873973743686,0.010134718493435921,0.013512957991247895,0.040538873973743686,227.67252024031566,1184876,K3 Li1
Tl,K3 Tl1,4,3.0,1.0,0.04538813938512366,0.011347034846280916,0.01512937979504122,0.04538813938512366,206.05017039488928,974627,K3 Tl1
Cs,Cs4 K8,12,8.0,8.0,0.1622551730207082,0.013521264418392348,0.020281896627588523,0.020281896627588523,1111.3129482094505,30577,Cs4 K8
Th,K3 Th1,4,3.0,1.0,0.04023227491990531,0.010058068729976328,0.013410758306635103,0.04023227491990531,219.597495778881,1185141,K3 Th1
Eu,K1 Eu3,4,1.0,3.0,0.050505016513198664,0.012626254128299666,0.050505016513198664,0.016835005504399553,203.07564096635554,1185115,K1 Eu3
C,K1 C2,3,1.0,2.0,0.011969994867902994,0.003989998289300998,0.011969994867902994,0.005984997433951497,74.67773771246046,1211615,K1 C2
Hg,K3 Hg1,4,3.0,1.0,0.030600927216258376,0.007650231804064594,0.010200309072086125,0.030600927216258376,191.7902103475888,983388,K3 Hg1
Y,K6 Y2,8,6.0,2.0,0.09392759006938284,0.011740948758672855,0.01565459834489714,0.04696379503469142,452.50127024120354,976373,K6 Y2
Cs,Cs1 K1,2,1.0,1.0,0.020868856281907038,0.010434428140953519,0.020868856281907038,0.020868856281907038,185.60394855663984,1225902,Cs1 K1
F,K8 F24,32,8.0,24.0,0.05093673044679525,0.0015917728264623517,0.006367091305849407,0.002122363768616469,505.87829928088007,1544557,K8 F24
Tm,K3 Tm1,4,3.0,1.0,0.04537689178520948,0.01134422294630237,0.015125630595069828,0.04537689178520948,225.58414739088738,1185079,K3 Tm1
P,K1 P1,2,1.0,1.0,0.007237953317326625,0.0036189766586633126,0.007237953317326625,0.007237953317326625,75.92001755510226,1058315,K1 P1
O,K4 O8,12,4.0,8.0,0.043571534176918565,0.0036309611814098804,0.010892883544229641,0.005446441772114821,208.45675490971482,1180711,K4 O8
Sr,K3 Sr1,4,3.0,1.0,0.05107558659511585,0.012768896648778963,0.017025195531705284,0.05107558659511585,275.87259922565966,973627,K3 Sr1
Mn,K6 Mn2,8,6.0,2.0,0.09257239325542793,0.011571549156928491,0.015428732209237989,0.046286196627713966,422.05419559663846,1078656,K6 Mn2
Mn,K3 Mn1,4,3.0,1.0,0.040813104791686,0.0102032761979215,0.013604368263895333,0.040813104791686,188.666983778681,1184901,K3 Mn1
Ag,K3 Ag1,4,3.0,1.0,0.03642675328095734,0.009106688320239335,0.012142251093652447,0.03642675328095734,192.87533336679914,976592,K3 Ag1
O,K16 O8,24,16.0,8.0,0.1665050305351773,0.006937709605632387,0.01040656440844858,0.02081312881689716,584.4615437466448,776104,K16 O8
Cs,Cs2 K6,8,6.0,6.0,0.08560668883425512,0.01070083610428189,0.014267781472375854,0.014267781472375854,706.2975660221183,1185558,Cs2 K6
P,K4 P6,10,4.0,6.0,0.03371621298455506,0.003371621298455506,0.008429053246138764,0.005619368830759176,286.7830760556089,8262,K4 P6
O,K2 O4,6,2.0,4.0,0.017805881319975427,0.002967646886662571,0.008902940659987714,0.004451470329993857,114.30920237976811,21325,K2 O4
Fe,K16 Fe4,20,16.0,4.0,0.17375568213286435,0.008687784106643217,0.010859730133304022,0.04343892053321609,4122.440285982712,1182806,K16 Fe4
Ba,K2 Ba6,8,2.0,6.0,0.07684929201055699,0.009606161501319623,0.03842464600527849,0.012808215335092831,532.1100853759117,1185155,K2 Ba6
Tl,K24 Tl68,92,24.0,68.0,0.5435065822832453,0.005907680242209189,0.02264610759513522,0.007992743857106549,3312.438175522245,1196555,K24 Tl68
O,K6 O6,12,6.0,6.0,0.06387512365139139,0.005322926970949282,0.010645853941898565,0.010645853941898565,215.34697519897514,998917,K6 O6
O,K4 O8,12,4.0,8.0,0.04004887079369685,0.0033374058994747376,0.010012217698424213,0.0050061088492121064,206.03566933704096,1180742,K4 O8
Sn,K24 Sn100,124,24.0,100.0,0.2645410099761132,0.002133395241742848,0.01102254208233805,0.002645410099761132,4584.4559699157135,571066,K24 Sn100
Nb,K6 Nb2,8,6.0,2.0,0.08611751682597639,0.010764689603247049,0.014352919470996066,0.043058758412988195,393.39582435359677,976409,K6 Nb2
O,K4 O2,6,4.0,2.0,0.045273444870370896,0.007545574145061816,0.011318361217592724,0.022636722435185448,153.11946775886938,998915,K4 O2
Co,K3 Co1,4,3.0,1.0,0.03470673818633267,0.008676684546583168,0.011568912728777558,0.03470673818633267,185.9868482509654,1185067,K3 Co1
Co,K6 Co2,8,6.0,2.0,0.057154259308577426,0.007144282413572178,0.009525709884762904,0.028577129654288713,536.3238383226708,1079139,K6 Co2
Pb,K1 Pb3,4,1.0,3.0,0.017498277919320862,0.0043745694798302155,0.017498277919320862,0.005832759306440287,132.7580078910843,1185202,K1 Pb3
Te,K2 Te6,8,2.0,6.0,0.012030968301073995,0.0015038710376342494,0.0060154841505369976,0.0020051613835123327,256.87907815157615,1185106,K2 Te6
N,K2 N6,8,2.0,6.0,0.007394270316920391,0.0009242837896150488,0.0036971351584601953,0.0012323783861533984,256.3576218289241,636056,K2 N6
Sr,K1 Sr3,4,1.0,3.0,0.027057053060706618,0.0067642632651766545,0.027057053060706618,0.009019017686902206,233.05015250001378,974738,K1 Sr3
Pm,K6 Pm2,8,6.0,2.0,0.12297345987554899,0.015371682484443623,0.020495576645924832,0.061486729937774494,461.8115210121997,1185146,K6 Pm2
Zn,K3 Zn1,4,3.0,1.0,0.032909416181931994,0.008227354045482999,0.01096980539397733,0.032909416181931994,206.80035227057522,1185029,K3 Zn1
Sb,K2 Sb6,8,2.0,6.0,0.012457520281719807,0.0015571900352149759,0.0062287601408599035,0.0020762533802866343,259.8007117383768,1206096,K2 Sb6
O,K4 O2,6,4.0,2.0,0.03795416430551826,0.00632569405091971,0.009488541076379566,0.01897708215275913,145.56083105082163,998914,K4 O2
Pb,K4 Pb8,12,4.0,8.0,0.06597832398340964,0.005498193665284136,0.01649458099585241,0.008247290497926205,420.9261365122072,21170,K4 Pb8
Ga,K3 Ga1,4,3.0,1.0,0.034277788824268754,0.008569447206067188,0.011425929608089585,0.034277788824268754,187.50823454569624,1184834,K3 Ga1
Mg,K1 Mg7,8,1.0,7.0,0.046560780125207826,0.005820097515650978,0.046560780125207826,0.006651540017886833,213.69416860524333,1016293,K1 Mg7
In,K3 In1,4,3.0,1.0,0.03893038709056953,0.009732596772642382,0.01297679569685651,0.03893038709056953,192.1557647106035,982665,K3 In1
Be,K3 Be1,4,3.0,1.0,0.04190770091192735,0.010476925227981838,0.013969233637309118,0.04190770091192735,180.2557279629658,1184861,K3 Be1
Sm,K6 Sm2,8,6.0,2.0,0.12247298868307595,0.015309123585384493,0.020412164780512658,0.061236494341537974,464.1432982695036,976221,K6 Sm2
Co,K4 Co4,8,4.0,4.0,0.07760017603503795,0.009700022004379744,0.019400044008759488,0.019400044008759488,231.68419911038865,1079231,K4 Co4
O,K1 O3,4,1.0,3.0,0.008226043322372534,0.0020565108305931334,0.008226043322372534,0.0027420144407908444,78.2140362486996,998913,K1 O3
Er,K3 Er1,4,3.0,1.0,0.04856013657074584,0.01214003414268646,0.016186712190248614,0.04856013657074584,229.51477774471238,1184895,K3 Er1
Zr,K3 Zr1,4,3.0,1.0,0.054241715833220974,0.013560428958305244,0.01808057194440699,0.054241715833220974,203.3791480522539,973265,K3 Zr1
O,K4 O8,12,4.0,8.0,0.035341280036879315,0.002945106669739943,0.008835320009219829,0.004417660004609914,238.76198167245042,998916,K4 O8
Cs,Cs6 K2,8,2.0,2.0,0.07230836534230795,0.009038545667788493,0.03615418267115397,0.03615418267115397,877.2091451252232,1183940,Cs6 K2
Cu,K3 Cu1,4,3.0,1.0,0.032348608453849556,0.008087152113462389,0.01078286948461652,0.032348608453849556,196.44971258393576,1184878,K3 Cu1
Ga,K3 Ga1,4,3.0,1.0,0.033647981067229715,0.008411995266807429,0.011215993689076572,0.033647981067229715,186.35272260828233,1184851,K3 Ga1
La,K10 La4,14,10.0,4.0,0.17311737362643795,0.01236552668760271,0.017311737362643794,0.04327934340660949,872.878685200671,1097055,K10 La4
Cr,K3 Cr1,4,3.0,1.0,0.046165217004534666,0.011541304251133666,0.015388405668178222,0.046165217004534666,200.00428697134862,1184873,K3 Cr1
Zn,K3 Zn1,4,3.0,1.0,0.03735235607084503,0.009338089017711257,0.012450785356948343,0.03735235607084503,211.3549269158345,1185097,K3 Zn1
Na,K6 Na2,8,6.0,2.0,0.082702690300185,0.010337836287523125,0.0137837817166975,0.0413513451500925,524.4813605011815,1184919,K6 Na2
Eu,K1 Eu3,4,1.0,3.0,0.03192254173789369,0.007980635434473422,0.03192254173789369,0.010640847245964563,206.11090610873376,1185221,K1 Eu3
Sn,K2 Sn6,8,2.0,6.0,0.033219758095385424,0.004152469761923178,0.016609879047692712,0.005536626349230904,267.96523478215727,1185151,K2 Sn6
C,K2 C2,4,2.0,2.0,0.032187925798971784,0.008046981449742946,0.016093962899485892,0.016093962899485892,117.69931041323504,1064814,K2 C2
Cr,K3 Cr1,4,3.0,1.0,0.04025153934927134,0.010062884837317834,0.013417179783090446,0.04025153934927134,207.28728126135235,1184874,K3 Cr1
Ir,K3 Ir1,4,3.0,1.0,0.032615486247574765,0.008153871561893691,0.010871828749191589,0.032615486247574765,127.61830625003995,1184875,K3 Ir1
Co,K6 Co2,8,6.0,2.0,0.06175736240429522,0.007719670300536902,0.010292893734049203,0.03087868120214761,358.49408643754964,976583,K6 Co2
Bi,K1 Bi3,4,1.0,3.0,0.007637404165004497,0.0019093510412511241,0.007637404165004497,0.002545801388334832,130.5053781139505,1184943,K1 Bi3
N,K2 N2,4,2.0,2.0,0.029052203955249004,0.007263050988812251,0.014526101977624502,0.014526101977624502,97.67780628492153,1064119,K2 N2
Pm,K3 Pm1,4,3.0,1.0,0.043193352816415835,0.010798338204103959,0.014397784272138612,0.043193352816415835,226.22586431655319,1185157,K3 Pm1
V,K3 V1,4,3.0,1.0,0.035448880748458866,0.008862220187114717,0.011816293582819623,0.035448880748458866,195.80374880205363,973444,K3 V1
Ta,K3 Ta1,4,3.0,1.0,0.03882896506743086,0.009707241266857715,0.012942988355810287,0.03882896506743086,183.20178200771213,1185022,K3 Ta1
Mn,K3 Mn1,4,3.0,1.0,0.03315021828602937,0.008287554571507342,0.01105007276200979,0.03315021828602937,197.18860220347497,1184916,K3 Mn1
