Symbol_x,Structure,Result_1,Anion Site,Structure_SG
Mg,Mg42 Zn50,0.26072052460954315,1.0,Zn-Mg1.0
Mg,Mg20 Zn35,0.25793626500219213,1.0,Zn-Mg1.0
Mg,Mg4 Zn8,0.2558477073115836,1.0,Zn-Mg1.0
Mg,Mg6 Zn33,0.21065583751194988,1.0,Zn-Mg1.0
