Symbol_x,Structure,Result_1,Anion Site,Structure_SG
C,Zn3 C1,0.021257848504260067,0.33,Zn-C0.33
C,Zn3 C1,0.020143750997969254,0.33,Zn-C0.33
C,Zn4 C8,0.002419401453980732,2.0,Zn-C2.0
