Symbol_x,Structure,Result_1,Anion Site,Structure_SG
Ca,Ca2 Zn2,0.2450337604114368,1.0,Zn-Ca1.0
Ca,Ca2 Zn22,0.23832200866175496,1.0,Zn-Ca1.0
Ca,Ca10 Zn6,0.20398628132840022,1.0,Zn-Ca1.0
Ca,Ca1 Zn5,0.11473099953234216,1.0,Zn-Ca1.0
Ca,Ca2 Zn4,0.08416502496066224,1.0,Zn-Ca1.0
