Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Reduced Formula
Au,196.96657,166.0,2.54,9.226,2.309,36.06,9.054340272571842,36.21736109028737,0.25,0.75,0.012072453696762457,0.0005245006335748413,0.5245006335748412,Cmcm,63,32,MgAu3
Ca,40.08,231.0,1.0,6.113,,160.8,11.604879717259204,17.407319575888806,0.6666666666666666,0.6666666666666666,0.017407319575888806,0.00041212604374451416,0.41212604374451417,P6_3/mmc,194,12,CaMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.8639864544855,19.818648605980666,0.75,0.75,0.019818648605980666,0.0006865049737942949,0.6865049737942949,Imm2,44,4,LiMg3
Pt,195.08,209.0,2.28,9.0,2.128,48.0,12.039678287265978,16.052904383021303,0.75,0.25,0.04815871314906391,0.0006422766011381047,0.6422766011381047,P6_3cm,185,24,Mg3Pt
Hg,200.59,209.0,2.0,10.438,,33.0,8.280941006454702,11.041254675272935,0.75,0.25,0.033123764025818805,0.00040107145142125164,0.4010714514212516,Pm-3m,221,4,Mg3Hg
Ca,40.08,231.0,1.0,6.113,,160.8,12.35826450046609,24.71652900093218,0.5,0.5,0.02471652900093218,0.0003938133635697478,0.3938133635697478,Pmma,51,4,CaMg
Pr,140.90766,239.0,1.13,5.464,,216.0,15.371156630730624,20.49487550764083,0.75,0.75,0.02049487550764083,0.0006031861950291966,0.6031861950291966,Fm-3m,225,4,PrMg3
Sr,87.62,249.0,0.95,5.695,,197.2,10.544564158794921,11.785101118653147,0.8947368421052632,0.8947368421052632,0.011785101118653147,0.0004112400186829793,0.4112400186829793,P6_3/mmc,194,38,Sr2Mg17
Ag,107.868,172.0,1.93,7.576,1.302,55.0,9.651262509473108,14.476893764209661,0.6666666666666666,0.3333333333333333,0.028953787528419324,0.0005023166710391891,0.5023166710391891,Cmcm,63,6,Mg2Ag
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.588233775555956,33.17646755111191,0.5,0.5,0.033176467551111914,0.0007937417117135163,0.7937417117135163,Amm2,38,6,LiMg
Y,88.90584,219.0,1.22,6.217,0.307,162.0,17.401471886073942,26.10220782911091,0.6666666666666666,0.6666666666666666,0.02610220782911091,0.0006700370451340795,0.6700370451340795,Fd-3m,227,6,YMg2
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,23.02881459455775,46.0576291891155,0.5,0.5,0.046057629189115504,0.001565865972452154,1.565865972452154,Pm-3m,221,2,MgRh
B,10.81,192.0,2.04,8.298,0.277,20.5,5.372787346265224,26.863936731326124,0.2,0.8,0.006715984182831531,0.000605341679003209,0.605341679003209,Pnma,62,20,MgB4
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,10.19707341032567,10.265510144623157,0.9933333333333333,0.006666666666666667,1.5295610115488505,0.00044609914600735365,0.4460991460073537,P-6m2,187,150,Mg149Rh
Eu,151.964,233.0,,5.67,,184.0,20.8147255217572,41.6294510435144,0.5,0.5,0.0416294510435144,0.0006357168148347846,0.6357168148347846,Pmma,51,4,EuMg
Pb,207.0,202.0,2.33,7.417,0.36,57.0,10.659290494468873,21.318580988937747,0.5,0.5,0.021318580988937748,0.0004147195256540506,0.41471952565405057,Pmma,51,4,MgPb
Pt,195.08,209.0,2.28,9.0,2.128,48.0,8.83038000392516,70.64304003140128,0.125,0.875,0.010091862861628756,0.0005790294587065199,0.5790294587065199,Fm-3m,225,8,MgPt7
Tm,168.93422,227.0,1.25,6.184,,144.0,15.591137509639513,20.788183346186017,0.75,0.75,0.020788183346186016,0.000642025801982653,0.642025801982653,P6_3/mmc,194,8,TmMg3
Ga,69.723,187.0,1.81,5.999,0.3,50.0,14.175675570842339,28.351351141684678,0.5,0.5,0.028351351141684678,0.0007619278876733139,0.7619278876733139,Pmma,51,4,MgGa
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,15.542422071014375,31.08484414202875,0.5,0.5,0.03108484414202875,0.0006670603233717455,0.6670603233717455,Pmma,51,4,MgSc
Eu,151.964,233.0,,5.67,,184.0,20.579684060078403,41.159368120156806,0.5,0.5,0.0411593681201568,0.0006235838582432657,0.6235838582432657,Pm-3m,221,2,EuMg
Ac,227.02775,260.0,1.1,5.17,,282.0,11.687968016298498,35.0639040488955,0.3333333333333333,0.3333333333333333,0.0350639040488955,0.0002993824541863114,0.2993824541863114,C2/m,12,6,Ac2Mg
Cu,63.55,140.0,1.9,7.726,1.228,46.5,8.638790563233375,12.958185844850062,0.6666666666666666,0.3333333333333333,0.025916371689700124,0.0004891773877769537,0.4891773877769537,Fddd,70,12,Mg2Cu
Ru,101.1,207.0,2.2,7.361,1.05,72.0,7.54498093311695,12.574968221861583,0.6,0.4,0.018862452332792375,0.00045827946579064295,0.45827946579064294,P4_132,213,20,Mg3Ru2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,15.972585708462967,47.917757125388896,0.3333333333333333,0.3333333333333333,0.0479177571253889,0.0007737303251916095,0.7737303251916094,Amm2,38,6,Li2Mg
Sn,118.71,217.0,1.96,7.344,1.2,53.0,8.627404982350283,12.941107473525424,0.6666666666666666,0.3333333333333333,0.025882214947050848,0.00033509048806180307,0.3350904880618031,Fm-3m,225,3,Mg2Sn
Nd,144.24,229.0,1.14,5.525,,208.0,24.418125985337362,73.25437795601208,0.3333333333333333,0.3333333333333333,0.07325437795601208,0.0007675328793101817,0.7675328793101817,Cmcm,63,6,Nd2Mg
Au,196.96657,166.0,2.54,9.226,2.309,36.06,9.901184840447518,13.20157978726336,0.75,0.25,0.03960473936179008,0.0004960766275582161,0.49607662755821613,P6_3/mmc,194,8,Mg3Au
Zn,65.4,139.0,1.65,9.394,,38.67,11.907347775590845,32.74520638287483,0.36363636363636365,0.6363636363636364,0.0187115465044999,0.0006966874183946074,0.6966874183946073,P1,1,55,Mg4Zn7
Pd,106.42,202.0,2.2,8.337,0.557,26.14,8.1166881976365,21.644501860364002,0.375,0.625,0.012986701116218403,0.0005284401390633132,0.5284401390633132,Pbam,55,16,Mg3Pd5
Zn,65.4,139.0,1.65,9.394,,38.67,11.671985467545351,35.01595640263605,0.3333333333333333,0.6666666666666666,0.017507978201318025,0.0007248170202747637,0.7248170202747637,Fd-3m,227,6,MgZn2
P,30.973762,180.0,2.19,10.487,0.746,25.0,2.2288820069922246,11.144410034961123,0.2,0.8,0.0027861025087402807,0.00011327303274225675,0.11327303274225675,P2_1/c,14,10,MgP4
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.420485093890598,32.840970187781195,0.5,0.5,0.0328409701877812,0.0007836791186763564,0.7836791186763564,C2/m,12,4,LiMg
Ag,107.868,172.0,1.93,7.576,1.302,55.0,9.458172391995083,28.37451717598525,0.3333333333333333,0.6666666666666666,0.014187258587992625,0.0005348416309443265,0.5348416309443265,Cmcm,63,6,MgAg2
Tm,168.93422,227.0,1.25,6.184,,144.0,18.481402476967542,27.722103715451315,0.6666666666666666,0.6666666666666666,0.027722103715451314,0.0007394589844856241,0.7394589844856241,P6_3/mmc,194,12,TmMg2
S,32.07,180.0,2.58,10.36,2.077,19.4,1.6432933813713873,3.2865867627427745,0.5,0.5,0.0032865867627427745,7.248911150017043e-05,0.07248911150017043,P6_3mc,186,4,MgS
Li,7.0,182.0,0.98,5.392,0.618,164.1125,17.195114853695497,51.585344561086494,0.3333333333333333,0.3333333333333333,0.051585344561086495,0.0008614505344781485,0.8614505344781486,Cmcm,63,6,Li2Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,3.4637755539771007,6.927551107954201,0.5,0.5,0.006927551107954202,0.00017389345868231424,0.17389345868231423,Pm-3m,221,2,LiMg
Yb,173.05,242.0,,6.254,,139.0,21.04623675175979,63.13871025527937,0.3333333333333333,0.3333333333333333,0.06313871025527937,0.0007762828375346116,0.7762828375346117,Cmcm,63,6,Yb2Mg
Tm,168.93422,227.0,1.25,6.184,,144.0,16.706902421218732,25.0603536318281,0.6666666666666666,0.6666666666666666,0.0250603536318281,0.0006620382698290982,0.6620382698290982,P-3m1,164,3,TmMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.52986300654284,24.794794509814263,0.6666666666666666,0.6666666666666666,0.024794794509814262,0.0007754838408738023,0.7754838408738023,Cmcm,63,6,LiMg2
Pd,106.42,202.0,2.2,8.337,0.557,26.14,14.701666177182819,19.602221569577093,0.75,0.25,0.05880666470873128,0.0007612272527142129,0.7612272527142129,P6_3/mmc,194,8,Mg3Pd
Hg,200.59,209.0,2.0,10.438,,33.0,10.071688706817383,12.086026448180858,0.8333333333333334,0.16666666666666666,0.060430132240904294,0.0004679072335376144,0.46790723353761443,Amm2,38,6,Mg5Hg
Se,78.97,190.0,2.55,9.752,2.021,28.9,2.8273242703192074,5.654648540638415,0.5,0.5,0.005654648540638415,0.00010803805546148946,0.10803805546148945,F-43m,216,2,MgSe
Ga,69.723,187.0,1.81,5.999,0.3,50.0,11.761329537857126,23.52265907571425,0.5,0.5,0.023522659075714252,0.0006214411549759925,0.6214411549759925,I4_1/a,88,32,MgGa
Er,167.26,235.0,1.24,6.108,,150.0,15.307111419313499,20.409481892417997,0.75,0.75,0.020409481892417997,0.0006424335025243875,0.6424335025243876,Fm-3m,225,4,ErMg3
Tm,168.93422,227.0,1.25,6.184,,144.0,13.273784329236292,16.039156064493852,0.8275862068965517,0.8275862068965517,0.016039156064493854,0.0005546855255826939,0.5546855255826939,I-43m,217,29,Tm5Mg24
Cd,112.41,158.0,1.69,8.994,,46.0,10.07546176615644,15.11319264923466,0.6666666666666666,0.3333333333333333,0.03022638529846932,0.0004731892887586306,0.4731892887586306,C2/c,15,6,Mg2Cd
Ir,192.22,202.0,2.2,9.1,1.565,54.0,13.168746673559932,17.55832889807991,0.75,0.25,0.05267498669423973,0.0007204156297334006,0.7204156297334006,P6_3/mmc,194,8,Mg3Ir
Sm,150.4,229.0,1.17,5.644,,192.0,24.43855433628635,73.31566300885906,0.3333333333333333,0.3333333333333333,0.07331566300885906,0.0007999297968755158,0.7999297968755158,Cmcm,63,6,Sm2Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.794002437433077,29.588004874866154,0.5,0.5,0.029588004874866153,0.0007169500198333632,0.7169500198333632,Pmma,51,4,LiMg
Ga,69.723,187.0,1.81,5.999,0.3,50.0,8.377552804357926,50.26531682614755,0.16666666666666666,0.8333333333333334,0.01005306336522951,0.00045937546613719567,0.45937546613719565,P-62m,189,6,MgGa5
Tl,204.383,196.0,1.62,6.108,0.2,66.0,11.699467699762748,17.549201549644124,0.6666666666666666,0.3333333333333333,0.035098403099288245,0.0005066874029750367,0.5066874029750367,P-62m,189,9,Mg2Tl
Cu,63.55,140.0,1.9,7.726,1.228,46.5,7.595003934522841,11.392505901784261,0.6666666666666666,0.3333333333333333,0.02278501180356852,0.00041276559824861243,0.4127655982486124,Ibam,72,6,Mg2Cu
Ac,227.02775,260.0,1.1,5.17,,282.0,11.093859879427523,13.312631855313029,0.8333333333333334,0.8333333333333334,0.013312631855313029,0.0004063745280278321,0.4063745280278321,P6/mmm,191,6,AcMg5
F,18.99840316,135.0,3.98,17.423,3.339,3.74,1.6816203291353085,5.044860987405925,0.3333333333333333,0.6666666666666666,0.0025224304937029626,0.00014838425479421968,0.14838425479421968,Pnnm,58,6,MgF2
Hg,200.59,209.0,2.0,10.438,,33.0,8.535755311342468,11.381007081789956,0.75,0.25,0.03414302124536987,0.0004148802633716387,0.4148802633716387,P6_3/mmc,194,8,Mg3Hg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.8252820305939,19.237923045890852,0.6666666666666666,0.6666666666666666,0.01923792304589085,0.0006242489771770174,0.6242489771770173,Immm,71,3,LiMg2
Pm,144.91276,236.0,,5.55,,200.0,22.543302359225628,45.086604718451255,0.5,0.5,0.04508660471845125,0.0007782984274534376,0.7782984274534376,Pm-3m,221,2,PmMg
Al,26.981538,184.0,1.61,5.986,0.441,57.8,11.211989146871034,20.321730328703747,0.5517241379310345,0.4482758620689655,0.02501136040455846,0.0005626483893453827,0.5626483893453826,Cm,8,29,Mg16Al13
Ca,40.08,231.0,1.0,6.113,,160.8,12.538645520568101,25.077291041136203,0.5,0.5,0.025077291041136204,0.00040151881804008306,0.40151881804008305,Pm-3m,221,2,CaMg
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,15.589282650978252,31.178565301956503,0.5,0.5,0.031178565301956503,0.0006702450222097574,0.6702450222097575,Pm-3m,221,2,MgSc
Tb,158.92535,221.0,,5.864,,170.0,28.267954248329765,113.07181699331906,0.25,0.25,0.11307181699331906,0.0009422887474500163,0.9422887474500162,P4/mmm,123,4,Tb3Mg
Yb,173.05,242.0,,6.254,,139.0,20.021088173846735,40.04217634769347,0.5,0.5,0.04004217634769347,0.0007727075085993589,0.7727075085993589,Pmma,51,4,YbMg
Zn,65.4,139.0,1.65,9.394,,38.67,10.763576154845717,69.96324500649716,0.15384615384615385,0.8461538461538461,0.012720590001181302,0.0007052920308119132,0.7052920308119132,Pm-3,200,39,Mg2Zn11
Cl,35.45,175.0,3.16,12.968,3.617,14.6,1.4869621118731113,4.4608863356193345,0.3333333333333333,0.6666666666666666,0.002230443167809667,6.41953783555885e-05,0.0641953783555885,R-3m,166,9,MgCl2
Te,127.6,206.0,2.1,9.01,1.971,38.0,2.9983629123186373,5.9967258246372745,0.5,0.5,0.005996725824637275,8.837004154559456e-05,0.08837004154559455,P6_3mc,186,4,MgTe
Ni,58.693,163.0,1.91,7.64,1.156,49.0,13.657429725883194,20.486144588824793,0.6666666666666666,0.3333333333333333,0.040972289177649585,0.0008184459606106179,0.8184459606106178,P6_222,180,18,Mg2Ni
Cl,35.45,175.0,3.16,12.968,3.617,14.6,9.630162311024552,9.69479427284351,0.9933333333333333,0.006666666666666667,1.444524346653683,0.00042851081923734317,0.4285108192373432,P-6m2,187,150,Mg149Cl
Dy,162.5,229.0,1.22,5.939,,163.0,21.899521214559073,43.799042429118145,0.5,0.5,0.04379904242911815,0.000809090888154558,0.809090888154558,Pm-3m,221,2,DyMg
Au,196.96657,166.0,2.54,9.226,2.309,36.06,9.69736134818986,40.28134713863481,0.24074074074074073,0.7592592592592593,0.012772134458591523,0.0005415843800504547,0.5415843800504546,P6_3/mcm,193,108,Mg13Au41
Ac,227.02775,260.0,1.1,5.17,,282.0,10.104619789937852,20.209239579875703,0.5,0.5,0.020209239579875703,0.00028710386637605014,0.2871038663760501,Pm-3m,221,2,AcMg
Lu,174.9667,221.0,1.27,5.426,,137.0,17.745912778846602,35.491825557693204,0.5,0.5,0.0354918255576932,0.0006919474088534856,0.6919474088534856,Pm-3m,221,2,LuMg
Eu,151.964,233.0,,5.67,,184.0,18.165603527563825,27.24840529134574,0.6666666666666666,0.6666666666666666,0.02724840529134574,0.0006211464787334072,0.6211464787334072,Fd-3m,227,6,EuMg2
Au,196.96657,166.0,2.54,9.226,2.309,36.06,9.097538473917265,27.292615421751798,0.3333333333333333,0.6666666666666666,0.013646307710875898,0.0005014128071734999,0.5014128071734999,C2/m,12,6,MgAu2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.86577194169155,19.821029255588734,0.75,0.75,0.019821029255588735,0.0006866777537543174,0.6866777537543174,Pmm2,25,4,LiMg3
Gd,157.25,237.0,1.2,6.15,,158.0,13.096193956535,17.461591942046663,0.75,0.75,0.017461591942046665,0.0005326235344291686,0.5326235344291687,Fm-3m,225,4,GdMg3
Li,7.0,182.0,0.98,5.392,0.618,164.1125,13.372238417793252,16.0466861013519,0.8333333333333334,0.8333333333333334,0.0160466861013519,0.0006100572362147018,0.6100572362147018,P-62m,189,6,LiMg5
Hg,200.59,209.0,2.0,10.438,,33.0,4.9618909605112504,14.88567288153375,0.3333333333333333,0.6666666666666666,0.007442836440766876,0.0002274746670130029,0.2274746670130029,I4/mmm,139,3,MgHg2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,8.887908266751015,13.331862400126523,0.6666666666666666,0.3333333333333333,0.026663724800253048,0.000444955784909226,0.444955784909226,C2/m,12,6,Mg2Ag
S,32.07,180.0,2.58,10.36,2.077,19.4,1.5039580537077335,4.511874161123201,0.3333333333333333,0.6666666666666666,0.0022559370805616003,7.338490357653484e-05,0.07338490357653485,C2/m,12,6,MgS2
B,10.81,192.0,2.04,8.298,0.277,20.5,8.457079053680848,25.371237161042547,0.3333333333333333,0.6666666666666666,0.012685618580521274,0.0008870221401510489,0.8870221401510489,P6/mmm,191,3,MgB2
La,138.9055,240.0,1.1,5.577,0.5,215.0,13.046868210292455,17.39582428038994,0.75,0.75,0.01739582428038994,0.0004996551800137349,0.49965518001373493,Fm-3m,225,8,LaMg3
Au,196.96657,166.0,2.54,9.226,2.309,36.06,9.832891728544665,58.99735037126799,0.16666666666666666,0.8333333333333334,0.0117994700742536,0.0005639103369460737,0.5639103369460737,R32,155,6,MgAu5
Hg,200.59,209.0,2.0,10.438,,33.0,4.9975358962288,14.992607688686398,0.3333333333333333,0.6666666666666666,0.007496303844343199,0.0002286223904705296,0.2286223904705296,C2/c,15,6,MgHg2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,17.408132570215034,26.112198855322553,0.6666666666666666,0.6666666666666666,0.026112198855322552,0.0006705406759033696,0.6705406759033696,R-3m,166,6,YMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,3.5080810988986504,7.016162197797301,0.5,0.5,0.0070161621977973005,0.00017305542889146605,0.17305542889146605,P4/mmm,123,2,LiMg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,17.90591498006629,71.62365992026515,0.25,0.25,0.07162365992026515,0.0008883221968332785,0.8883221968332785,Fm-3m,225,4,Li3Mg
Dy,162.5,229.0,1.22,5.939,,163.0,15.436330479272284,20.581773972363045,0.75,0.75,0.020581773972363045,0.0006226346338310184,0.6226346338310185,P6_3/mmc,194,8,DyMg3
Y,88.90584,219.0,1.22,6.217,0.307,162.0,14.614906701564438,19.486542268752586,0.75,0.75,0.019486542268752585,0.0006012084341196775,0.6012084341196775,Fm-3m,225,4,YMg3
Ca,40.08,231.0,1.0,6.113,,160.8,12.719397189628108,76.31638313776864,0.16666666666666666,0.16666666666666666,0.07631638313776865,0.0003212365225664114,0.3212365225664114,Cm,8,6,Ca5Mg
Al,26.981538,184.0,1.61,5.986,0.441,57.8,11.914460056012622,27.455060129072564,0.4339622641509434,0.5660377358490566,0.021048879432288965,0.0006169905540247497,0.6169905540247497,R-3,148,53,Mg23Al30
Ac,227.02775,260.0,1.1,5.17,,282.0,8.722184461325615,11.629579281767485,0.75,0.75,0.011629579281767485,0.0003057679899477148,0.3057679899477148,Fm-3m,225,4,AcMg3
La,138.9055,240.0,1.1,5.577,0.5,215.0,23.230753903989395,116.15376951994699,0.2,0.2,0.11615376951994699,0.0006706630676876495,0.6706630676876495,I4/mmm,139,5,La4Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.18542938023459,18.913905840312786,0.75,0.75,0.018913905840312786,0.0006539714490335998,0.6539714490335998,P-6m2,187,4,LiMg3
Ag,107.868,172.0,1.93,7.576,1.302,55.0,10.246415394469313,40.98566157787725,0.25,0.75,0.013661887192625751,0.0005869699004055336,0.5869699004055335,I4/mmm,139,4,MgAg3
Dy,162.5,229.0,1.22,5.939,,163.0,15.38033378641449,20.50711171521932,0.75,0.75,0.02050711171521932,0.0006393879144118542,0.6393879144118543,Fm-3m,225,4,DyMg3
Zn,65.4,139.0,1.65,9.394,,38.67,11.928015457454855,32.80204250800085,0.36363636363636365,0.6363636363636364,0.0187440242902862,0.0006978965710202315,0.6978965710202315,C2,5,55,Mg4Zn7
B,10.81,192.0,2.04,8.298,0.277,20.5,3.8030385054082343,30.424308043265874,0.125,0.875,0.004346329720466553,0.00048310772355844377,0.4831077235584438,C2/m,12,32,MgB7
Pd,106.42,202.0,2.2,8.337,0.557,26.14,7.911858625381312,31.647434501525247,0.25,0.75,0.010549144833841749,0.0005188364511949625,0.5188364511949626,I4/mmm,139,8,MgPd3
Sb,121.76,206.0,2.05,8.64,1.07,43.0,6.235227966121821,10.392046610203034,0.6,0.4,0.015588069915304552,0.00023766077301520886,0.23766077301520885,P-3m1,164,5,Mg3Sb2
Pt,195.08,209.0,2.28,9.0,2.128,48.0,9.886097160287504,9.95244680565856,0.9933333333333333,0.006666666666666667,1.4829145740431255,0.0004311240200322226,0.4311240200322226,P-6m2,187,150,Mg149Pt
Sm,150.4,229.0,1.17,5.644,,192.0,19.724149563006577,29.586224344509866,0.6666666666666666,0.6666666666666666,0.029586224344509866,0.000742208259257859,0.7422082592578589,Fd-3m,227,6,SmMg2
Cd,112.41,158.0,1.69,8.994,,46.0,10.447265321507551,13.929687095343402,0.75,0.25,0.0417890612860302,0.0004885450833837812,0.48854508338378116,Pm-3m,221,4,Mg3Cd
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,13.687302449156364,20.530953673734547,0.6666666666666666,0.3333333333333333,0.0410619073474691,0.00058648901281598,0.58648901281598,C2/m,12,6,Mg2Sc
Sr,87.62,249.0,0.95,5.695,,197.2,10.336375894778406,12.78446492248908,0.8085106382978723,0.8085106382978723,0.01278446492248908,0.00036347751930174024,0.36347751930174027,P6_3/mmc,194,94,Sr9Mg38
Pd,106.42,202.0,2.2,8.337,0.557,26.14,6.136794193286041,9.205191289929061,0.6666666666666666,0.3333333333333333,0.018410382579858123,0.0003391677858471171,0.3391677858471171,Fd-3m,227,24,Mg2Pd
Tb,158.92535,221.0,,5.864,,170.0,20.766745611017917,31.150118416526876,0.6666666666666666,0.6666666666666666,0.031150118416526876,0.000802278390725656,0.802278390725656,P6_3/mmc,194,12,TbMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.573127627500753,49.71938288250226,0.3333333333333333,0.3333333333333333,0.04971938288250226,0.0008125076106280225,0.8125076106280225,C2/m,12,6,Li2Mg
Pt,195.08,209.0,2.28,9.0,2.128,48.0,10.81141272467766,14.415216966236882,0.75,0.25,0.043245650898710644,0.0005723593781827612,0.5723593781827612,P6_3/mmc,194,8,Mg3Pt
Pb,207.0,202.0,2.33,7.417,0.36,57.0,7.025122199437911,28.100488797751645,0.25,0.75,0.009366829599250549,0.00024329462502537308,0.24329462502537308,P-6m2,187,4,MgPb3
Hg,200.59,209.0,2.0,10.438,,33.0,10.219212351139774,10.287797668932656,0.9933333333333333,0.006666666666666667,1.532881852670966,0.0004478804912474328,0.4478804912474328,P-6m2,187,150,Mg149Hg
Y,88.90584,219.0,1.22,6.217,0.307,162.0,17.442384551195147,26.163576826792717,0.6666666666666666,0.6666666666666666,0.02616357682679272,0.0006708413174783817,0.6708413174783817,P6_3/mmc,194,12,YMg2
Cd,112.41,158.0,1.69,8.994,,46.0,11.151418874555599,16.7271283118334,0.6666666666666666,0.3333333333333333,0.0334542566236668,0.0005198135207535903,0.5198135207535902,Cmcm,63,6,Mg2Cd
Au,196.96657,166.0,2.54,9.226,2.309,36.06,8.47349754530075,45.19198690827067,0.1875,0.8125,0.01042892005575477,0.0004882330447803052,0.4882330447803052,P4mm,99,16,Mg3Au13
Lu,174.9667,221.0,1.27,5.426,,137.0,15.776263308915842,21.035017745221126,0.75,0.75,0.021035017745221124,0.0006565369719561501,0.6565369719561501,P6_3/mmc,194,8,LuMg3
Cd,112.41,158.0,1.69,8.994,,46.0,10.056228235572235,15.084342353358352,0.6666666666666666,0.3333333333333333,0.030168684706716704,0.00047276794938537063,0.47276794938537064,Cmcm,63,12,Mg2Cd
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.852929373574,15.4235152482888,0.8333333333333334,0.8333333333333334,0.0154235152482888,0.0005850631792629655,0.5850631792629655,P-6m2,187,6,LiMg5
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.511373111389364,49.534119334168096,0.3333333333333333,0.3333333333333333,0.0495341193341681,0.0008169659314601231,0.8169659314601231,C2/m,12,6,Li2Mg
Au,196.96657,166.0,2.54,9.226,2.309,36.06,9.799561081351873,29.398683244055622,0.3333333333333333,0.6666666666666666,0.01469934162202781,0.0005564500894888112,0.5564500894888113,C2/m,12,6,MgAu2
