Symbol_x,Structure,Result_1,Anion Site,Structure_SG
S,Mg149 S1,0.20001169259655657,0.01,Li-S0.01
S,Mg1 S1,0.015385814740168013,1.0,Li-S1.0
S,Mg2 S2,0.0017070271130310262,1.0,Li-S1.0
S,Mg1 S1,0.0009297363464975155,1.0,Li-S1.0
S,Mg2 S4,1.5734751464731766e-17,2.0,Li-S2.0
S,Mg2 S4,0.0,2.0,Li-S2.0
