Symbol_x,Structure,Result_1,Anion Site,Structure_SG
Zn,Li6 Zn2,0.40995963457729195,0.33,Li-Zn0.33
Zn,Li3 Zn1,0.3698706780601273,0.33,Li-Zn0.33
Zn,Li3 Zn1,0.36870119627429926,0.33,Li-Zn0.33
Zn,Li2 Zn2,0.26105023392426824,1.0,Li-Zn1.0
Zn,Li4 Zn8,0.2762548863140254,2.0,Li-Zn2.0
Zn,Li1 Zn3,0.27027450100434147,3.0,Li-Zn3.0
Zn,Li2 Zn6,0.23665507105331052,3.0,Li-Zn3.0
Zn,Li1 Zn3,0.20427601629323455,3.0,Li-Zn3.0
Zn,Li2 Zn26,0.21881430508229732,13.0,Li-Zn13.0
