Symbol_x,Structure,Result_1,Anion Site,Structure_SG
N,Li6 N2,0.32187484195272553,0.33,Li-N0.33
N,Li3 N1,0.20310519831892088,0.33,Li-N0.33
N,Li2 N1,0.2754704426920045,0.5,Li-N0.5
N,Li3 N2,0.1970359301347693,0.67,Li-N0.67
N,Li1 N1,0.1432929920966877,1.0,Li-N1.0
N,Li4 N4,0.13949742329046777,1.0,Li-N1.0
N,Li1 N3,0.05348714229413078,3.0,Li-N3.0
