cell_length,energy,E-dispersion
4.224999905,-2.89E+00,-0.31893
,,
,,
4.974999905,-2.45E+00,-0.2179
5.224999905,-2.23E+00,-0.18968
5.425,-2.06E+00,-0.16983
5.605,-1.90E+00,-0.15475
5.724999905,-1.80E+00,-0.14585
6.024999905,-1.55E+00,-0.12742
6.324999905,-1.32E+00,-0.11172
