cell_length,energy,E-dispersion
3.0083870872000000,-.53896658E+01,-0.00031
,,
,,
,,
,,
,,
,,
,,
,,
4.3083870871999999,-.28364318E+01,-0.00089
4.5083870872000000,-.24687530E+01,-0.00099
4.7083870872000002,-.21496136E+01,-0.00108
4.9083870872000004,-.18747939E+01,-0.00120
5.1083870871999997,-.16434527E+01,-0.00125
5.3083870871999999,-.14352742E+01,-0.00128
5.5583870871999999,-.12295727E+01,-0.00131
,,
