cell_length,energy,E-dispersion
5.0842447280999998,-.29686685E+02,-0.22589
,,
,,
,,
,,
,,
,,
6.5342447281000000,-.25464976E+02,-0.04231
6.8842447280999997,-.24088553E+02,-0.03444
7.2342447281000002,-.22763025E+02,-0.02967
7.5842447280999998,-.21509211E+02,-0.02693
7.9342447281000004,-.20334409E+02,-0.02440
8.2842447280999991,-.19244399E+02,-0.02294
8.6342447281000005,-.18232977E+02,-0.02183
8.9842447281000002,-.17295394E+02,-0.02038
,,
