cell_length,energy,E-dispersion
6.1834269523999996,-.29744629E+02,-1.07546
6.4834269524000003,-.28094308E+02,-0.84042
6.7834269524000002,-.26600506E+02,-0.66657
7.0834269524000000,-.25241188E+02,-0.53395
7.3834269523999998,-.24003315E+02,-0.43285
7.6834269523999996,-.22863648E+02,-0.35353
7.9834269524000003,-.21817787E+02,-0.29022
8.2834269523999993,-.20857230E+02,-0.24001
,,
